seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
40,10,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,21.4242,5.7556,2153.33,246.526,2.9697,1.1726,0.0,0.0,22.2424,3.937
44,20,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,32.6667,6.9627,2285.38,150.113,3.57576,1.0155,0.0,0.0,77.6061,8.8706
48,30,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,43.2424,7.68534,2322.89,137.432,4.12121,0.707107,0.0,0.0,159.152,11.5799
52,40,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,51.8182,9.01199,2356.77,98.6948,4.48485,1.0,0.000121212,0.000331434,278.909,23.7065
56,50,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,59.2121,10.4605,2385.97,103.018,4.78788,1.34629,0.000393939,0.000609272,421.364,20.6064
60,60,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,68.5152,10.3051,2380.65,98.3748,4.9697,1.27475,0.0010303,0.000636634,591.818,24.4879
64,70,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,77.4848,9.60508,2405.39,63.8564,5.36364,1.06066,0.00127273,0.000839372,807.97,41.1977
68,80,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,83.9394,9.69194,2393.64,68.452,5.33333,1.10397,0.00224242,0.000936426,1037.18,52.6349
72,90,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,89.6061,12.6884,2390.85,89.1347,5.78788,1.29904,0.00327273,0.00123168,1318.0,38.3226
76,100,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,92.0,12.1655,2419.0,67.7508,5.81818,1.26244,0.00463636,0.00143218,1605.09,54.4997
