seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
43,10,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,26.0303,7.86004,4341.94,519.746,4.09091,1.18585,0.0,0.0,35.8485,4.09268
47,20,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,41.697,9.13607,4671.06,300.186,3.81818,2.03869,0.0,0.0,131.061,12.7989
51,30,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,54.7576,9.80762,4761.03,230.024,4.39394,2.54337,0.000212121,0.000415149,286.818,18.4111
55,40,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,68.0606,9.93711,4610.56,335.437,3.21212,1.68634,0.001,0.000661438,503.455,34.7549
59,50,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,72.5152,10.9434,4725.73,253.407,3.27273,2.05396,0.00127273,0.000719059,756.182,29.8412
63,60,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,83.6364,9.83558,4760.11,195.884,3.51515,2.1433,0.00242424,0.00100095,1097.39,47.6442
67,70,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,94.0606,12.0648,4707.75,284.577,3.24242,2.33184,0.00418182,0.00157032,1496.06,62.7834
71,80,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,103.273,12.3574,4728.43,232.09,3.15152,1.42522,0.006,0.00129904,1963.18,81.0602
75,90,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,114.273,13.6159,4776.62,220.274,3.09091,1.26244,0.00806061,0.00139058,2426.09,67.9262
79,100,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,120.152,16.7016,4686.08,254.981,3.36364,1.25,0.0111515,0.00146033,3009.06,79.021
