seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
1,10,100,8,10,1,2500,10,0.05,0.5,0,0,33,150,0,0,1,0,0,31.2424,7.53339,2276.42,133.125,2.87879,1.1592,0.0224545,0.0121452,27.7879,6.28987
5,20,100,8,10,1,2500,10,0.05,0.5,0,0,33,150,0,0,1,0,0,50.5455,11.4567,2404.98,75.8583,3.39394,1.07529,0.121242,0.151728,160.758,99.0488
9,30,100,8,10,1,2500,10,0.05,0.5,0,0,33,150,0,0,1,0,0,68.6061,9.97165,2418.63,64.7347,3.78788,1.36931,2.88024,7.40273,801.091,605.596
