seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
0,10,100,8,10,1,2500,5,0.05,0.5,0,3,33,150,30,0,1,0,0,29.7273,6.58252,2367.4,128.309,2.84848,1.11803,0.0528788,0.101879,25.5758,6.18213
4,20,100,8,10,1,2500,5,0.05,0.5,0,3,33,150,30,0,1,0,0,45.8485,8.67511,2377.07,83.8433,3.0303,0.586302,0.0730606,0.0470159,138.303,54.3455
0,30,100,8,10,1,2500,5,0.05,0.5,0,3,33,150,30,0,1,0,0,54.9394,8.55109,2409.48,89.7479,3.24242,0.790569,0.386697,0.66558,401.909,156.411
