seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
160,10,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,18.6667,5.30134,2147.79,203.639,3.21212,0.810093,0.0,0.0,16.4848,4.96865
164,20,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,26.0909,5.13787,2299.44,139.051,3.66667,1.03078,0.0,0.0,41.1212,12.0208
168,30,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,34.8182,5.95008,2322.18,148.345,4.15152,0.847791,0.0,0.0,86.2121,20.9352
172,40,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,41.6364,9.25276,2381.76,91.4035,4.69697,1.10397,0.0,0.0,135.0,27.0497
176,50,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,43.6061,9.87402,2362.91,110.8,4.66667,0.968246,9.09091e-05,0.000291937,188.667,37.2852
180,60,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,49.7576,9.6567,2365.44,95.7215,4.9697,1.36931,0.000121212,0.000331434,279.212,40.1205
184,70,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,51.6364,9.05821,2376.49,68.4995,5.15152,0.883883,0.000242424,0.00050189,347.909,62.3909
188,80,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,54.2121,8.34325,2376.55,82.4468,5.63636,1.04583,0.000545455,0.000665719,448.091,78.2526
192,90,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,63.5455,9.10388,2414.82,71.0711,5.84848,1.34629,0.00121212,0.00073983,604.242,74.0274
196,100,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,1,66.2121,9.90504,2392.59,84.9386,6.06061,1.08972,0.00136364,0.000895062,729.121,70.6912
