seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
291,50,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,413.818,74.3507,0.0,0.0,0.0,0.0,0.0,0.0,6.33074,0.261301
307,100,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,883.091,161.495,0.0,0.0,0.0,0.0,0.0,0.0,6.55016,0.23634
323,150,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1397.91,173.685,0.0,0.0,0.0,0.0,0.0,0.0,6.65982,0.143282
339,200,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1804.09,209.526,0.0,0.0,0.0,0.0,0.0,0.0,6.66612,0.153814
355,250,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2230.85,266.565,0.0,0.0,0.0,0.0,0.0,0.0,6.64093,0.129218
371,300,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2697.27,207.974,0.0,0.0,0.0,0.0,0.0,0.0,6.66089,0.113387
579,350,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3248.55,267.755,0.0,0.0,0.0,0.0,0.0,0.0,6.37492,0.128101
595,400,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3672.58,319.333,0.0,0.0,0.0,0.0,0.0,0.0,6.35843,0.107294
611,450,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4073.91,308.039,0.0,0.0,0.0,0.0,0.0,0.0,6.337,0.102746
627,500,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4656.88,362.949,0.0,0.0,0.0,0.0,0.0,0.0,6.38396,0.0971823
