num_deliveries,opt_opts_ratio_avg
10,3.2463033526673084
20,2.9042577093748245
30,2.5505278509175797
40,2.278945563019153
50,2.1858795550651435
60,2.143104918802269
70,2.1248924066426107
80,2.1444520235872284
