seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
122,10,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,41.9394,8.74978,4758.3,262.614,5.06061,0.866025,0.00809091,0.00322455,21.4242,6.88295
126,20,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,63.2121,7.78122,4877.79,103.643,5.9697,1.39194,0.0221818,0.00569789,61.3939,10.9673
130,30,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,80.2424,12.4248,4927.0,77.1735,6.66667,1.52069,0.0506061,0.015256,141.939,29.2024
134,40,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,91.9091,9.69008,4927.12,73.032,7.45455,0.847791,0.0796061,0.0126118,219.182,34.2418
138,50,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,101.152,13.065,4940.03,56.791,7.51515,1.04583,0.119394,0.0200186,327.576,55.7688
142,60,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,115.455,11.4157,4957.79,47.6155,8.69697,1.31101,0.177727,0.0281028,475.758,70.5574
146,70,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,125.515,14.2568,4960.06,39.9366,9.0303,1.28695,0.245212,0.041767,653.273,80.0256
150,80,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,134.909,14.5395,4965.0,36.2871,9.27273,1.23744,0.342879,0.0956699,852.152,169.187
154,90,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,142.0,19.1148,4971.7,31.8487,9.75758,1.66771,0.402091,0.0875583,1023.15,175.738
158,100,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,0,150.939,15.8527,4970.27,31.3202,10.5455,1.19896,0.495061,0.0823153,1270.3,171.776
