num_deliveries,opt_opts_ratio_avg
10,2.1411001336194677
20,1.6856649444727836
30,1.604792415919061
40,1.5655850654043795
50,1.5735212225932655
60,1.4952174545811614
70,1.5140473743103988
80,1.5324418931334807
