seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
1,10,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,29.1515,5.89556,2083.09,242.707,3.0303,0.684653,0.0,0.0,23.6061,3.31662
5,20,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,47.7273,11.9276,2257.8,214.346,3.54545,1.25,0.0,0.0,77.8485,10.2652
9,30,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,65.5758,10.1027,2336.78,121.442,4.27273,1.07529,0.0,0.0,164.333,16.0672
13,40,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,77.697,13.7897,2350.03,102.276,4.39394,1.04583,0.000151515,0.00036411,275.576,20.1781
17,50,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,86.9091,10.2907,2357.58,128.855,4.48485,1.1726,0.00030303,0.000636634,425.97,21.5899
21,60,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,102.061,14.2805,2381.53,99.4087,4.90909,1.47902,0.00115152,0.000618527,601.333,33.7681
25,70,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,112.364,16.2804,2395.1,74.6677,5.0303,1.04583,0.00136364,0.00102525,797.788,28.0691
29,80,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,126.939,11.4808,2385.84,73.4131,5.21212,0.984251,0.00227273,0.000875811,1044.52,54.5135
33,90,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,137.455,15.4982,2387.33,60.4599,4.84848,1.34629,0.00339394,0.00124848,1323.64,66.6045
37,100,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,0,146.727,15.5649,2414.58,63.1312,5.21212,1.33463,0.00442424,0.00111888,1587.55,51.4866
