seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
83,10,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,16.9091,6.63496,4641.19,252.884,4.39394,0.984251,0.0338485,0.0220186,38.2121,5.54809
87,20,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,29.7273,7.52194,4785.24,166.155,5.60606,1.34629,0.049,0.025699,130.879,9.60957
91,30,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,43.5758,8.03909,4895.47,86.8942,5.72727,1.47902,0.129303,0.0451473,285.848,23.5889
95,40,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,51.1515,8.86398,4913.57,80.5145,5.84848,1.58114,0.404606,0.100976,502.394,34.5629
99,50,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,60.0909,9.76398,4947.85,49.8896,6.15152,1.42522,0.801061,0.153124,775.515,41.3291
103,60,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,69.5455,13.3395,4922.09,57.5062,6.30303,0.901388,1.718,0.438576,1108.45,58.6006
107,70,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,76.6061,12.7572,4948.2,45.6086,6.81818,1.48955,3.31067,0.759869,1484.09,67.6002
111,80,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,82.6364,8.86996,4955.29,35.2702,6.30303,1.19896,5.83682,0.666184,1937.18,50.5693
115,90,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,92.9697,13.237,4956.17,29.4022,7.30303,1.34629,9.24545,1.34826,2438.97,91.5458
119,100,100,8,10,1,5000,10,0.05,0.5,0,1,33,150,0,0,1,0,2,102.636,11.0165,4959.07,36.8592,7.42424,1.19896,13.9365,2.02849,3003.06,95.4761
