seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
205,50,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7454.39,21.2831,0.0,0.0,0.0,0.0,0.0,0.0,15.8323,0.0427496
221,100,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,18579.5,34.3907,0.0,0.0,0.0,0.0,0.0,0.0,16.8313,0.0278335
237,150,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,29708.8,35.8186,0.0,0.0,0.0,0.0,0.0,0.0,17.0849,0.0186531
253,200,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,40840.9,33.7157,0.0,0.0,0.0,0.0,0.0,0.0,17.2007,0.0126305
269,250,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,51973.0,48.5522,0.0,0.0,0.0,0.0,0.0,0.0,17.2656,0.0141235
285,300,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,63104.0,55.6397,0.0,0.0,0.0,0.0,0.0,0.0,17.3087,0.0142995
429,350,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,74223.6,61.5691,0.0,0.0,0.0,0.0,0.0,0.0,17.3261,0.0135571
445,400,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,85351.8,52.1033,0.0,0.0,0.0,0.0,0.0,0.0,17.3488,0.0108086
461,450,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,96492.6,71.1216,0.0,0.0,0.0,0.0,0.0,0.0,17.3673,0.0120973
477,500,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,107612.0,67.5361,0.0,0.0,0.0,0.0,0.0,0.0,17.3783,0.0112841
