seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
2,10,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,48.9697,9.77716,4436.53,404.386,5.33333,0.951972,0.0,0.0,36.0909,5.73095
6,20,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,76.8788,10.5823,4738.14,219.364,6.42424,1.0,0.0,0.0,129.212,11.9072
10,30,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,105.636,11.3628,4781.99,166.9,7.48485,1.06066,0.000121212,0.000331434,286.848,18.6363
14,40,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,130.091,16.216,4793.13,192.558,7.78788,1.39194,0.000515152,0.000712444,498.424,34.6311
18,50,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,145.545,15.2317,4791.37,129.045,8.66667,1.56125,0.00133333,0.000816497,782.03,47.0043
22,60,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,167.121,16.2245,4854.99,115.948,9.0,1.47902,0.00245455,0.000938446,1104.12,52.0012
26,70,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,180.485,18.6281,4857.75,105.63,9.48485,1.45774,0.00427273,0.00130558,1469.88,62.8239
30,80,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,197.152,18.7419,4863.86,101.803,10.0303,1.42522,0.00648485,0.00143878,1932.58,77.0294
34,90,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,211.788,17.4584,4870.53,96.0316,10.2727,1.0155,0.00954545,0.00139398,2446.24,101.389
38,100,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,230.636,16.9426,4889.46,83.8378,10.6061,1.32288,0.0138485,0.00216681,3035.91,141.603
