seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
99,50,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,309.394,64.277,0.0,0.0,0.0,0.0,0.0,0.0,5.87906,0.234861
115,100,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,702.394,93.9077,0.0,0.0,0.0,0.0,0.0,0.0,6.2147,0.154124
131,150,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1031.79,83.9449,0.0,0.0,0.0,0.0,0.0,0.0,6.2302,0.127077
147,200,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1411.06,117.755,0.0,0.0,0.0,0.0,0.0,0.0,6.26405,0.113457
163,250,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1732.36,116.162,0.0,0.0,0.0,0.0,0.0,0.0,6.28838,0.0938911
179,300,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2105.61,154.974,0.0,0.0,0.0,0.0,0.0,0.0,6.29216,0.110474
259,350,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2507.91,158.746,0.0,0.0,0.0,0.0,0.0,0.0,5.84682,0.094574
275,400,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2822.94,181.658,0.0,0.0,0.0,0.0,0.0,0.0,5.83425,0.081518
291,450,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3155.12,168.681,0.0,0.0,0.0,0.0,0.0,0.0,5.85943,0.0786988
307,500,100,4,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3598.58,253.477,0.0,0.0,0.0,0.0,0.0,0.0,5.88699,0.0804972
