seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
11,50,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1194.12,7.1807,0.0,0.0,0.0,0.0,0.0,0.0,12.4998,0.118896
27,100,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2850.42,11.1664,0.0,0.0,0.0,0.0,0.0,0.0,13.8632,0.067213
43,150,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4501.06,13.06,0.0,0.0,0.0,0.0,0.0,0.0,14.2311,0.0529969
59,200,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6150.12,13.2689,0.0,0.0,0.0,0.0,0.0,0.0,14.3887,0.0446128
75,250,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7802.24,12.9422,0.0,0.0,0.0,0.0,0.0,0.0,14.4876,0.0427119
91,300,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9451.24,16.4184,0.0,0.0,0.0,0.0,0.0,0.0,14.5465,0.0449469
107,350,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11103.3,16.3602,0.0,0.0,0.0,0.0,0.0,0.0,14.3512,0.0521231
123,400,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12760.8,15.8656,0.0,0.0,0.0,0.0,0.0,0.0,14.3824,0.0460039
139,450,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14406.3,13.6118,0.0,0.0,0.0,0.0,0.0,0.0,14.4107,0.0507835
155,500,100,4,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,16063.0,17.1419,0.0,0.0,0.0,0.0,0.0,0.0,14.4354,0.0303175
