seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
137,10,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,33.697,6.38595,1388.9,175.574,5.06061,0.866025,10.0,0.0,1.0,0.0,276.903,21.1426,1.0,0.0
153,20,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,64.0,8.17389,2653.84,298.098,9.39394,1.10397,20.0,0.0,1.0,0.0,283.069,18.851,1.0,0.0
169,30,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,96.1818,10.4027,3827.63,286.692,13.9091,1.52069,30.0,0.0,1.0,0.0,275.873,15.723,1.0,0.0
185,40,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,128.152,13.723,4881.67,116.999,17.9394,1.23744,40.0,0.0,1.0,0.0,272.538,11.6399,1.0,0.0
201,50,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,141.303,9.49501,4957.16,41.7457,18.3333,0.918559,50.0,0.0,1.0,0.0,270.942,12.4134,1.0,0.0
217,60,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,153.303,10.3062,4977.51,17.046,19.0,0.829156,60.0,0.0,1.0,0.0,262.464,11.6473,1.0,0.0
233,70,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,160.212,9.7396,4982.21,12.0394,19.0606,0.901388,70.0,0.0,1.0,0.0,261.96,12.5514,1.0,0.0
249,80,100,2,10,1,5000,5,0.05,0.5,8,1,33,150,0,1,1.0,0,0,169.061,8.22701,4981.6,13.6955,19.5758,1.1592,80.0,0.0,1.0,0.0,255.114,12.8604,1.0,0.0
