seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
170,10,100,4,10,1,5000,5,0.05,0.5,0,4,5,150,30,1,0.5,0,0,58.0,16.2327,2110.94,1046.87,2.8,1.87083,175.8,6.0,3.45,1.32759,800.171,139.384,3.45,1.32759
186,20,100,4,10,1,5000,5,0.05,0.5,0,4,5,150,30,1,0.5,0,0,113.0,5.61249,4923.78,68.7417,6.2,0.866025,756.0,12.083,2.69524,0.235341,806.773,117.997,2.69524,0.235341
202,30,100,4,10,1,5000,5,0.05,0.5,0,4,5,150,30,1,0.5,0,0,141.4,15.9468,4945.09,40.4657,6.6,0.866025,1750.2,6.61438,3.36667,0.171362,753.471,63.7379,3.36667,0.171362
