seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
120,10,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,26.5152,5.77235,2369.44,125.774,2.90909,1.1726,0.625545,3.359,15.0,3.45507
124,20,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,38.5152,7.91407,2387.2,102.936,3.81818,1.13192,0.0383636,0.0295295,42.303,8.15092
128,30,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,50.0909,7.97011,2389.68,85.8345,4.18182,0.707107,0.052303,0.0323105,80.697,18.7241
132,40,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,56.5455,9.23678,2427.87,75.6679,4.48485,0.935414,0.0712121,0.0384584,138.394,23.3231
136,50,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,63.6364,9.8673,2437.46,58.3159,4.63636,1.07529,0.0673939,0.026358,199.606,32.9735
140,60,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,70.2727,8.81147,2433.38,61.2819,5.12121,0.707107,0.118515,0.0536657,269.788,47.3979
144,70,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,78.6667,9.72647,2446.53,41.8519,5.45455,1.0155,0.176,0.0666413,376.697,49.3112
148,80,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,83.1212,10.65,2471.02,22.0791,5.84848,1.1726,0.24503,0.0889095,480.97,73.907
152,90,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,86.2727,11.284,2463.03,33.6622,5.87879,1.23744,0.290212,0.0891984,561.545,68.2065
156,100,100,8,10,5,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,0,94.3939,13.6082,2454.51,41.3125,6.36364,1.0,0.466485,0.120264,727.515,90.8207
