seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
81,10,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,10.8485,4.15422,2165.11,233.274,3.12121,0.829156,0.0,0.0,22.7879,4.3946
85,20,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,18.9697,5.01551,2272.25,153.392,3.60606,0.935414,0.0,0.0,75.7576,8.38339
89,30,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,25.2727,5.74605,2299.61,124.7,4.0303,1.04583,0.0,0.0,163.03,14.2664
93,40,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,31.1818,6.25727,2369.08,89.6159,4.48485,0.901388,3.0303e-05,0.000174078,269.485,13.9329
97,50,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,39.6364,7.27504,2388.42,88.3067,4.78788,1.27475,0.000181818,0.000583874,418.212,21.1372
101,60,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,41.3333,8.61926,2401.99,89.021,5.0,0.935414,0.00115152,0.000507519,606.576,30.2174
105,70,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,45.1818,7.36739,2390.5,79.1082,5.15152,0.951972,0.00133333,0.000924211,806.97,37.3731
109,80,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,49.303,9.19064,2394.03,86.3239,4.90909,1.32288,0.00227273,0.000875811,1041.88,55.8561
113,90,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,54.6061,9.29697,2422.63,66.127,5.09091,1.07529,0.00330303,0.00123705,1295.12,47.7088
117,100,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,2,59.303,8.80513,2416.59,64.051,5.0303,1.23744,0.0049697,0.00140278,1608.91,61.1734
