seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
42,10,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,31.2424,7.80637,4545.12,362.032,5.42424,0.935414,0.0,0.0,35.0606,4.35172
46,20,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,51.0606,11.0339,4686.81,192.129,6.45455,1.10397,0.0,0.0,132.455,14.486
50,30,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,68.8182,9.10856,4751.26,179.294,6.63636,1.18585,0.000121212,0.000331434,287.091,17.483
54,40,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,87.5758,12.2399,4781.3,153.96,8.0303,1.1592,0.000393939,0.000658568,497.758,34.9048
58,50,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,97.0909,14.3883,4842.41,103.67,8.21212,1.13192,0.00124242,0.000751262,757.394,31.4757
62,60,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,109.697,12.6701,4897.23,72.0574,8.9697,1.73205,0.00254545,0.00112057,1110.58,58.8852
66,70,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,126.0,14.0379,4854.85,111.627,9.45455,1.57123,0.00421212,0.00111124,1483.58,76.2104
70,80,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,134.909,17.7101,4869.19,95.7375,9.51515,1.40312,0.00663636,0.00124545,1946.45,62.6959
74,90,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,145.152,16.6736,4893.12,85.7997,9.57576,1.23744,0.0100909,0.00156851,2443.03,85.0685
78,100,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,160.394,16.8485,4900.22,63.7102,10.1515,1.44698,0.014,0.00162019,3007.52,79.0129
