seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
201,10,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,13.2424,6.48571,2288.24,200.727,2.72727,1.06066,0.00412121,0.00194868,25.0,4.87981
205,20,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,18.1818,4.66673,2384.55,104.808,3.33333,0.984251,0.0134242,0.00484142,80.6364,12.8926
209,30,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,24.7273,7.55096,2440.15,80.4033,3.60606,1.25,0.0271515,0.00426557,162.515,18.3141
213,40,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,29.1515,6.05249,2450.09,49.7125,4.21212,0.684653,0.0471818,0.00586011,279.182,21.561
217,50,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,35.8485,7.25914,2442.12,54.6996,4.39394,1.07529,0.0703636,0.00607669,412.273,21.5196
221,60,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,39.4242,6.28505,2450.12,50.2175,4.57576,1.21192,0.0990606,0.0082346,587.152,29.5143
225,70,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,44.0606,7.90941,2454.91,36.0905,4.90909,1.22474,0.136485,0.0112753,796.667,41.8793
229,80,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,47.8182,8.45375,2470.82,24.7544,5.27273,0.847791,0.188727,0.0302162,1033.03,42.0792
233,90,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,49.1818,8.44265,2467.06,26.9837,5.33333,1.07529,0.23597,0.0387423,1304.48,45.2693
237,100,100,8,10,5,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,2,50.0909,7.49318,2469.18,25.6862,5.15152,1.10397,0.287061,0.0528216,1605.79,53.4988
