num_deliveries,opt_opts_ratio_avg
10,2.5876199224331495
20,2.215616757651966
30,2.1352545291605898
40,2.040873886511048
50,2.0265668653643862
60,1.912560372091319
70,1.9613942438602758
80,1.9182592011694657
