seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
82,10,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,18.0303,7.05994,4767.64,214.946,4.84848,1.14564,0.0123939,0.00277195,35.5152,4.7203
86,20,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,30.8485,7.08926,4880.94,91.0947,5.33333,0.984251,0.0455455,0.00729337,132.364,15.9863
90,30,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,39.8182,6.29213,4936.06,75.8732,6.36364,1.27475,0.101515,0.00926054,290.455,21.6874
94,40,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,49.8788,8.22252,4932.03,63.0954,6.93939,1.44698,0.178848,0.0178117,500.273,28.872
98,50,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,56.8788,10.0553,4954.91,48.6912,7.0,1.36931,0.283182,0.0475332,764.576,36.479
102,60,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,67.9394,10.6211,4954.0,49.2582,7.33333,1.13192,0.399879,0.0413897,1097.03,40.505
106,70,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,70.7879,8.92944,4965.94,31.8678,8.24242,0.935414,0.580273,0.0801234,1509.88,60.9336
110,80,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,81.1818,10.8006,4963.33,41.3685,8.06061,1.14564,0.746727,0.0926351,1942.91,89.2518
114,90,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,89.2424,13.5624,4970.82,26.3812,8.33333,1.28695,0.971,0.120014,2471.45,122.685
118,100,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,94.303,11.722,4975.61,24.5445,8.84848,1.36931,1.15388,0.0949206,3003.27,103.264
