seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
123,10,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,51.2121,10.7522,4811.61,130.715,5.15152,0.847791,0.0131212,0.00344381,37.1212,5.25595
127,20,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,78.7576,12.9664,4914.52,89.1695,5.87879,1.28695,0.0474242,0.00788603,136.242,15.3073
131,30,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,102.121,10.7435,4940.06,63.1125,6.84848,1.22474,0.104636,0.0198019,282.515,16.6104
135,40,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,123.848,14.7672,4954.48,41.9062,7.81818,1.59099,0.179576,0.0170368,492.182,27.4841
139,50,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,132.394,17.0017,4949.48,34.3785,7.69697,1.35785,0.279212,0.0255352,777.061,34.6437
143,60,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,155.788,11.9681,4958.58,47.5007,8.30303,1.45774,0.428121,0.0726106,1104.39,52.6168
147,70,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,171.727,15.0961,4976.39,18.9224,9.24242,1.22474,0.596697,0.0900998,1500.82,83.4182
151,80,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,186.667,14.0349,4973.33,25.1976,9.69697,1.40312,0.766424,0.0973338,1917.24,75.5029
155,90,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,194.03,17.5899,4978.76,19.9531,10.1212,1.25,0.989576,0.10833,2439.36,88.8105
159,100,100,8,10,5,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,0,211.364,16.5488,4980.33,17.4368,10.6667,1.34629,1.22627,0.127872,3003.55,74.3039
