num_deliveries,opt_opts_ratio_avg
10,1.4587576841912102
20,1.3515153846153847
30,1.3844970116286626
40,1.252823886078855
50,1.1856186719353539
60,1.1695452334007632
70,1.1629561653054357
80,1.169564902802566
