seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
41,10,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,22.8788,5.34297,2311.36,188.617,2.9697,1.25,0.00381818,0.00142422,23.3333,3.77078
45,20,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,32.9091,6.90726,2397.09,77.5159,3.30303,0.790569,0.0129697,0.00318674,78.5152,8.79098
49,30,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,45.1212,10.3161,2428.94,69.7536,3.72727,1.14564,0.0274545,0.00519068,164.394,18.2063
53,40,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,54.5455,7.45441,2438.85,64.6008,3.84848,1.39194,0.0450909,0.00510737,266.788,12.4424
57,50,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,62.0,9.13099,2459.27,48.3505,4.09091,0.984251,0.0707576,0.00887775,414.485,21.4898
61,60,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,71.2727,11.3227,2461.67,34.9237,4.21212,1.07529,0.106879,0.0193031,597.515,43.7139
65,70,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,77.4242,9.92481,2461.03,35.7382,4.21212,1.04583,0.14697,0.0266898,795.061,33.2707
69,80,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,90.4848,9.57902,2473.85,24.4427,4.36364,0.968246,0.178152,0.0181179,1027.12,39.0224
73,90,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,96.3939,10.8107,2471.73,22.4434,4.39394,1.23744,0.222152,0.0162867,1293.82,41.8259
77,100,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,1,105.97,10.0979,2467.18,27.5369,4.57576,1.13192,0.27603,0.0177843,1607.52,51.9287
