seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
41,10,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,19.6667,4.44878,2143.42,283.558,2.36364,1.03078,0.0,0.0,23.3333,3.77078
45,20,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,26.0303,5.72541,2224.4,210.243,2.60606,1.22474,0.0,0.0,78.5152,8.79098
49,30,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,33.9091,6.96134,2241.75,229.163,2.60606,1.5,0.0,0.0,164.394,18.2063
53,40,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,41.9091,6.88914,2328.67,131.873,3.0303,1.44698,0.000121212,0.000331434,266.788,12.4424
57,50,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,45.2727,6.94295,2332.56,108.759,2.09091,1.04583,0.000363636,0.000603023,414.485,21.4898
61,60,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,53.1818,8.38695,2363.33,91.3059,2.39394,1.61051,0.000939394,0.000658568,597.515,43.7139
65,70,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,56.6364,7.76136,2301.9,134.563,2.81818,1.75891,0.00121212,0.00073983,795.061,33.2707
69,80,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,64.3939,8.84216,2319.53,191.115,2.12121,0.866025,0.00190909,0.000979912,1027.12,39.0224
73,90,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,68.7576,8.40398,2352.61,137.328,2.57576,1.6298,0.00245455,0.000904534,1293.82,41.8259
77,100,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,75.9394,7.46634,2349.57,136.189,2.63636,1.70477,0.00348485,0.00143878,1607.52,51.9287
