seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
298,50,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1017.39,243.882,0.0,0.0,0.0,0.0,0.0,0.0,17.0917,0.953081
314,100,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3403.73,599.034,0.0,0.0,0.0,0.0,0.0,0.0,25.6599,0.42586
330,150,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5280.09,818.007,0.0,0.0,0.0,0.0,0.0,0.0,27.2303,0.460207
346,200,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7944.45,1167.31,0.0,0.0,0.0,0.0,0.0,0.0,28.0428,0.272649
362,250,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10268.1,1345.11,0.0,0.0,0.0,0.0,0.0,0.0,28.3619,0.266979
378,300,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12426.0,955.36,0.0,0.0,0.0,0.0,0.0,0.0,28.5816,0.332525
586,350,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15080.2,1571.22,0.0,0.0,0.0,0.0,0.0,0.0,28.584,0.245417
602,400,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17495.4,1209.55,0.0,0.0,0.0,0.0,0.0,0.0,28.6456,0.204402
618,450,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,19407.0,1627.68,0.0,0.0,0.0,0.0,0.0,0.0,28.7477,0.155542
634,500,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21835.9,2043.19,0.0,0.0,0.0,0.0,0.0,0.0,28.8149,0.185245
