seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
242,10,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,39.303,7.77208,4508.69,419.878,3.90909,1.80278,0.0,0.0,56.2424,14.7839
246,20,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,54.0909,9.06354,4529.71,343.1,3.72727,1.65831,0.000121212,0.000331434,296.182,43.1306
250,30,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,71.6667,8.21457,4626.9,258.96,4.27273,1.70477,0.00154545,0.000904534,702.333,67.6865
254,40,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,77.2121,8.32075,4655.6,266.713,4.54545,1.90394,0.005,0.00176777,1330.67,118.961
258,50,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,89.2121,12.9343,4722.37,232.59,4.48485,1.65831,0.0117879,0.00282575,2113.45,126.444
262,60,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,95.8788,8.00296,4764.11,184.282,4.48485,1.52069,0.0262121,0.00596216,3117.67,223.204
266,70,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,105.394,11.308,4757.97,244.953,4.54545,1.65831,0.0518485,0.0088851,4295.12,224.954
270,80,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,110.485,12.5626,4698.66,209.32,4.60606,1.62019,0.0997576,0.0151761,5723.24,264.132
274,90,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,122.061,10.9343,4769.44,194.407,5.0303,1.68634,0.167667,0.0235752,7237.52,283.53
278,100,100,8,10,1,5000,5,0.05,0.5,3,4,33,150,30,0,1,0,0,125.545,9.81418,4701.14,210.79,5.12121,1.65831,0.287212,0.0501976,9055.58,424.605
