num_deliveries,opt_opts_ratio_avg
10,1.83667824976952
20,1.5010915742980588
30,1.3744870906138305
40,1.3666486708872845
50,1.4174763502689578
60,1.3444756217473681
70,1.3801897189395167
80,1.3679115280956897
