seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
103,50,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,727.364,7.56637,0.0,0.0,0.0,0.0,0.0,0.0,6.45896,0.074377
119,100,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1545.21,8.31227,0.0,0.0,0.0,0.0,0.0,0.0,6.66561,0.0595092
135,150,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2361.52,12.0273,0.0,0.0,0.0,0.0,0.0,0.0,6.7423,0.0458036
151,200,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3181.36,12.3212,0.0,0.0,0.0,0.0,0.0,0.0,6.76002,0.0533774
167,250,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4003.36,14.1156,0.0,0.0,0.0,0.0,0.0,0.0,6.78805,0.0333822
183,300,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4821.39,11.0128,0.0,0.0,0.0,0.0,0.0,0.0,6.79187,0.030257
263,350,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5639.91,16.3076,0.0,0.0,0.0,0.0,0.0,0.0,6.31914,0.0485596
279,400,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6459.48,19.3681,0.0,0.0,0.0,0.0,0.0,0.0,6.30988,0.0372389
295,450,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7274.76,19.7935,0.0,0.0,0.0,0.0,0.0,0.0,6.3174,0.0374011
311,500,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8094.39,17.8877,0.0,0.0,0.0,0.0,0.0,0.0,6.32911,0.0377495
