seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
122,10,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,40.2424,7.9923,4521.38,325.001,5.33333,0.847791,0.0,0.0,21.4242,6.88295
126,20,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,60.9697,7.2564,4649.97,197.397,6.33333,0.984251,0.0,0.0,61.3939,10.9673
130,30,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,77.4545,12.8333,4743.86,198.099,7.0,1.25,3.0303e-05,0.000174078,141.939,29.2024
134,40,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,90.2121,10.4545,4773.51,161.43,7.84848,1.11803,9.09091e-05,0.000291937,219.182,34.2418
138,50,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,97.8485,13.0698,4805.06,152.267,8.15152,1.1592,0.000212121,0.000415149,327.576,55.7688
142,60,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,111.788,11.813,4767.32,184.924,9.06061,1.08972,0.00069697,0.000683961,475.758,70.5574
146,70,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,122.121,14.8908,4813.5,114.985,9.63636,1.1592,0.00130303,0.00101504,653.273,80.0256
150,80,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,131.091,15.0942,4843.99,127.662,9.69697,1.40312,0.00187879,0.00119262,852.152,169.187
154,90,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,138.303,18.5396,4832.75,108.235,10.3333,1.28695,0.00272727,0.00128142,1023.15,175.738
158,100,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,0,148.091,15.535,4852.18,97.6636,11.2727,1.26244,0.00387879,0.00167253,1270.3,171.776
