seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
240,10,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,28.0,6.86021,2144.24,219.971,2.69697,0.951972,0.0,0.0,25.9697,7.64853
244,20,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,42.5152,8.55906,2256.99,172.904,3.45455,0.883883,0.0,0.0,95.6364,14.3364
248,30,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,54.2121,8.74556,2276.44,163.482,3.54545,0.935414,0.000212121,0.000415149,242.303,34.881
252,40,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,63.7879,9.94597,2341.92,149.721,3.84848,1.11803,0.000515152,0.00066714,471.364,62.4955
256,50,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,70.4242,8.29168,2372.02,102.722,4.0303,0.728869,0.00148485,0.00103444,740.818,66.8059
260,60,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,75.3333,9.16401,2351.7,87.6584,4.12121,0.790569,0.0030303,0.000683961,1151.52,88.509
264,70,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,83.0909,8.53069,2358.79,103.536,4.0,0.707107,0.00590909,0.00154846,1614.42,94.9556
268,80,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,86.3636,10.9966,2379.64,81.0035,4.42424,0.935414,0.0106364,0.00252262,2155.52,127.375
272,90,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,91.4545,9.84597,2390.69,86.5841,4.36364,0.935414,0.0171818,0.00248061,2783.21,129.613
276,100,100,8,10,1,2500,5,0.05,0.5,6,4,33,150,30,0,1,0,0,96.8485,9.68285,2404.69,82.7846,4.0303,0.810093,0.0279697,0.00401937,3514.24,174.216
