num_deliveries,opt_opts_ratio_avg
10,2.7010846951805676
20,2.2116905536151594
30,2.1538494876636847
40,2.03750663868536
50,2.049074786411305
60,2.073448460695891
70,1.9719015648641018
80,1.960989062426862
