seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
242,10,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,48.3939,9.38396,4717.35,235.616,4.57576,1.10397,0.0351515,0.0198465,56.2424,14.7839
246,20,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,74.2121,12.188,4911.38,101.061,4.9697,1.34629,0.199848,0.0907593,296.182,43.1306
250,30,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,97.7273,10.3177,4921.02,76.8004,5.45455,0.918559,0.892939,0.339106,702.333,67.6865
254,40,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,111.424,10.515,4936.82,51.8025,5.87879,1.35785,3.30706,1.21233,1330.67,118.961
258,50,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,127.091,14.4922,4945.39,52.8874,5.93939,1.38067,8.28409,1.96653,2113.45,126.444
262,60,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,138.515,13.604,4959.95,38.9426,6.06061,0.866025,18.1155,4.63009,3117.67,223.204
266,70,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,152.727,16.0862,4964.09,27.4906,6.69697,1.21192,34.8776,7.88701,4295.12,224.954
270,80,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,163.212,16.4901,4957.31,48.6013,6.69697,1.18585,63.7476,12.8068,5723.24,264.132
274,90,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,174.788,13.1119,4969.89,31.2425,6.87879,1.40312,104.087,22.015,7237.52,283.53
278,100,100,8,10,1,5000,5,0.05,0.5,0,4,33,150,30,0,1,0,0,179.545,14.9981,4967.2,30.2873,6.60606,1.19896,178.664,46.1486,9055.58,424.605
