seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
81,10,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,9.81818,4.01913,2195.51,222.123,2.51515,0.951972,0.0,0.0,22.7879,4.3946
85,20,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,15.5758,3.85706,2230.09,216.601,2.51515,0.951972,0.0,0.0,75.7576,8.38339
89,30,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,20.5758,4.69062,2277.65,178.022,2.69697,1.40312,0.0,0.0,163.03,14.2664
93,40,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,24.0606,5.03698,2252.27,230.009,2.81818,1.44698,0.000181818,0.000391675,269.485,13.9329
97,50,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,30.7576,6.69436,2340.26,109.943,2.63636,1.77658,0.00030303,0.000585494,418.212,21.1372
101,60,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,31.5152,6.40859,2297.03,204.784,2.60606,1.75,0.00112121,0.000696311,606.576,30.2174
105,70,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,34.5152,6.53893,2326.83,130.21,2.51515,1.48955,0.00127273,0.000719059,806.97,37.3731
109,80,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,38.1818,6.32186,2324.35,155.984,2.93939,1.94454,0.00218182,0.000682575,1041.88,55.8561
113,90,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,40.4848,7.36173,2352.79,140.396,2.66667,1.52069,0.00254545,0.00127698,1295.12,47.7088
117,100,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,2,45.2424,7.08886,2306.8,166.733,3.21212,1.48955,0.00345455,0.00127698,1608.91,61.1734
