num_deliveries,opt_opts_ratio_avg
10,2.5006522765309187
20,2.0385162007455047
30,1.9218842855512397
40,1.8430007636219872
50,1.742312126440071
60,1.761738085935608
70,1.7287590707354767
80,1.6587902743336427
