seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
42,10,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,32.3939,7.93308,4805.42,144.54,4.90909,1.41421,0.0126061,0.00296795,35.0606,4.35172
46,20,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,54.4848,11.1274,4906.97,73.3206,5.33333,1.23744,0.0475758,0.00817401,132.455,14.486
50,30,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,72.3333,9.56774,4944.36,50.9416,5.81818,1.31101,0.100091,0.0091425,287.091,17.483
54,40,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,93.0606,13.1504,4954.88,44.6156,6.75758,1.46842,0.183818,0.0305363,497.758,34.9048
58,50,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,103.242,14.8493,4951.03,51.5985,7.0,1.22474,0.270091,0.0248022,757.394,31.4757
62,60,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,113.303,12.994,4965.27,32.011,7.69697,1.42522,0.411576,0.039504,1110.58,58.8852
66,70,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,132.091,15.5952,4965.64,38.4666,8.15152,1.10397,0.540545,0.0468709,1483.58,76.2104
70,80,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,141.0,18.2243,4968.48,32.8787,8.18182,1.34629,0.71197,0.0494877,1946.45,62.6959
74,90,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,150.97,17.5615,4976.88,20.3097,8.27273,1.21192,0.94797,0.11158,2443.03,85.0685
78,100,100,8,10,1,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,1,166.485,18.4579,4974.64,21.9969,8.84848,1.45774,1.19124,0.182312,3007.52,79.0129
