x,n_points,theta,spans,Col-M_mean,Col-M_min,Col-M_max,Col-M_std,Col-M_var,Col-M-na_mean,Col-M-na_min,Col-M-na_max,Col-M-na_std,Col-M-na_var,MR-M_mean,MR-M_min,MR-M_max,MR-M_std,MR-M_var,GeRt-M_mean,GeRt-M_min,GeRt-M_max,GeRt-M_std,GeRt-M_var,GLp-M_mean,GLp-M_min,GLp-M_max,GLp-M_std,GLp-M_var,GSw-M_mean,GSw-M_min,GSw-M_max,GSw-M_std,GSw-M_var,knapsack_mean,knapsacks_min,knapsack_max,knapsack_std,knapsack_var
45,75,1.0,10000,0.7747533333333333,0.6311,0.9419,0.07796228413230616,0.006078117747126436,0.6657100000000001,0.5204,0.8199,0.0826246533719058,0.006826833344827584,0.8960433333333333,0.7332,1.0,0.05797703280897818,0.003361336333333332,0.3513133333333333,0.1178,0.6990000000000001,0.13855453733491357,0.019197359816091962,0.8258666666666664,0.5941,0.9806,0.08457087757220767,0.007152233333333338,0.4303966666666667,0.1786,0.7104,0.12037369251865089,0.014489825850574711,0.9773133333333335,0.9174,1.0,0.019612148475271443,0.000384636367816092
46,75,1.0,20000,0.8516466666666668,0.6503,1.0,0.09260045703817105,0.008574844643678161,0.7460166666666667,0.5152,0.9439,0.10007988906569741,0.0100159841954023,0.7266866666666666,0.2203,0.9669,0.15663945584186884,0.02453591912643678,0.3821066666666667,0.0445,0.7365,0.16048287250612164,0.025754752367816092,0.8504766666666667,0.598,0.9905,0.08677474478979084,0.007529856333333334,0.31511666666666666,0.0742,0.5672,0.11650026811670594,0.01357231247126437,0.9842299999999999,0.8783,1.0,0.02887277861286624,0.000833637344827586
47,75,1.0,30000,0.9773200000000001,0.7659999999999999,1.0,0.05246114095542368,0.0027521713103448317,0.9332133333333331,0.6741,1.0,0.07598963510688918,0.005774424643678165,0.8628500000000001,0.4341,1.0,0.14003269014892497,0.01960915431034483,0.3761666666666666,0.051,0.7513,0.24030566072132517,0.05774681057471264,0.9742566666666668,0.8241,1.0,0.049239903101765556,0.002424568057471261,0.36222,0.0361,0.8834,0.2483941214807768,0.0616996395862069,0.99957,0.9925,1.0,0.0016594868338507885,2.753896551724115e-06
48,100,0.0,1500,0.8883633333333332,0.7851,0.9636,0.04948950068611443,0.0024492106781609205,0.8219333333333334,0.7113,0.9329999999999999,0.05362150452128729,0.0028752657471264333,0.9709133333333334,0.9453,0.9857,0.00969997274554767,9.408947126436762e-05,0.4623933333333334,0.3592,0.6145,0.07392856259806553,0.005465432367816094,0.7458733333333334,0.5976,0.8525,0.06628851220667661,0.0043941668505747145,0.75381,0.6289,0.8429,0.04778008783063766,0.002282936793103449,0.9921466666666666,0.9779,1.0,0.005322284532386286,2.8326712643678304e-05
49,100,0.0,10000,0.7683699999999999,0.6205,0.8899,0.05363787358535586,0.002877021482758615,0.6426466666666666,0.483,0.7659,0.05667611388457639,0.0032121818850574728,0.8667500000000001,0.7647,0.9812,0.061914322057679605,0.003833383275862071,0.4776833333333333,0.2616,0.8389,0.12095424350963678,0.01462992902298851,0.6544566666666667,0.4236,0.815,0.07867448731337867,0.006189674954022981,0.61268,0.4546,0.7815,0.08058809871918071,0.006494441655172416,0.9726466666666668,0.9279,1.0,0.01700157666792706,0.00028905360919540175
50,100,0.0,20000,0.78434,0.5683,0.9186,0.08716434971976196,0.007597623862068966,0.66867,0.5197,0.862,0.08479936625495134,0.007190932517241379,0.76277,0.5013,0.985,0.1264172788004486,0.015981328379310347,0.5738466666666667,0.342,0.8097,0.10933099296626052,0.011953266022988506,0.6809466666666668,0.4485,0.8458,0.10613999127155811,0.011265697747126432,0.5439433333333333,0.3052,0.8298,0.1180542326669176,0.013936801850574713,0.9770866666666665,0.9317,1.0,0.02575557165477731,0.0006633494712643685
51,100,0.0,30000,0.9104666666666665,0.6890000000000001,1.0,0.08144778879043048,0.006633742298850573,0.7932366666666668,0.5805,1.0,0.10728643094244406,0.011510378264367816,0.8503733333333335,0.6274,1.0,0.10453826863496161,0.010928249609195398,0.6544633333333333,0.3624,0.9438,0.16035980768116498,0.02571526791954022,0.8707533333333335,0.6304,1.0,0.09433850544287525,0.008899753609195404,0.5912933333333333,0.244,0.8164,0.15721416741751237,0.02471629443678161,0.9921533333333333,0.9147,1.0,0.021259800714888696,0.00045197912643678187
52,100,0.4,1500,0.8673299999999997,0.7977,0.951,0.04342172624786843,0.0018854463103448258,0.8086300000000002,0.7172,0.9034,0.049402451076983975,0.002440602172413795,0.9782133333333334,0.9540000000000001,0.9949,0.009934812818927502,9.87005057471262e-05,0.4331233333333333,0.2803,0.6107,0.07285461991993482,0.0053077956436781626,0.7992166666666667,0.6429,0.9094,0.07111189377861912,0.005056901436781608,0.6880566666666666,0.5972,0.7886,0.047165312234320245,0.0022245666781609192,0.9930166666666665,0.9789,1.0,0.00528511790449067,2.7932471264367844e-05
53,100,0.4,10000,0.7397433333333333,0.6231,0.8606,0.06651556563139462,0.004424320471264365,0.6430033333333331,0.4818,0.7876,0.06774130550310031,0.004588884471264368,0.8733633333333332,0.7037,0.9638,0.06210675171988471,0.0038572486091954026,0.4736733333333334,0.2526,0.6859999999999999,0.1176471871473269,0.013840860643678161,0.6833833333333335,0.42700000000000005,0.8571,0.1191352783193538,0.014193214540229891,0.55711,0.2434,0.7512,0.10719392465414547,0.011490537482758616,0.9792366666666669,0.9553,1.0,0.01598532696446711,0.00025553067816091936
54,100,0.4,20000,0.78306,0.6155,0.9823,0.08544868433845203,0.007301477655172416,0.64666,0.5195,0.8272,0.0765995210212809,0.005867486620689655,0.7880466666666666,0.5088,0.9427,0.11197521195315518,0.012538448091954028,0.5126833333333333,0.1267,0.873,0.16535690153440066,0.027342904885057476,0.7000666666666668,0.498,0.882,0.09628466176891325,0.009270736091954024,0.46247333333333335,0.188,0.6602,0.11023838724776641,0.012152502022988508,0.9834333333333334,0.9165,1.0,0.022362936290662515,0.0005001009195402305
55,100,0.4,30000,0.9440533333333333,0.7551,1.0,0.07865315274533886,0.006186318436781606,0.8714200000000002,0.6458,1.0,0.12478723243709805,0.015571853379310337,0.8632266666666666,0.5689,1.0,0.11686648418788331,0.013657775126436782,0.5080766666666667,0.1714,0.8290000000000001,0.17605984226242868,0.03099706805747127,0.8989666666666666,0.551,1.0,0.12267128021059266,0.015048242988505744,0.49790333333333336,0.1387,0.8698,0.19290005896092008,0.03721043274712644,0.9971066666666667,0.9182,1.0,0.014930989142773137,0.00022293443678160932
56,100,0.8,1500,0.8643666666666665,0.7647,0.9382,0.04244627706621169,0.001801686436781609,0.8332166666666667,0.7544,0.8929,0.03793956249482657,0.001439410402298851,0.97462,0.953,0.9966,0.010574934580379712,0.00011182924137931064,0.35721333333333327,0.1624,0.5038,0.08718161279303913,0.007600633609195403,0.8784533333333334,0.7733,0.9642,0.04603427308919493,0.0021191542988505765,0.62717,0.4584,0.7528,0.08028128201130892,0.006445084241379314,0.9892766666666666,0.9758,1.0,0.005970310644799198,3.564460919540261e-05
57,100,0.8,10000,0.7328699999999998,0.5998,0.8971,0.08038783211235477,0.0064622035517241366,0.6245499999999999,0.5169,0.7878,0.06684034374331221,0.004467631551724136,0.8587533333333331,0.6846,0.9518,0.05957062880389928,0.003548659816091955,0.32422000000000006,0.0936,0.6431,0.14324351679377423,0.02051870510344828,0.7676499999999999,0.6334,0.8627,0.058861923469104876,0.0034647260344827595,0.4420266666666667,0.2257,0.6961,0.12737016630423237,0.016223159264367813,0.97866,0.9397,1.0,0.020877567568713708,0.00043587282758620645
58,100,0.8,20000,0.77571,0.5989,0.9883,0.09340665024688992,0.008724802310344821,0.6620133333333332,0.5686,0.785,0.061025459544715256,0.0037241067126436785,0.7748466666666668,0.6116,0.965,0.10879644940115853,0.011836667402298847,0.38814333333333323,0.1167,0.7615,0.1539979370290245,0.023715364609195398,0.79575,0.611,0.9442,0.10108399972300262,0.010217974999999995,0.3647433333333333,0.1373,0.4944,0.09280785743835944,0.00861329840229885,0.9881399999999999,0.9479,1.0,0.017728986590249355,0.0003143169655172415
59,100,0.8,30000,0.9741233333333333,0.8199,1.0,0.04904250572530011,0.002405167367816094,0.9049633333333332,0.7273,1.0,0.07758454113409774,0.006019361022988504,0.8455133333333333,0.4023,1.0,0.14084996109417242,0.01983871154022988,0.50274,0.0375,0.9434,0.2241456216929921,0.050241259724137934,0.9345566666666668,0.7114,1.0,0.0848821401276127,0.00720497771264368,0.4046566666666668,0.0614,0.8957,0.22768820889818683,0.05184192047126437,0.9984999999999999,0.955,1.0,0.0082158383625775,6.750000000000014e-05
60,100,1.0,1500,0.8371766666666666,0.718,0.9328,0.05674924689358006,0.003220477022988506,0.7956400000000001,0.7074,0.9047,0.050608038069474476,0.0025611735172413777,0.9734566666666666,0.9228,0.9990000000000001,0.01826039020871989,0.0003334418505747133,0.36666333333333334,0.2256,0.5619,0.0789345101020933,0.00623065688505747,0.8950133333333332,0.7867,0.9881,0.05215583898500612,0.0027202315402298843,0.5516433333333333,0.3386,0.7339,0.09655897495146765,0.009323635643678156,0.98798,0.9693,1.0,0.008937885270210635,7.988579310344824e-05
61,100,1.0,10000,0.7472633333333333,0.5901,0.9252,0.09015956920671388,0.008128747919540229,0.6344233333333331,0.5293,0.7776,0.06595006304843047,0.004349410816091955,0.8550933333333331,0.6648,0.9982,0.07640276639391849,0.0058373827126436805,0.33122999999999997,0.1603,0.5077,0.09291337140695571,0.008632894586206896,0.7924800000000002,0.6486,0.9291,0.0740943359555213,0.005489970620689655,0.35503999999999997,0.1223,0.6046,0.10928833297355181,0.011943939724137933,0.9833300000000001,0.9265,1.0,0.01851825101594789,0.00034292562068965495
62,100,1.0,20000,0.8347233333333332,0.6159,0.9883,0.10141246840071705,0.010284488747126435,0.7063033333333333,0.5746,0.9689,0.08141725007144004,0.006628768609195404,0.76149,0.4804,1.0,0.11661666453931815,0.013599446448275864,0.39390000000000003,0.1284,0.7426,0.16258133667331795,0.02643269103448276,0.829726666666667,0.5982,1.0,0.11039899091659443,0.0121879371954023,0.32910666666666677,0.0739,0.607,0.1274061140018699,0.01623231788505747,0.9860766666666667,0.91,1.0,0.02131534469672566,0.00045434391954023065
63,100,1.0,30000,0.9811033333333332,0.8786,1.0,0.034861444796986434,0.0012153203333333323,0.9214633333333333,0.6505,1.0,0.08055829965731749,0.006489639643678159,0.8904999999999998,0.5111,1.0,0.1142844153251304,0.013060927586206899,0.43998000000000004,0.0469,0.9808,0.2665302071254679,0.07103835131034482,0.9514599999999998,0.7184,1.0,0.0677921549728438,0.0045957762758620695,0.40685333333333334,0.0642,0.934,0.2694819048794766,0.07262049705747127,0.9998533333333334,0.9956,1.0,0.0008033264176742326,6.453333333333156e-07
