x,n_points,theta,spans,Col-M_mean,Col-M_min,Col-M_max,Col-M_std,Col-M_var,Col-M-na_mean,Col-M-na_min,Col-M-na_max,Col-M-na_std,Col-M-na_var,MR-M_mean,MR-M_min,MR-M_max,MR-M_std,MR-M_var,GeRt-M_mean,GeRt-M_min,GeRt-M_max,GeRt-M_std,GeRt-M_var,GLp-M_mean,GLp-M_min,GLp-M_max,GLp-M_std,GLp-M_var,GSw-M_mean,GSw-M_min,GSw-M_max,GSw-M_std,GSw-M_var,knapsack_mean,knapsacks_min,knapsack_max,knapsack_std,knapsack_var
17,50,0.0,10000,0.8056166666666665,0.7126,0.9319,0.056073031709169,0.003144184885057472,0.7294000000000002,0.6257,0.8459,0.05172519562136972,0.0026754958620689656,0.8828799999999999,0.7935,0.9668,0.045967592782382,0.0021130195862068975,0.52735,0.2838,0.6775,0.08703977588555072,0.007575922586206895,0.7386033333333334,0.4481,0.8851,0.09166197829180761,0.00840191826436781,0.6384466666666667,0.4452,0.8140000000000001,0.08729402449563017,0.00762024671264368,0.9704466666666666,0.9403,1.0,0.017355963564849048,0.00030122947126436767
18,50,0.0,20000,0.8330633333333332,0.6957,0.9897,0.0686025056510999,0.004706303781609195,0.7383833333333331,0.6134,0.8692,0.060674059010269045,0.0036813414367816103,0.8389433333333333,0.6817,0.9564,0.07026702117186852,0.004937454264367818,0.5822233333333334,0.3722,0.8842,0.1287943821952552,0.016587992885057475,0.7528666666666666,0.5657,0.9737,0.09383754977154099,0.008805485747126434,0.5519466666666666,0.3606,0.7967,0.1200812131314738,0.014419497747126434,0.9693366666666666,0.9198,1.0,0.02170584671486455,0.0004711437816091962
19,50,0.0,30000,0.9669333333333333,0.8519,1.0,0.04771949166805396,0.0022771498850574713,0.9064633333333333,0.7491,1.0,0.07886793624671619,0.00622015136781609,0.9211033333333332,0.7529,1.0,0.07053924064848137,0.0049757844712643665,0.7342399999999999,0.4224,1.0,0.1417665239411083,0.020097747310344832,0.9219,0.7491,1.0,0.07579460903402489,0.005744822758620687,0.7156699999999999,0.4433,1.0,0.13407245120610645,0.017975422172413796,0.9943066666666667,0.9451,1.0,0.015303592846877122,0.00023419995402298863
20,50,0.4,1500,0.8987700000000002,0.7935,0.975,0.043305571434185924,0.00187537251724138,0.7933866666666667,0.6776,0.9586,0.06778989718917959,0.004595470160919538,0.96968,0.9275,0.9917,0.01334872846843986,0.0001781885517241368,0.6474966666666667,0.5313,0.8138,0.07459770488904227,0.005564817574712642,0.9333766666666665,0.8375,0.9902,0.0352084402433254,0.001239634264367816,0.70412,0.5735,0.8436,0.06882021755870572,0.0047362223448275875,0.9881533333333336,0.9756,1.0,0.005246787741961298,2.7528781609195336e-05
21,50,0.4,10000,0.8070000000000002,0.6706,0.9285,0.06383486238077447,0.004074889655172415,0.7331633333333334,0.6335,0.8183,0.050086163574476296,0.0025086237816091964,0.8973399999999999,0.8134,0.977,0.03399340301111177,0.0011555514482758627,0.5440233333333333,0.3924,0.8426,0.10763747483337645,0.011585825988505749,0.7957466666666666,0.6656,0.9104,0.061028623772294184,0.003724492919540231,0.5865133333333332,0.3731,0.7442,0.08685186251882288,0.007543246022988509,0.9694466666666667,0.9241,1.0,0.020081776493289558,0.00040327774712643706
22,50,0.4,20000,0.87358,0.6391,0.9872,0.07183133693254803,0.0051597409655172385,0.7499299999999999,0.6092,0.9041,0.07831555599205582,0.00613332631034483,0.84928,0.5727,0.9762,0.08528937921509659,0.0072742782068965514,0.50207,0.2647,0.7685,0.11847862065252168,0.014037183551724139,0.7996866666666665,0.5694,0.9619,0.08762224852616833,0.007677658436781609,0.5269166666666667,0.2656,0.7307,0.10535433507711126,0.011099535919540235,0.9751033333333332,0.9066,1.0,0.029211836091147907,0.0008533313678160913
23,50,0.4,30000,0.9787166666666667,0.8937,1.0,0.03220834206926173,0.001037377298850575,0.9542133333333332,0.7449,1.0,0.05540706249849963,0.0030699425747126438,0.9654900000000002,0.8241,1.0,0.04872782501850953,0.0023744009310344835,0.7410899999999999,0.5181,1.0,0.1369351226953341,0.018751227827586203,0.96174,0.8138,1.0,0.05374402035704,0.00288841972413793,0.6917766666666666,0.336,1.0,0.19186393469535018,0.0368117694367816,0.9990133333333333,0.9858,1.0,0.0031705251749603734,1.0052229885057506e-05
24,50,0.8,1500,0.9066266666666666,0.8492,0.9477,0.03226343006470685,0.0010409289195402295,0.8220133333333332,0.6593,0.9407,0.06345442422733806,0.004026463954022987,0.9813533333333333,0.9597,0.9935,0.009229365926340716,8.518119540229903e-05,0.5705366666666667,0.4003,0.7404,0.09612799112725134,0.009240590678160914,0.9404299999999999,0.8512,0.9887,0.031330938218559194,0.0009816276896551734,0.6491266666666667,0.4939,0.7795,0.07297870229392783,0.005325890988505747,0.9896766666666666,0.9781,1.0,0.005485321059558563,3.0088747126436676e-05
25,50,0.8,10000,0.8321333333333335,0.6691,0.9249,0.06628936219507534,0.004394279540229883,0.74281,0.605,0.8414,0.057110940735765676,0.0032616595517241396,0.9039533333333332,0.8162,1.0,0.040749577813199774,0.001660528091954023,0.39403000000000005,0.1593,0.6711,0.10465904626699615,0.010953515965517241,0.8451800000000003,0.7146,0.9795,0.06589402358960626,0.004342022344827586,0.5031333333333333,0.2615,0.7016,0.09184332736573297,0.008435196781609195,0.9728666666666669,0.9191,1.0,0.0225908179903089,0.0005103450574712642
26,50,0.8,20000,0.8967866666666668,0.7687,1.0,0.0634106525007803,0.004020910850574715,0.8050299999999999,0.6986,0.9803,0.06562432344478836,0.004306551827586199,0.8612766666666667,0.6591,1.0,0.08126531127173482,0.006604050816091951,0.4491566666666666,0.2251,0.6679,0.11945157346095889,0.014268678402298857,0.86863,0.6704,1.0,0.07646898920702971,0.005847506310344828,0.45352333333333333,0.2373,0.6686,0.1290856109487924,0.01666309495402299,0.9846533333333335,0.9281,1.0,0.0215412792712893,0.0004640267126436781
27,50,0.8,30000,0.9743933333333334,0.8027,1.0,0.04702961600533428,0.002211784781609194,0.9644966666666668,0.8027,1.0,0.046853362469652514,0.0021952375747126425,0.9700733333333333,0.8487,1.0,0.047083967059106106,0.002216899954022989,0.6944199999999999,0.3318,1.0,0.21551406930631123,0.046446314068965516,0.9835800000000001,0.9015,1.0,0.02613280934262392,0.000682923724137932,0.7146899999999999,0.0571,1.0,0.23635154756100657,0.05586205403448275,0.9993666666666667,0.981,1.0,0.0034689095308660547,1.203333333333335e-05
28,50,1.0,1500,0.9057833333333333,0.7574,0.982,0.0660187543016394,0.004358475919540231,0.8111433333333333,0.6559999999999999,0.9536,0.07536728313941063,0.0056802273678160905,0.9843233333333333,0.965,0.9968,0.008982269252229105,8.068116091954041e-05,0.5744733333333334,0.3113,0.8287,0.12881062264327084,0.01659217650574712,0.9481366666666666,0.8772,0.9917,0.028733009772293455,0.0008255858505747111,0.6025433333333332,0.2973,0.7775,0.10971572572454853,0.012037540471264362,0.9901700000000002,0.9694,1.0,0.008405915404826757,7.065941379310379e-05
29,50,1.0,10000,0.8243133333333331,0.6973,0.9561,0.07045009842304048,0.00496321636781609,0.7424733333333334,0.622,0.9091,0.06797401599563407,0.004620466850574717,0.9184400000000001,0.8043,0.9798,0.04045354594235645,0.001636489379310344,0.4225033333333333,0.1672,0.6692,0.13260557923284436,0.017584239643678164,0.8528433333333335,0.6918,0.9723,0.07302885911999323,0.005333214264367817,0.4489433333333333,0.2076,0.6942,0.12364428590428922,0.015287909436781613,0.9767133333333333,0.9016,1.0,0.02264657595087721,0.0005128674022988499
30,50,1.0,20000,0.9068733333333334,0.7127,1.0,0.06818008068562878,0.00464852340229885,0.8056733333333336,0.6473,0.9606,0.08592650802638961,0.007383364781609197,0.8849400000000001,0.6034,1.0,0.09804448181204849,0.009612720413793107,0.3794166666666667,0.09300000000000001,0.6829999999999999,0.14140347282311275,0.019994942126436783,0.8558866666666669,0.6473,1.0,0.0909758389044466,0.00827660326436782,0.4035866666666666,0.1675,0.679,0.14236501830429274,0.020267798436781604,0.9946566666666666,0.9477,1.0,0.011472115619257381,0.00013160943678160918
31,50,1.0,30000,0.9908133333333334,0.9512,1.0,0.014697354519948722,0.00021601222988505713,0.9858499999999999,0.8947,1.0,0.02182084972586128,0.00047614948275862034,0.9904866666666667,0.9302,1.0,0.01823907766371392,0.00033266395402298797,0.6813866666666667,0.09300000000000001,1.0,0.2558881500447672,0.06547874533333331,0.9859266666666665,0.8947,1.0,0.02341707207077382,0.0005483592643678154,0.6622966666666668,0.1163,1.0,0.25870768950534767,0.06692966860919539,1.0,1.0,1.0,0.0,0.0
32,75,0.0,1500,0.9093033333333334,0.8386,0.9584,0.03418466568238004,0.0011685913678160912,0.8662566666666666,0.7788,0.9483,0.044952646988407306,0.0020207404712643644,0.9728200000000001,0.9536,0.9872,0.008504213965582806,7.232165517241364e-05,0.61066,0.4606,0.7456,0.07090646874823785,0.005027727310344831,0.8712133333333334,0.7644,0.9557,0.041104809126589224,0.0016896053333333328,0.7639600000000001,0.6594,0.8397,0.048133511159604035,0.0023168348965517263,0.9909333333333333,0.9821,0.9991,0.003947878813544919,1.558574712643684e-05
33,75,0.0,10000,0.7778033333333331,0.6836,0.9448,0.058719370494448996,0.0034479644712643674,0.6900700000000001,0.6017,0.7983,0.046932182546954825,0.002202629758620691,0.8845066666666668,0.7989,0.9698,0.03953464594359052,0.0015629882298850582,0.5231366666666667,0.3551,0.6732,0.08530615243743069,0.00727713964367816,0.7124366666666667,0.5734,0.8721,0.06678135958862881,0.004459749988505746,0.6077366666666667,0.5193,0.7036,0.05211093924029528,0.0027155499885057463,0.9680666666666667,0.9246,1.0,0.016027569638149965,0.00025688298850574666
34,75,0.0,20000,0.8143233333333335,0.6955,0.9352,0.06319288307447583,0.0039933404712643745,0.6865866666666667,0.5903,0.8224,0.05546152896740497,0.0030759811954023004,0.8218433333333333,0.5434,0.9703,0.08515739457366409,0.0072517818505747145,0.5731133333333331,0.3145,0.7069,0.09990512303778722,0.009981033609195403,0.6937733333333334,0.5338,0.8190000000000001,0.08107515854645818,0.006573181333333331,0.5365300000000001,0.2496,0.7022,0.09164262729718654,0.00839837113793104,0.9706300000000001,0.8895,1.0,0.025820376209230684,0.0006666918275862059
35,75,0.0,30000,0.9547633333333335,0.7907,1.0,0.06013444410498936,0.0036161513678160894,0.8925066666666666,0.7528,1.0,0.07860244768204867,0.006178344781609198,0.9044866666666669,0.6744,1.0,0.08844651114279936,0.007822785333333332,0.69576,0.4427,1.0,0.151112567313245,0.022835008,0.9156166666666665,0.6818,1.0,0.0793027680663702,0.006288929022988506,0.6115966666666668,0.3289,1.0,0.1394336339064855,0.01944173826436782,0.9994099999999999,0.9823,1.0,0.003231563089280488,1.0443000000000052e-05
36,75,0.4,1500,0.89613,0.7383,0.9733,0.04154691697761492,0.001726146310344827,0.8432133333333334,0.7322,0.904,0.035338576492351025,0.0012488149885057443,0.9742999999999999,0.9457,0.9933,0.008617984403119673,7.426965517241396e-05,0.5667866666666667,0.3783,0.7458,0.08606095166972562,0.007406487402298849,0.9052933333333334,0.8019,0.9684,0.03742201024229875,0.0014004068505747123,0.708906666666667,0.5512,0.7873,0.05688989931154881,0.0032364606436781616,0.9903166666666666,0.9788,1.0,0.00575614114833368,3.3133160919540174e-05
37,75,0.4,10000,0.7721300000000001,0.6468,0.8895,0.06087335156728666,0.003705564931034481,0.6799533333333334,0.5819,0.7845,0.051402668207502354,0.002642234298850573,0.8754766666666665,0.8033,0.9759,0.04158100265276434,0.001728979781609195,0.47736333333333325,0.316,0.6885,0.07629416972045329,0.005820800333333332,0.7478066666666667,0.5913,0.8715,0.06751789511618043,0.004558666160919543,0.5445999999999998,0.3252,0.6381,0.0702174504295591,0.004930490344827589,0.9709033333333336,0.9286,0.9986,0.015067079513212614,0.00022701688505747126
38,75,0.4,20000,0.8212433333333335,0.5832,0.9518,0.0783194505428462,0.006133936333333331,0.7153300000000001,0.5441,0.8352,0.07809535793524787,0.006098884931034482,0.8014333333333333,0.5998,0.9328,0.0754722617843839,0.0056960622988505745,0.5221833333333332,0.275,0.745,0.09094561119373655,0.0082711041954023,0.7295833333333334,0.5493,0.9351,0.09478802879213626,0.008984770402298852,0.5246,0.2477,0.722,0.11868637024847722,0.014086454482758621,0.9646566666666667,0.9081,1.0,0.02828036583840499,0.0007997790919540239
39,75,0.4,30000,0.9732033333333334,0.7706,1.0,0.050369849241820044,0.002537121712643679,0.93936,0.7706,1.0,0.06553755753974863,0.004295171448275863,0.9142233333333333,0.6497,1.0,0.08988489836464737,0.008079294954022988,0.5785533333333334,0.2968,0.9941,0.16520725068277392,0.027293435678160907,0.9520433333333335,0.7981,1.0,0.05849358752555015,0.0034214997816091964,0.5715633333333334,0.21100000000000002,0.8119,0.16647605706140642,0.027714277574712644,0.9997466666666667,0.9924,1.0,0.0013875638123464287,1.925333333333355e-06
40,75,0.8,1500,0.8859433333333333,0.8051,0.9685,0.04032772370033513,0.0016263252988505722,0.8396633333333335,0.7427,0.9448,0.04837399902436426,0.0023400437816091945,0.9792899999999999,0.9552,0.9943,0.009581568153275408,9.180644827586152e-05,0.49598999999999993,0.2717,0.6784,0.08870260405150032,0.007868151965517241,0.9291466666666666,0.8451,0.9807,0.03216591399274245,0.0010346460229885043,0.61842,0.4675,0.7733,0.08072875999081847,0.0065171326896551725,0.98972,0.9818,0.9965,0.0047559327740963825,2.2618896551724113e-05
41,75,0.8,10000,0.790103333333333,0.6506,0.9004,0.061865574424315936,0.003827349298850574,0.7048633333333334,0.5516,0.8859999999999999,0.06521398984316448,0.004252864471264361,0.8897366666666671,0.82,0.9520000000000001,0.03350659722310317,0.0011226920574712647,0.38155999999999995,0.2066,0.5688,0.09255641932692021,0.00856669075862069,0.8113966666666668,0.657,0.9275,0.06678488102357698,0.004460220333333332,0.46987666666666666,0.3128,0.655,0.0947406903199404,0.008975798402298847,0.9690166666666666,0.9367,0.9972,0.01609005011315,0.0002588897126436784
42,75,0.8,20000,0.8700533333333332,0.7049,0.9706,0.06437181185052616,0.004143730160919541,0.7597733333333335,0.6782,0.9078,0.05804347320422165,0.003369044781609197,0.8177866666666668,0.6375,0.9706,0.0820654563530648,0.006734739126436782,0.45120666666666676,0.1421,0.7364,0.10951334648101692,0.011993173057471261,0.7916899999999999,0.6206,0.9547,0.08852429376282477,0.007836550586206897,0.3665033333333332,0.0659,0.7038,0.1277490386854534,0.016319816885057466,0.9836933333333332,0.9164,1.0,0.022535151596367462,0.000507833057471263
43,75,0.8,30000,0.9833466666666666,0.9297,1.0,0.023602611388738665,0.0005570832643678162,0.9622166666666664,0.7946,1.0,0.050083489490452146,0.0025083559195402307,0.9373166666666666,0.7181,1.0,0.07529716340003757,0.0056696628160919586,0.5123366666666668,0.1333,0.8128,0.17242250929807187,0.029729521712643682,0.9683933333333333,0.7946,1.0,0.04582230998055446,0.002099684091954021,0.5403633333333333,0.17,0.9398,0.17728809688992256,0.03143106929885057,0.9981233333333334,0.9679,1.0,0.006616577057211875,4.3779091954022564e-05
44,75,1.0,1500,0.87394,0.7838,0.9807,0.04716803856499618,0.002224823862068967,0.8278599999999999,0.7523,0.9496,0.053352979427517495,0.002846540413793105,0.9801499999999999,0.9538,0.9966,0.01005679560948886,0.00010113913793103441,0.4635466666666668,0.2532,0.6425,0.1010892495165341,0.010219036367816091,0.94425,0.8897,0.9793,0.02454072969153738,0.0006022474137931044,0.5684699999999999,0.4139,0.7328,0.07991743217544744,0.006386795965517243,0.9910866666666667,0.9809,0.9994,0.004747829510152086,2.2541885057470993e-05
45,75,1.0,10000,0.7980933333333333,0.6622,0.8942,0.05429053345647382,0.002947462022988503,0.7080300000000002,0.5752,0.8391,0.0666503286589408,0.004442266310344825,0.9027066666666667,0.8029999999999999,0.9743,0.043839455802478555,0.0019218978850574708,0.3903399999999999,0.2392,0.6494,0.09776930834966778,0.009558837655172417,0.8447900000000002,0.7345,0.937,0.05755273653579489,0.00331231748275862,0.4402733333333334,0.2591,0.6956,0.11702605643640851,0.013695097885057468,0.9732533333333335,0.9261,1.0,0.016805802227378097,0.0002824349885057466
46,75,1.0,20000,0.8981766666666664,0.7685,0.9931,0.05425090930961013,0.002943161160919543,0.7903700000000001,0.6386,0.9712,0.08331433270742053,0.006941278034482762,0.8057166666666666,0.5187,0.9661,0.10687359947324603,0.011421966264367815,0.3530166666666667,0.08199999999999999,0.6529,0.1429242989483771,0.020427355229885067,0.8615166666666664,0.6715,1.0,0.07018695272864706,0.004926208333333337,0.34407999999999994,0.0553,0.6217,0.14055029385756643,0.019754385103448277,0.9822266666666668,0.897,1.0,0.02503163423837277,0.0006265827126436759
47,75,1.0,30000,0.9698666666666667,0.7955,1.0,0.047376462461883956,0.0022445291954022997,0.94029,0.7951,1.0,0.057500604794420575,0.0033063195517241423,0.9480999999999999,0.7899,1.0,0.05719234937984458,0.0032709648275862087,0.45375,0.0926,0.8485,0.20955827228424703,0.04391466948275862,0.9664133333333333,0.8772,1.0,0.04151860184122984,0.001723794298850574,0.4663866666666668,0.1643,0.9358,0.20654606855803767,0.0426612784367816,0.9977833333333334,0.9689,1.0,0.00786713299806194,6.189178160919503e-05
48,100,0.0,1500,0.9122599999999998,0.8342,0.9553,0.028213418182085653,0.0007959969655172412,0.8741500000000001,0.7949,0.9348,0.034907412017981226,0.0012185274137931001,0.9763166666666666,0.9576,0.9903,0.008917595289489546,7.952350574712614e-05,0.5817866666666667,0.4056,0.7092,0.06840456091535847,0.004679183954022988,0.8381033333333332,0.7418,0.9133,0.0446718493733669,0.0019955741264367807,0.7592166666666667,0.6611,0.8399,0.043935344999554586,0.001930314540229886,0.9938933333333332,0.9885,0.9985,0.0028320740947511947,8.020643678160798e-06
49,100,0.0,10000,0.77617,0.6923,0.8585,0.0448712038063888,0.002013424931034481,0.6635533333333332,0.5391,0.7653,0.043705264681952675,0.0019101501609195396,0.8784333333333334,0.7665,0.9753,0.05103165571542307,0.0026042298850574718,0.46709999999999996,0.3118,0.6377,0.08533516880209918,0.0072820910344827605,0.6619133333333331,0.4261,0.8623,0.09315492373509815,0.008677839816091952,0.5800266666666667,0.4265,0.6832,0.07045644256454175,0.004964110298850572,0.9689666666666665,0.9398,0.9882,0.013451376889742008,0.00018093954022988537
