,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,intersection,n_points
61,0.8946,0.6582,0.9736,0.6044,0.7075,0.7638,0.1838,44.4059,100
62,0.8459,0.6925,0.9743,0.769,0.7407,0.7698,0.1791,44.3861,100
63,0.9251,0.7002,0.975,0.7749,0.773,0.8252,0.1747,46.0099,100
64,0.8744,0.6748,1.0,0.7746,0.8223,0.8252,0.1745,42.2475,100
65,0.8459,0.6925,0.9743,0.769,0.7406,0.7698,0.1791,44.3861,100
66,0.95,0.7,0.9998,0.7498,0.7977,0.8252,0.2247,45.2376,100
67,0.951,0.7068,0.9996,0.7798,0.7771,0.8299,0.2187,40.2673,100
68,0.9487,0.7181,0.9999,0.7947,0.8186,0.8462,0.1791,46.0099,100
69,0.8946,0.6582,0.9736,0.6044,0.7075,0.7638,0.1838,44.4059,100
70,0.8744,0.6748,0.9501,0.7746,0.7469,0.7506,0.1745,42.3861,100
71,0.9186,0.703,1.0,0.7836,0.7541,0.7573,0.189,47.7327,100
72,0.8648,0.703,0.9998,0.7565,0.6999,0.6495,0.189,47.1386,100
73,0.8526,0.6475,0.9705,0.5872,0.7023,0.7656,0.2058,43.4554,100
74,0.9998,0.6854,0.9999,0.657,0.8272,0.2867,0.1999,53.4158,100
75,0.9088,0.6973,0.9998,0.7869,0.6636,0.6977,0.2118,46.9208,100
76,0.9115,0.7062,0.9705,0.7936,0.6735,0.7065,0.2058,46.9208,100
77,0.8333,0.7003,0.9664,0.599,0.63,0.6687,0.2327,43.495,100
78,0.7696,0.7314,0.9991,0.8064,0.6121,0.7333,0.2685,42.3069,100
79,0.742,0.7052,0.9638,0.7774,0.6273,0.5967,0.2589,42.3069,100
80,0.8333,0.7002,0.9994,0.6321,0.6301,0.7348,0.2327,43.495,100
81,0.8824,0.6771,0.9706,0.764,0.6444,0.6774,0.2056,46.9208,100
82,0.9409,0.676,0.9706,0.4703,0.7046,0.2951,0.1765,54.0495,100
83,0.9692,0.6963,0.9997,0.4845,0.6956,0.304,0.1818,54.0495,100
84,0.9088,0.6973,0.9997,0.7869,0.6639,0.7278,0.2118,46.9208,100
85,0.914,0.6861,0.9714,0.771,0.6828,0.6864,0.1999,46.9208,100
86,0.914,0.6861,0.9713,0.771,0.683,0.6864,0.1999,46.9208,100
87,0.9303,0.6741,0.9533,0.814,0.8833,0.8605,0.9069,50.9406,100
88,0.8604,0.5553,0.9996,0.9712,0.751,0.2229,0.9434,43.0198,100
89,0.972,0.7022,0.9997,0.9449,0.731,0.7853,0.945,37.1584,100
90,0.7263,0.5154,0.9997,0.9687,0.8499,0.5752,0.9383,51.4752,100
91,0.885,0.5424,0.9997,0.942,0.8589,0.5428,0.9135,47.8515,100
92,0.9403,0.5881,0.9996,0.9696,0.8251,0.5583,0.9696,47.6931,100
93,0.9403,0.5586,0.9996,0.9696,0.8251,0.5583,0.94,47.6931,100
94,0.8608,0.5556,0.9718,0.9438,0.7514,0.223,0.9439,43.0198,100
95,0.9138,0.5715,0.9715,0.9423,0.8018,0.1435,0.9423,47.6931,100
96,0.7266,0.5155,0.9995,0.9689,0.8502,0.5754,0.9386,51.4752,100
97,0.942,0.5713,0.9997,0.9418,0.8015,0.1434,0.9418,47.5941,100
98,0.972,0.5667,0.9994,0.9719,0.7844,0.7312,0.918,41.6139,100
99,0.9739,0.5636,0.9996,0.9736,0.8219,0.7967,0.9226,41.6535,100
100,0.9499,0.5497,0.9752,0.9498,0.8267,0.777,0.9249,42.3465,100
101,0.9737,0.5635,0.9996,0.9734,0.8726,0.822,0.9223,42.2673,100
102,0.8534,0.585,0.9758,0.8535,0.9034,0.8549,0.8785,49.4158,100
103,0.946,0.5407,1.0,0.9725,0.9192,0.4879,0.9454,51.2574,100
104,0.9737,0.5635,0.9996,0.9734,0.8471,0.822,0.9224,42.2673,100
105,0.9712,0.5825,0.9999,0.9712,0.8899,0.8627,0.9435,45.495,100
106,0.9419,0.6567,0.9994,0.9419,0.7723,0.7447,0.9419,37.495,100
107,0.8529,0.5298,0.9711,0.941,0.8258,0.5883,0.941,49.9109,100
108,0.9387,0.6662,0.9997,0.9687,0.6981,0.7287,0.9382,37.495,100
109,0.9405,0.6468,0.9709,0.9405,0.7073,0.6781,0.9404,37.495,100
110,0.945,0.6751,0.9998,0.945,0.7308,0.7853,0.9451,37.1584,100
111,0.9107,0.6887,0.9779,0.9549,0.5796,0.6018,0.8887,28.3861,100
112,0.9282,0.6666,0.9997,0.9521,0.8111,0.7637,0.9045,33.9505,100
113,0.9126,0.6739,0.9997,0.9778,0.5889,0.589,0.8911,28.1485,100
114,0.9264,0.6584,0.9756,0.9511,0.7091,0.7582,0.9023,34.2277,100
115,0.8995,0.6499,0.975,0.9246,0.7017,0.7767,0.8998,36.1287,100
116,0.9063,0.79,0.9538,0.9299,0.5831,0.6994,0.8834,27.8119,100
117,0.9128,0.8041,0.9565,0.9124,0.8263,0.6534,0.7388,29.9505,100
118,0.8957,0.8541,0.9996,0.9579,0.7284,0.6886,0.8744,16.4653,100
119,0.9161,0.7917,0.9997,0.958,0.687,0.7306,0.8953,14.0693,100
120,0.9166,0.7919,0.9998,0.9578,0.6877,0.5856,0.8951,15.198,100
121,0.8958,0.7919,0.9794,0.9581,0.7286,0.6888,0.8955,17.9307,100
122,0.8963,0.7715,0.9798,0.958,0.8123,0.669,0.8746,15.6733,100
123,0.8958,0.7918,0.9997,0.9579,0.7285,0.6892,0.8956,17.9307,100
124,0.8963,0.7715,0.9798,0.958,0.8123,0.669,0.8746,15.6733,100
125,0.8345,0.7928,0.9795,0.9583,0.7911,0.565,0.8958,17.5743,100
126,0.8934,0.8084,1.0,0.9779,0.7861,0.6827,0.8929,16.9802,100
127,0.8957,0.7919,0.9995,0.9574,0.7086,0.5647,0.9158,15.198,100
128,0.8543,0.8129,0.9794,0.958,0.7699,0.7097,0.854,19.5941,100
129,0.8958,0.7918,0.9997,0.9579,0.7285,0.6892,0.8956,17.9307,100
130,0.9169,0.7921,0.979,0.9372,0.8121,0.7725,0.8538,22.9802,100
131,0.8983,0.7763,0.9803,0.9593,0.7336,0.7768,0.8571,25.6139,100
132,0.8543,0.8129,0.9794,0.958,0.7699,0.7097,0.854,19.5941,100
133,0.9164,0.7917,0.9998,0.9784,0.7696,0.8131,0.8748,20.6436,100
134,0.8959,0.792,0.9797,0.9786,0.8332,0.6686,0.8952,19.1188,100
135,0.8724,0.7874,1.0,0.9782,0.8079,0.6402,0.9142,15.4356,100
136,0.936,0.7663,0.9997,0.9355,0.808,0.6614,0.8927,17.6535,100
137,0.8517,0.7668,0.9794,0.936,0.809,0.6196,0.9148,16.0693,100
138,0.8698,0.7615,1.0,0.9559,0.8265,0.6327,0.9342,16.0693,100
139,0.8517,0.788,0.9791,0.9783,0.8084,0.598,0.9145,16.802,100
140,0.936,0.7663,0.9997,0.9355,0.745,0.683,0.8928,17.099,100
141,0.8303,0.7453,0.9792,0.9573,0.7028,0.6832,0.8932,12.6832,100
142,0.936,0.7663,0.9997,0.9355,0.808,0.6614,0.8927,17.6535,100
143,0.8514,0.7663,0.9997,0.9571,0.7026,0.7044,0.8933,13.1782,100
144,0.8224,0.5113,1.0,0.8669,0.5996,0.4455,0.9333,14.5644,100
145,0.8631,0.6358,1.0,0.7725,0.7935,0.4776,0.9537,19.9505,100
146,0.6894,0.4897,0.978,0.867,0.7328,0.1349,0.9555,9.8911,100
147,0.9555,0.9555,1.0,0.9555,0.6226,0.6226,0.9555,1.0,100
148,0.8446,0.7336,1.0,0.9551,0.7562,0.8229,0.9329,4.6238,100
149,0.7775,0.6219,1.0,0.8669,0.644,0.1123,0.9332,11.3366,100
150,0.7724,0.6588,1.0,0.8863,0.657,0.4095,0.954,16.3861,100
151,0.8405,0.6585,0.9999,0.7725,0.7932,0.5001,0.9539,20.1287,100
152,0.7949,0.6586,1.0,0.7726,0.7936,0.5229,0.954,18.2079,100
153,0.7949,0.6586,1.0,0.7725,0.7935,0.5229,0.9539,18.2079,100
154,0.7335,0.5779,0.9782,0.8666,0.7533,0.1122,0.9325,18.505,100
155,0.7335,0.5779,0.9782,0.8666,0.7533,0.1122,0.9325,18.505,100
156,0.7551,0.6438,0.9783,0.867,0.7769,0.1787,0.9333,19.5941,100
157,0.8858,0.6813,0.9997,0.7723,0.7698,0.6362,0.931,27.1782,100
158,0.8402,0.6586,0.9775,0.7492,0.793,0.6588,0.9539,28.1881,100
159,0.8404,0.6358,0.9999,0.7495,0.7701,0.6362,0.9538,26.7822,100
160,0.8859,0.6813,0.9999,0.7723,0.7699,0.6363,0.9308,27.8119,100
161,0.8405,0.6359,1.0,0.7723,0.7935,0.6136,0.9539,25.1386,100
162,0.6671,0.5338,0.9998,0.8666,0.5983,0.1124,0.9326,14.5248,100
163,0.778,0.5116,0.9995,0.866,0.5984,0.5118,0.9548,9.2178,100
164,0.8665,0.5558,1.0,0.9771,0.5988,0.6246,0.9547,14.5446,100
165,0.9555,0.7339,0.9999,0.9549,0.7772,0.6467,0.9323,10.7228,100
166,0.9107,0.7778,0.9999,0.9771,0.6658,0.6243,0.9322,9.6535,100
167,0.8691,0.8042,0.9999,0.9559,0.7386,0.5893,0.9123,17.0396,100
168,0.8935,0.7873,0.9998,0.9567,0.7446,0.7042,0.8928,18.1881,100
169,0.8722,0.7451,0.979,0.957,0.7442,0.7256,0.8931,18.2079,100
170,0.7555,0.6,1.0,0.8669,0.6448,0.1788,0.9333,9.6733,100
171,0.8443,0.4888,1.0,0.9555,0.6228,0.6228,0.9555,1.9307,100
172,0.7995,0.6662,1.0,0.8668,0.6447,0.1787,0.9333,12.0099,100
173,0.7776,0.6,1.0,0.8669,0.5997,0.1126,0.9555,12.901,100
174,0.9555,0.9555,1.0,0.9555,0.6226,0.6226,0.9555,1.0,100
175,0.7997,0.5996,1.0,0.8669,0.5996,0.157,0.9555,15.198,100
176,0.8675,0.6455,0.9997,0.9552,0.622,0.579,0.9552,3.0792,100
177,0.7116,0.5339,0.978,0.867,0.7328,0.1349,0.9555,9.0792,100
178,0.7997,0.6219,1.0,0.8669,0.5994,0.1125,0.9555,15.1188,100
179,0.7997,0.6219,1.0,0.8669,0.6439,0.1125,0.9555,12.9802,100
180,0.7775,0.644,0.978,0.8669,0.6436,0.1568,0.9332,17.7525,100
181,0.7997,0.5996,1.0,0.8669,0.5996,0.4455,0.9333,16.5446,100
182,0.7997,0.5778,0.9998,0.977,0.5989,0.6243,0.9546,10.4257,100
183,0.9358,0.8085,1.0,0.978,0.787,0.6619,0.8932,23.7525,100
184,0.8665,0.5558,1.0,0.9771,0.5988,0.6246,0.9547,14.5446,100
185,0.8885,0.7556,0.9999,0.9547,0.7328,0.558,0.9104,14.4257,100
186,0.9555,0.9555,1.0,0.9555,0.6226,0.6226,0.9555,1.0,100
187,0.8219,0.6218,1.0,0.8668,0.6447,0.1787,0.9555,10.1881,100
188,0.8444,0.6671,1.0,0.9548,0.7342,0.5339,0.9548,3.6535,100
189,0.8447,0.7118,0.9997,0.9549,0.6224,0.6906,0.9549,1.7525,100
190,0.8447,0.7118,0.9997,0.9549,0.6225,0.6906,0.9549,1.7525,100
191,0.7778,0.6,0.978,0.867,0.7101,0.2015,0.9332,13.2376,100
192,0.7559,0.5338,0.978,0.867,0.7101,0.1348,0.9555,10.7426,100
193,0.9555,0.9555,1.0,0.9555,0.6226,0.6226,0.9555,1.0,100
194,0.9555,0.9555,1.0,0.9555,0.6226,0.6226,0.9555,1.0,100
195,0.8233,0.6456,1.0,0.9551,0.6447,0.6689,0.9551,3.099,100
196,0.9147,0.7875,0.9998,0.9356,0.702,0.7043,0.8928,16.604,100
197,0.9567,0.7446,0.9997,0.957,0.7653,0.6822,0.8933,30.901,100
198,0.6889,0.5113,0.9782,0.8669,0.7533,0.1122,0.9326,18.6238,100
199,0.6894,0.4897,0.978,0.867,0.7328,0.1349,0.9555,9.8911,100
200,0.9555,0.9555,1.0,0.9555,0.6226,0.6226,0.9555,1.0,100
201,0.7117,0.5118,1.0,0.8669,0.6671,0.1786,0.9555,6.4851,100
202,0.7775,0.644,0.978,0.8668,0.6437,0.423,0.9332,17.5545,100
203,0.7997,0.5996,1.0,0.8669,0.5996,0.4454,0.9332,16.5446,100
204,0.7779,0.5779,1.0,0.8669,0.7333,0.1128,0.9555,11.396,100
205,0.8668,0.6671,0.9999,0.955,0.6235,0.7124,0.9551,2.5842,100
206,0.8879,0.8657,0.9999,0.9551,0.601,0.601,0.9551,1.3168,100
207,0.7997,0.6663,0.9999,0.9553,0.6675,0.6677,0.9553,6.0891,100
208,0.8216,0.6882,1.0,0.8667,0.6002,0.112,0.9333,14.2079,100
209,0.7551,0.6438,0.9782,0.8669,0.7769,0.4002,0.9332,20.2475,100
210,0.8,0.6,0.978,0.867,0.7101,0.2014,0.9555,13.2376,100
211,0.8,0.6,0.978,0.867,0.7101,0.2014,0.9555,13.2376,100
212,0.8218,0.6218,1.0,0.8668,0.667,0.1787,0.9333,10.8812,100
213,0.7998,0.5998,1.0,0.8669,0.7332,0.1127,0.9555,11.5347,100
214,0.8407,0.7043,0.9998,0.7722,0.8384,0.752,0.954,31.6733,100
215,0.863,0.6585,0.9775,0.7493,0.8387,0.6365,0.9539,29.9307,100
216,0.8594,0.7201,0.9766,0.7435,0.8109,0.8379,0.906,39.1188,100
217,0.9741,0.666,0.9998,0.7695,0.8197,0.8465,0.1793,50.4653,100
218,0.9409,0.676,0.9706,0.4703,0.7046,0.2951,0.1765,54.0495,100
219,0.9265,0.7068,0.9996,0.7798,0.7771,0.8299,0.2187,40.2673,100
220,0.9267,0.7314,0.9998,0.7557,0.827,0.8538,0.2191,44.0099,100
221,0.8947,0.6847,0.974,0.7632,0.7608,0.7637,0.1841,47.7327,100
222,0.8946,0.6846,0.9738,0.7631,0.8398,0.7898,0.184,47.7327,100
223,0.8917,0.703,0.9731,0.7837,0.6997,0.7573,0.189,47.4554,100
224,0.8883,0.7224,0.9723,0.7774,0.7475,0.6675,0.1942,46.9208,100
225,0.9407,0.7062,0.9999,0.7936,0.703,0.7358,0.2058,46.9208,100
226,0.8213,0.6788,0.9995,0.6061,0.6036,0.7871,0.2493,43.8911,100
227,0.8619,0.69,0.9656,0.6198,0.6177,0.7947,0.2408,43.8911,100
228,0.8488,0.6675,0.9704,0.6055,0.664,0.6989,0.2119,43.4554,100
229,0.8996,0.7002,0.9998,0.7652,0.5973,0.6015,0.2329,45.5743,100
230,0.8617,0.6898,0.9655,0.6196,0.6175,0.7604,0.2407,43.8911,100
231,0.9028,0.6777,0.9997,0.7406,0.5779,0.6143,0.2254,45.5743,100
232,0.9088,0.6973,0.9998,0.7869,0.6639,0.7278,0.2118,46.9208,100
233,0.8668,0.7005,0.9672,0.7656,0.5641,0.5687,0.233,45.5743,100
234,0.9055,0.6879,0.9998,0.7484,0.6221,0.6883,0.2183,46.9208,100
235,0.967,0.709,0.9678,0.4835,0.7083,0.3236,0.1936,54.0495,100
236,0.914,0.6861,0.9714,0.771,0.6828,0.6864,0.1999,46.9208,100
237,0.9115,0.7062,0.9999,0.7936,0.703,0.7065,0.2058,46.9208,100
238,0.9028,0.6777,0.9997,0.7406,0.5779,0.6143,0.2254,45.5743,100
239,0.9347,0.6776,0.9997,0.7405,0.5778,0.6142,0.2254,45.5743,100
