,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,intersection,n_points
80,0.9982,0.9982,1.0,1.0,0.3985,0.8028,1.0,22.2941,50
81,0.9982,0.8311,1.0,0.9982,0.6661,0.6683,0.9982,26.098,50
82,1.0,0.8568,1.0,1.0,0.9997,0.1437,1.0,29.2745,50
83,1.0,0.8568,1.0,1.0,0.8565,0.1436,1.0,29.2745,50
84,0.9982,0.8311,1.0,0.9982,0.499,0.6683,0.9982,26.098,50
85,1.0,0.8565,1.0,1.0,0.4283,0.7152,1.0,27.2745,50
86,1.0,0.8565,1.0,1.0,0.4283,0.7152,1.0,27.2745,50
87,0.9007,0.9007,1.0,1.0,0.6997,0.7035,1.0,26.9216,50
88,0.9995,0.9995,1.0,1.0,0.5568,0.5555,1.0,23.1569,50
89,0.9983,0.9983,1.0,0.9985,0.6246,0.6258,0.9985,16.2941,50
90,0.9994,0.9994,1.0,1.0,0.6266,0.625,1.0,27.7059,50
91,0.9992,0.9992,1.0,0.9992,0.7514,0.625,0.9992,28.2941,50
92,0.9991,0.9991,1.0,0.9997,0.7508,0.6249,0.9997,27.7059,50
93,0.9993,0.9993,1.0,0.9999,0.7509,0.625,0.9999,27.7059,50
94,1.0,1.0,1.0,0.8891,0.6686,0.5557,0.8891,25.5098,50
95,0.9981,0.9981,1.0,0.9987,0.7501,0.6242,0.9987,26.2157,50
96,1.0,1.0,1.0,0.8752,0.7525,0.6254,0.8752,27.7059,50
97,0.9981,0.9981,1.0,0.9987,0.7503,0.6262,0.9987,26.2157,50
98,1.0,1.0,1.0,0.9999,0.6672,0.5558,0.9999,23.902,50
99,0.9992,0.9992,1.0,0.9984,0.667,0.6668,0.9984,20.8431,50
100,0.8997,0.8997,1.0,0.8997,0.7006,0.6016,0.8997,20.0196,50
101,0.9991,0.9991,1.0,0.9984,0.7774,0.6676,0.9984,20.8431,50
102,0.9981,0.9981,1.0,0.9978,0.7769,0.7769,0.9978,28.8824,50
103,1.0,1.0,1.0,0.9993,0.7783,0.5566,0.9993,28.451,50
104,0.9991,0.9991,1.0,0.9983,0.7767,0.6668,0.9983,20.8431,50
105,0.999,0.999,1.0,0.998,0.8747,0.7513,0.998,26.6078,50
106,0.9991,0.9991,1.0,0.9993,0.5008,0.6259,0.9993,16.2941,50
107,0.9994,0.9994,1.0,1.0,0.751,0.625,1.0,27.7059,50
108,0.9981,0.9981,1.0,0.9982,0.8571,0.5722,0.9982,17.2353,50
109,1.0,1.0,1.0,0.8747,0.6266,0.5015,0.8747,17.2353,50
110,0.9983,0.9983,1.0,0.9985,0.6243,0.6258,0.9985,16.2941,50
111,0.9985,0.9985,1.0,0.9999,0.6668,0.5569,0.9999,12.3725,50
112,0.9986,0.9986,1.0,0.9986,0.6672,0.666,0.9986,16.2941,50
113,0.9987,0.9987,1.0,0.9987,0.6011,0.6012,0.9987,12.0588,50
114,1.0,0.9004,1.0,0.9006,0.6012,0.6023,0.9006,16.4118,50
115,0.9984,0.9984,1.0,0.9986,0.5563,0.667,0.9986,16.451,50
116,0.9987,0.8885,1.0,0.9983,0.5559,0.6678,0.9983,11.2353,50
117,0.9975,0.8864,1.0,0.8868,0.4453,0.3341,0.8868,15.0392,50
118,0.9005,0.8003,1.0,0.9995,0.6025,0.4027,0.9995,12.9608,50
119,0.8986,0.7985,1.0,0.9996,0.4012,0.4022,0.9996,11.1961,50
120,0.9002,0.8001,1.0,0.9993,0.8017,0.6027,0.9993,13.3529,50
121,0.9974,0.9974,1.0,0.9975,0.8998,0.7018,0.9975,12.3333,50
122,0.9975,0.9975,1.0,0.9967,0.7994,0.7012,0.9967,12.2941,50
123,0.9971,0.9971,1.0,0.9971,0.8995,0.7016,0.9971,13.0392,50
124,0.9975,0.9975,1.0,0.9967,0.7994,0.7012,0.9967,12.2941,50
125,0.9094,0.8184,1.0,0.9996,0.7287,0.6389,0.9996,11.5098,50
126,0.9984,0.9984,1.0,0.9984,0.9006,0.7024,0.9984,11.902,50
127,0.9004,0.8002,1.0,0.9995,0.8018,0.6028,0.9995,13.0,50
128,0.9101,0.8191,1.0,0.9993,0.7282,0.6387,0.9993,13.1961,50
129,0.9971,0.9971,1.0,0.9971,0.8995,0.7016,0.9971,13.0392,50
130,0.9991,0.899,1.0,0.899,0.8002,0.8016,0.899,18.7647,50
131,0.9996,0.9996,1.0,0.9996,0.7993,0.8,0.9996,19.9412,50
132,0.9101,0.8191,1.0,0.9993,0.7282,0.6387,0.9993,13.1961,50
133,0.9982,0.9982,1.0,0.9971,0.8996,0.7017,0.9971,16.6471,50
134,0.9989,0.8989,1.0,0.9989,0.5995,0.7026,0.9989,13.9412,50
135,0.9985,0.9985,1.0,0.9978,0.8995,0.6024,0.9978,12.0196,50
136,0.9983,0.9983,1.0,0.9983,0.6001,0.5024,0.9983,11.3137,50
137,0.9989,0.8988,1.0,0.9995,0.6007,0.7022,0.9995,11.9412,50
138,0.8989,0.8989,1.0,0.9995,0.5003,0.7021,0.9995,12.3333,50
139,0.9098,0.8187,1.0,0.9999,0.5463,0.639,0.9999,11.5882,50
140,0.9983,0.9983,1.0,0.9984,0.6001,0.5024,0.9984,10.7647,50
141,0.9991,0.9991,1.0,0.999,0.7275,0.3659,0.999,10.5294,50
142,0.9983,0.9983,1.0,0.9983,0.6001,0.5024,0.9983,11.3137,50
143,0.9991,0.9991,1.0,0.999,0.7275,0.3659,0.999,10.5294,50
144,0.9998,0.9998,1.0,0.9998,0.5452,0.4558,0.9998,5.1961,50
145,0.9993,0.9993,1.0,0.9993,0.6354,0.4573,0.9993,12.1373,50
146,0.9997,0.9997,1.0,0.9997,0.5452,0.2741,0.9997,4.8431,50
147,1.0,1.0,1.0,1.0,0.4545,0.4545,1.0,1.0,50
148,0.9994,0.9994,1.0,0.9994,0.6004,0.3018,0.9994,6.2157,50
149,0.9998,0.9998,1.0,0.9998,0.5451,0.1829,0.9998,4.7647,50
150,0.9994,0.9994,1.0,0.9994,0.5447,0.3664,0.9994,4.4902,50
151,1.0,1.0,1.0,1.0,0.6358,0.4577,1.0,12.1373,50
152,0.9994,0.9994,1.0,0.9994,0.5447,0.3664,0.9994,7.3137,50
153,0.9994,0.9994,1.0,0.9994,0.6355,0.3665,0.9994,9.0,50
154,0.9994,0.9994,1.0,0.9994,0.6355,0.3663,0.9994,12.6863,50
155,0.9994,0.9994,1.0,0.9994,0.6355,0.3663,0.9994,12.6863,50
156,0.9999,0.9999,1.0,0.9999,0.5445,0.4554,0.9995,9.2745,50
157,0.9982,0.9982,1.0,0.9982,0.698,0.6035,0.9982,14.1765,50
158,0.998,0.998,1.0,0.998,0.6978,0.6036,0.998,18.098,50
159,0.9982,0.9982,1.0,0.9982,0.6979,0.6994,0.9982,16.5686,50
160,0.9983,0.9983,1.0,0.9983,0.6981,0.6034,0.9983,14.1765,50
161,1.0,1.0,1.0,1.0,0.6357,0.6371,1.0,16.5686,50
162,0.9995,0.9995,1.0,0.9995,0.6357,0.2747,0.9995,11.1961,50
163,0.9997,0.9997,1.0,0.9997,0.6359,0.0922,0.9997,11.1176,50
164,0.9998,0.9998,1.0,0.9998,0.6361,0.4563,0.9998,11.7843,50
165,0.998,0.998,1.0,0.9981,0.699,0.5021,0.9981,8.8431,50
166,0.9981,0.9981,1.0,0.9979,0.6994,0.5021,0.9979,9.2353,50
167,0.9981,0.9981,1.0,0.9979,0.9992,0.4023,0.9979,13.9412,50
168,0.9971,0.9971,1.0,0.9977,0.6989,0.602,0.9977,12.451,50
169,0.9977,0.8978,1.0,0.9978,0.8995,0.5017,0.9978,13.549,50
170,1.0,1.0,1.0,1.0,0.5454,0.1828,1.0,3.3922,50
171,1.0,1.0,1.0,1.0,0.5456,0.1832,1.0,3.1569,50
172,1.0,1.0,1.0,1.0,0.6365,0.092,1.0,5.5098,50
173,0.9998,0.9998,1.0,0.9998,0.5452,0.4558,0.9998,5.8627,50
174,1.0,1.0,1.0,1.0,0.4545,0.4545,1.0,1.0,50
175,0.9998,0.9998,1.0,0.9998,0.5452,0.4558,0.9998,6.6078,50
176,0.9999,0.9999,1.0,0.9999,0.5456,0.4561,0.9999,2.9608,50
177,0.9998,0.9998,1.0,0.9998,0.5452,0.4559,0.9998,5.2745,50
178,0.9997,0.9997,1.0,0.9997,0.5451,0.1828,0.9997,5.2745,50
179,0.9998,0.9998,1.0,0.9998,0.5451,0.1828,0.9998,5.2745,50
180,0.9997,0.9997,1.0,0.9997,0.5447,0.1827,0.9997,5.3529,50
181,0.9998,0.9998,1.0,0.9998,0.5451,0.4558,0.9998,6.6078,50
182,0.9998,0.9998,1.0,0.9998,0.6361,0.3659,0.9998,10.098,50
183,0.9976,0.9976,1.0,0.9985,0.8984,0.3013,0.9985,18.8039,50
184,0.9998,0.9998,1.0,0.9998,0.6361,0.4563,0.9998,11.7843,50
185,0.9985,0.9985,1.0,0.9985,0.6989,0.5023,0.9985,11.1569,50
186,1.0,1.0,1.0,1.0,0.4545,0.4545,1.0,1.0,50
187,1.0,1.0,1.0,1.0,0.6365,0.092,1.0,4.3333,50
188,0.9996,0.9996,1.0,0.9997,0.6364,0.4559,0.9997,7.1961,50
189,0.9998,0.9998,1.0,0.9998,0.7275,0.4563,0.9998,5.4314,50
190,0.9998,0.9998,1.0,0.9998,0.7274,0.4562,0.9998,5.4314,50
191,0.9997,0.9997,1.0,0.9997,0.5451,0.3654,0.9997,5.6667,50
192,0.9997,0.9997,1.0,0.9997,0.5451,0.3654,0.9997,5.3529,50
193,1.0,1.0,1.0,1.0,0.4545,0.4545,1.0,1.0,50
194,1.0,1.0,1.0,1.0,0.4545,0.4545,1.0,1.0,50
195,0.9086,0.9086,1.0,0.9998,0.5457,0.4564,0.9998,4.2157,50
196,0.9989,0.9989,1.0,0.9984,0.6001,0.6025,0.9984,10.8039,50
197,0.9998,0.9998,1.0,0.9998,0.9006,0.3014,0.9998,22.2941,50
198,0.9995,0.9995,1.0,0.9995,0.5452,0.1829,0.9995,9.1961,50
199,0.9997,0.9997,1.0,0.9997,0.5452,0.2741,0.9997,4.8431,50
200,1.0,1.0,1.0,1.0,0.4545,0.4545,1.0,1.0,50
201,1.0,1.0,1.0,1.0,0.5455,0.4561,1.0,4.5686,50
202,0.9997,0.9997,1.0,0.9997,0.5447,0.1827,0.9997,5.3529,50
203,0.9998,0.9998,1.0,0.9998,0.5451,0.4558,0.9998,6.6078,50
204,0.9999,0.9999,1.0,0.9999,0.5453,0.456,0.9999,4.9608,50
205,0.9082,0.9082,1.0,1.0,0.4547,0.4547,1.0,2.2941,50
206,1.0,1.0,1.0,1.0,0.4546,0.4546,1.0,1.2353,50
207,0.9997,0.9997,1.0,0.9997,0.5454,0.5459,0.9997,3.1569,50
208,1.0,1.0,1.0,1.0,0.6365,0.0918,1.0,6.8039,50
209,0.9999,0.9999,1.0,0.9999,0.5445,0.3646,0.9995,7.5882,50
210,0.9997,0.9997,1.0,0.9997,0.5451,0.3654,0.9997,5.7451,50
211,0.9997,0.9997,1.0,0.9997,0.5451,0.3654,0.9997,5.7451,50
212,1.0,1.0,1.0,1.0,0.6365,0.0919,1.0,4.3333,50
213,0.9999,0.9999,1.0,0.9999,0.5453,0.183,0.9999,3.9804,50
214,0.9981,0.9981,1.0,0.9981,0.5981,0.6036,0.9981,15.5882,50
215,0.998,0.998,1.0,0.998,0.6977,0.6036,0.998,18.098,50
216,0.9992,0.9992,1.0,0.9992,0.6984,0.6054,0.9992,22.8824,50
217,1.0,0.8888,1.0,0.9988,0.7764,0.7784,0.9988,27.0392,50
218,1.0,0.8568,1.0,1.0,0.9997,0.1437,1.0,29.2745,50
219,0.998,0.998,1.0,0.998,0.6643,0.6709,0.998,21.3922,50
220,0.9976,0.9976,1.0,0.9976,0.6639,0.8904,0.9976,24.9608,50
221,1.0,0.8744,1.0,1.0,0.4998,0.7519,1.0,25.902,50
222,0.9987,0.8732,1.0,0.9987,0.4982,0.7509,0.9987,25.902,50
223,0.9975,0.9975,1.0,0.9985,0.57,0.7155,0.9985,26.098,50
224,0.9985,0.8552,1.0,0.9985,0.4267,0.7155,0.9985,26.098,50
225,1.0,0.8565,1.0,1.0,0.4283,0.5727,1.0,27.2745,50
226,0.9982,0.9982,1.0,0.9982,0.3999,0.6044,0.9982,21.3922,50
227,0.9982,0.9982,1.0,0.9982,0.3999,0.8028,0.9982,22.2941,50
228,1.0,1.0,1.0,1.0,0.4997,0.8356,1.0,21.7843,50
229,0.9979,0.7975,1.0,0.9979,0.5997,0.6004,0.9979,25.902,50
230,0.9982,0.9982,1.0,0.9982,0.3999,0.8028,0.9982,22.2941,50
231,0.9965,0.9965,1.0,0.9979,0.3977,0.6004,0.9979,25.902,50
232,0.9982,0.8311,1.0,0.9982,0.499,0.6683,0.9982,26.098,50
233,0.9979,0.7976,1.0,0.9979,0.3994,0.6004,0.9979,25.902,50
234,1.0,0.8326,1.0,1.0,0.4997,0.5032,1.0,26.098,50
235,1.0,0.833,1.0,1.0,0.8326,0.1676,1.0,29.2745,50
236,1.0,0.8565,1.0,1.0,0.4283,0.7152,1.0,27.2745,50
237,0.9988,0.9988,1.0,1.0,0.4995,0.6679,1.0,27.2745,50
238,0.9979,0.7975,1.0,0.9979,0.3977,0.6023,0.9979,26.098,50
239,0.9979,0.7975,1.0,0.9979,0.3977,0.6023,0.9979,26.098,50
