,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,intersection,n_points
65,0.8691,0.5656,0.9999,0.9564,0.8684,0.6961,0.4351,22.6863,50
66,0.8749,0.584,1.0,0.9578,0.916,0.5014,0.2918,26.2941,50
67,0.8139,0.5185,0.9998,0.9256,0.8878,0.5558,0.333,21.3922,50
68,0.9091,0.5915,0.9543,0.9538,0.8627,0.3648,0.3187,26.9216,50
69,0.8691,0.5656,0.9567,0.9564,0.8683,0.6961,0.4785,22.6863,50
70,0.8393,0.5204,0.9601,0.9197,0.879,0.8797,0.3606,21.5098,50
71,1.0,0.5461,0.9543,0.9539,0.8628,0.3647,0.3191,25.902,50
72,0.8096,0.5248,0.9997,0.9995,0.9039,0.3821,0.3343,26.098,50
73,0.8096,0.5247,0.9999,0.9523,0.7125,0.6673,0.9044,21.7843,50
74,0.9003,0.6007,1.0,0.9496,0.8996,0.2511,0.3006,29.2745,50
75,0.6675,0.4776,0.9527,0.905,0.8565,0.3823,0.3345,26.098,50
76,0.6673,0.4775,0.9527,0.9523,0.9042,0.3822,0.3344,26.098,50
77,0.7368,0.4745,1.0,0.9998,0.6824,0.7374,0.8944,22.2941,50
78,0.7642,0.4716,0.9412,0.8224,0.6441,0.8821,0.4126,21.0784,50
79,0.7643,0.4716,0.9995,0.8224,0.6441,0.8821,0.4126,20.7255,50
80,0.75,0.4509,0.9503,0.9501,0.6485,0.7007,0.8499,22.2941,50
81,0.6674,0.4775,0.9527,0.9524,0.8564,0.3823,0.3345,26.098,50
82,0.8504,0.5508,1.0,0.8997,0.8996,0.401,0.3005,29.2745,50
83,0.8504,0.5508,1.0,0.8997,0.8996,0.401,0.3005,29.2745,50
84,0.6674,0.4775,0.9527,0.9049,0.8564,0.3823,0.3345,26.098,50
85,0.8006,0.5513,0.9999,0.9996,0.849,0.4511,0.3512,27.2745,50
86,0.8006,0.5513,1.0,0.9996,0.849,0.4511,0.3512,27.2745,50
87,0.9998,0.6798,1.0,0.9599,0.9198,0.6007,0.8798,26.9216,50
88,0.6524,0.5653,1.0,0.9996,0.9131,0.7389,0.9562,23.1569,50
89,0.9228,0.6144,0.9615,0.8846,0.7703,0.8087,0.8076,16.2941,50
90,0.7003,0.6002,0.9991,0.8993,0.949,0.6008,0.8993,27.7059,50
91,0.7367,0.6313,0.9996,0.9457,0.9463,0.6317,0.9457,28.2941,50
92,0.7003,0.6002,0.9501,0.8993,0.9489,0.5005,0.8992,27.7059,50
93,0.7003,0.6002,0.9498,0.8993,0.949,0.6008,0.8992,27.7059,50
94,0.6667,0.619,0.9522,0.9991,0.9044,0.5716,0.9517,25.5098,50
95,0.6669,0.5715,0.9992,0.9041,0.9042,0.5721,0.904,26.2157,50
96,0.7003,0.6002,0.9991,0.8993,0.8497,0.6008,0.8993,27.7059,50
97,0.6669,0.5715,0.9525,0.9516,0.9516,0.5721,0.9512,26.2157,50
98,0.6359,0.5903,1.0,0.9538,0.8639,0.6817,0.9538,23.902,50
99,0.808,0.5766,0.9237,0.8845,0.847,0.8853,0.8462,20.8431,50
100,0.84,0.5593,1.0,0.9999,0.9204,0.8806,0.9201,20.0196,50
101,0.808,0.5766,0.9617,0.9615,0.8087,0.9235,0.923,20.8431,50
102,0.6839,0.6839,0.9476,0.9997,0.9996,0.9995,0.9995,28.8824,50
103,0.7899,0.6847,0.9471,0.9461,0.9987,0.5272,0.9461,28.451,50
104,0.808,0.5766,0.962,0.8845,0.8087,0.8853,0.8462,20.8431,50
105,0.7272,0.636,0.9547,0.8182,0.8642,0.9091,0.8637,26.6078,50
106,0.9597,0.6389,0.9602,0.92,0.7215,0.8411,0.8399,16.2941,50
107,0.7003,0.6002,0.9991,0.8993,0.949,0.6008,0.8993,27.7059,50
108,0.9164,0.5821,0.9999,0.8748,0.7509,0.8344,0.8332,17.2353,50
109,0.9578,0.6237,0.9995,0.9163,0.7925,0.8344,0.8328,17.2353,50
110,0.9594,0.6387,0.9996,0.9196,0.8008,0.8407,0.8396,16.2941,50
111,0.9227,0.6142,0.9615,0.9608,0.771,0.8853,0.9214,12.3725,50
112,0.9629,0.6288,0.9262,0.9628,0.9266,0.8528,0.8891,16.2941,50
113,0.9621,0.6288,0.9998,0.9621,0.7795,0.8895,0.925,12.0588,50
114,0.9256,0.6286,0.963,0.9257,0.8528,0.8891,0.889,16.4118,50
115,0.9225,0.6526,0.9998,0.9611,0.9232,0.923,0.9225,16.451,50
116,0.8888,0.7773,0.9634,0.9618,0.8158,0.8153,0.8876,11.2353,50
117,0.893,0.7858,0.9647,0.8934,0.7508,0.6802,0.7507,15.0392,50
118,0.8671,0.7677,0.9995,0.9325,0.8651,0.4355,0.8654,12.9608,50
119,0.8998,0.7671,0.9668,0.9656,0.8003,0.7017,0.932,11.1961,50
120,0.8709,0.7427,0.9672,0.9345,0.8052,0.4851,0.8372,13.3529,50
121,0.9346,0.7734,0.9997,0.9667,0.8374,0.7745,0.8373,12.3333,50
122,0.9345,0.7413,0.9992,0.9345,0.8052,0.7749,0.8378,12.2941,50
123,0.9346,0.7734,0.9999,0.967,0.7733,0.7745,0.8375,13.0392,50
124,0.9345,0.7413,0.9992,0.9345,0.8052,0.7749,0.8378,12.2941,50
125,0.9033,0.7748,0.9996,0.9349,0.935,0.742,0.8702,11.5098,50
126,0.9025,0.7734,0.9675,0.9342,0.8053,0.775,0.8375,11.902,50
127,0.8066,0.7104,0.9358,0.9345,0.8061,0.5813,0.8377,13.0,50
128,0.8753,0.7199,0.9689,0.906,0.843,0.7819,0.8428,13.1961,50
129,0.9346,0.7734,0.9999,0.967,0.7733,0.7745,0.8375,13.0392,50
130,0.9307,0.7244,0.9655,0.9308,0.758,0.7936,0.7582,18.7647,50
131,0.9656,0.8628,0.9656,0.9654,0.7234,0.6896,0.7238,19.9412,50
132,0.8753,0.7199,0.9689,0.906,0.843,0.7819,0.8428,13.1961,50
133,0.9677,0.7743,0.9677,0.903,0.8062,0.7095,0.7093,16.6471,50
134,0.9024,0.7418,0.9993,0.9349,0.8379,0.8711,0.838,13.9412,50
135,0.9028,0.7096,0.9674,0.9348,0.9027,0.8075,0.8379,12.0196,50
136,0.9031,0.7742,0.9679,0.9025,0.8378,0.8076,0.8383,11.3137,50
137,0.8673,0.7677,0.9666,0.9322,0.8336,0.6685,0.8987,11.9412,50
138,0.8345,0.7681,0.9668,0.9325,0.8341,0.6688,0.866,12.3333,50
139,0.9002,0.7342,0.9669,0.9658,0.8331,0.801,0.8991,11.5882,50
140,0.9032,0.7743,0.968,0.9027,0.8377,0.8077,0.8385,10.7647,50
141,0.9326,0.7663,0.9998,0.8991,0.8651,0.5684,0.8652,10.5294,50
142,0.9031,0.7742,0.9679,0.9025,0.8378,0.8076,0.8383,11.3137,50
143,0.9325,0.7663,0.9995,0.8991,0.8651,0.5684,0.8653,10.5294,50
144,0.8279,0.5866,0.9996,0.9305,0.8267,0.3802,0.9305,5.1961,50
145,0.8629,0.6906,0.9662,0.8961,0.9291,0.6218,0.896,12.1373,50
146,0.7597,0.622,0.9999,0.9303,0.8261,0.3121,0.9303,4.8431,50
147,0.9309,0.9309,0.9656,0.9309,0.8279,0.8279,0.9309,1.0,50
148,0.8966,0.7244,0.9661,0.9303,0.8961,0.5184,0.8958,6.2157,50
149,0.8276,0.6208,1.0,0.9309,0.8269,0.3454,0.9309,4.7647,50
150,0.7935,0.6554,0.9659,0.8959,0.7904,0.2428,0.8957,4.4902,50
151,0.8624,0.6902,0.9658,0.8958,0.9289,0.5866,0.8959,12.1373,50
152,0.8622,0.6554,0.9658,0.8959,0.8249,0.6554,0.8957,7.3137,50
153,0.8622,0.6554,0.9658,0.8958,0.8248,0.5865,0.8957,9.0,50
154,0.9304,0.6204,0.9652,0.861,0.8942,0.7948,0.8949,12.6863,50
155,0.9304,0.6204,0.9652,0.861,0.8942,0.7948,0.8949,12.6863,50
156,0.9001,0.7003,0.967,0.9333,0.7988,0.3013,0.9333,9.2745,50
157,0.9309,0.655,0.9649,0.8957,0.8945,0.5516,0.93,14.1765,50
158,0.8997,0.6668,0.9331,0.8992,0.8655,0.3341,0.8991,18.098,50
159,0.8998,0.6335,0.9332,0.8997,0.8653,0.3675,0.8997,16.5686,50
160,0.931,0.6551,0.9651,0.8957,0.8946,0.5517,0.9302,14.1765,50
161,0.9333,0.6667,0.9666,0.8997,0.8654,0.3011,0.8665,16.5686,50
162,0.9303,0.5859,0.965,0.8609,0.929,0.7603,0.93,11.1961,50
163,0.7928,0.5864,0.9653,0.9303,0.9295,0.2087,0.8955,11.1176,50
164,0.7666,0.567,0.9675,0.9335,0.8991,0.3353,0.8662,11.7843,50
165,0.9302,0.7583,0.9998,0.9303,0.8941,0.8632,0.8954,8.8431,50
166,0.8957,0.7239,0.9998,0.9649,0.8603,0.7944,0.8943,9.2353,50
167,0.8702,0.7091,0.968,0.9029,0.8708,0.7112,0.8709,13.9412,50
168,0.9349,0.7092,0.9995,0.838,0.8703,0.7106,0.9025,12.451,50
169,0.8701,0.7093,0.9678,0.9348,0.838,0.8071,0.8379,13.549,50
170,0.8966,0.7932,0.9656,0.9308,0.8621,0.4831,0.9308,3.3922,50
171,0.897,0.7935,0.9656,0.9308,0.828,0.5179,0.9308,3.1569,50
172,0.8277,0.6552,0.9656,0.9308,0.8276,0.3109,0.9308,5.5098,50
173,0.7934,0.6211,0.9651,0.9305,0.8267,0.3458,0.9305,5.8627,50
174,0.9309,0.9309,0.9656,0.9309,0.8279,0.8279,0.9309,1.0,50
175,0.7934,0.5866,0.9651,0.9306,0.8267,0.3113,0.9306,6.6078,50
176,0.8971,0.6903,0.9661,0.9304,0.8272,0.7595,0.9304,2.9608,50
177,0.8973,0.6216,0.9998,0.9304,0.8261,0.3121,0.9304,5.2745,50
178,0.8275,0.6207,0.9999,0.9309,0.8266,0.4144,0.9308,5.2745,50
179,0.8276,0.6208,1.0,0.9309,0.8267,0.4144,0.9309,5.2745,50
180,0.8334,0.6,0.9668,0.9,0.799,0.4008,0.8999,5.3529,50
181,0.7934,0.5866,0.9996,0.9306,0.8266,0.3113,0.9306,6.6078,50
182,0.9301,0.586,0.9652,0.8956,0.9294,0.7598,0.8948,10.098,50
183,0.9331,0.6996,0.9999,0.933,0.8665,0.3352,0.8665,18.8039,50
184,0.7666,0.567,0.9675,0.9335,0.8991,0.3353,0.8662,11.7843,50
185,0.9298,0.7235,0.9997,0.9647,0.8942,0.863,0.8955,11.1569,50
186,0.9309,0.9309,0.9656,0.9309,0.8279,0.8279,0.9309,1.0,50
187,0.7932,0.6552,0.9656,0.9308,0.8277,0.3109,0.9307,4.3333,50
188,0.828,0.6215,0.9656,0.9298,0.8617,0.2429,0.9298,7.1961,50
189,0.9317,0.5875,0.9657,0.9296,0.8266,0.1743,0.8952,5.4314,50
190,0.9317,0.5875,0.9657,0.9295,0.8266,0.1743,0.8952,5.4314,50
191,0.7943,0.5875,0.9999,0.9304,0.826,0.3121,0.9304,5.6667,50
192,0.8971,0.6214,0.9998,0.9303,0.8258,0.3119,0.9303,5.3529,50
193,0.9309,0.9309,0.9656,0.9309,0.8279,0.8279,0.9309,1.0,50
194,0.9309,0.9309,0.9656,0.9309,0.8279,0.8279,0.9309,1.0,50
195,0.8626,0.6905,0.9656,0.9295,0.8608,0.7257,0.895,4.2157,50
196,0.9029,0.7743,0.968,0.9026,0.8377,0.7437,0.838,10.8039,50
197,0.9228,0.8077,0.9613,0.9228,0.8458,0.5399,0.8073,22.2941,50
198,0.8268,0.5859,0.9653,0.9302,0.9286,0.4488,0.8949,9.1961,50
199,0.7597,0.622,0.9999,0.9303,0.8261,0.3121,0.9303,4.8431,50
200,0.9309,0.9309,0.9656,0.9309,0.8279,0.8279,0.9309,1.0,50
201,0.8627,0.7937,0.9653,0.9305,0.8276,0.518,0.9305,4.5686,50
202,0.8334,0.6001,0.9668,0.9,0.7991,0.4007,0.8999,5.3529,50
203,0.7934,0.5866,0.9996,0.9306,0.8266,0.3113,0.9306,6.6078,50
204,0.8626,0.5868,0.9651,0.9305,0.827,0.2767,0.9305,4.9608,50
205,0.9306,0.8617,0.9656,0.9305,0.8629,0.8627,0.8959,2.2941,50
206,0.9305,0.8272,0.9656,0.9306,0.8282,0.8282,0.8962,1.2353,50
207,0.8617,0.6547,0.9658,0.9304,0.8627,0.7938,0.9303,3.1569,50
208,0.8334,0.7,0.9338,0.9,0.8003,0.4007,0.8999,6.8039,50
209,0.8668,0.7003,0.967,0.9333,0.7654,0.3678,0.8999,7.5882,50
210,0.8281,0.5869,0.9999,0.9304,0.8259,0.312,0.9304,5.7451,50
211,0.8281,0.5869,0.9999,0.9304,0.8259,0.312,0.9304,5.7451,50
212,0.793,0.6551,0.9656,0.9307,0.8276,0.3108,0.9307,4.3333,50
213,0.8279,0.5865,1.0,0.931,0.8272,0.3453,0.931,3.9804,50
214,0.9307,0.6896,0.9653,0.8953,0.8942,0.5513,0.8954,15.5882,50
215,0.8996,0.6667,0.9663,0.8991,0.8653,0.334,0.899,18.098,50
216,0.9002,0.5999,0.9669,0.8998,0.8998,0.6344,0.8666,22.8824,50
217,0.9092,0.5917,1.0,0.9544,0.9087,0.274,0.2735,27.0392,50
218,0.8504,0.5508,1.0,0.8997,0.8996,0.401,0.3005,29.2745,50
219,0.8139,0.5185,0.9998,0.9256,0.8878,0.7041,0.407,21.3922,50
220,0.92,0.5604,0.9999,0.9595,0.9194,0.4815,0.2802,24.9608,50
221,1.0,0.5461,0.9543,0.9539,0.8628,0.3647,0.3191,25.902,50
222,1.0,0.5462,0.9543,0.954,0.8629,0.3647,0.3191,25.902,50
223,0.8571,0.5723,0.9998,0.9995,0.9041,0.3821,0.3343,26.098,50
224,0.7621,0.5248,0.9998,0.9996,0.904,0.3821,0.3344,26.098,50
225,0.7508,0.5513,0.9999,0.9996,0.849,0.4512,0.3513,27.2745,50
226,0.6839,0.4742,0.9478,0.947,0.6296,0.6848,0.8422,21.3922,50
227,0.7369,0.4746,0.9477,0.8945,0.6825,0.6851,0.895,22.2941,50
228,0.8098,0.4774,0.9527,0.9525,0.6655,0.6674,0.905,21.7843,50
229,0.7009,0.4513,0.9001,0.85,0.799,0.4012,0.351,25.902,50
230,0.7369,0.4745,0.9476,0.8945,0.63,0.6851,0.895,22.2941,50
231,0.7005,0.5011,0.9498,0.8998,0.7985,0.4012,0.351,25.902,50
232,0.6674,0.4775,0.9527,0.9524,0.8564,0.3823,0.3345,26.098,50
233,0.7009,0.4513,0.9001,0.8501,0.7487,0.4012,0.351,25.902,50
234,0.7006,0.5013,0.9999,0.9499,0.8992,0.4013,0.3511,26.098,50
235,0.7508,0.5009,0.9498,0.8,0.7993,0.4011,0.3006,29.2745,50
236,0.8006,0.5513,0.9999,0.9996,0.849,0.4511,0.3512,27.2745,50
237,0.7507,0.5513,0.9999,0.9996,0.849,0.4512,0.3512,27.2745,50
238,0.6011,0.4515,1.0,0.9003,0.7989,0.4014,0.3512,26.098,50
239,0.6011,0.4515,1.0,0.9003,0.7989,0.4014,0.3512,26.098,50
