,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,intersection,n_points
24,1.0,1.0,1.0,1.0,0.8753,0.7523,1.0,13.7692,25
25,1.0,1.0,1.0,1.0,0.8753,0.7523,1.0,13.7692,25
26,0.9988,0.9988,1.0,0.9988,1.0,0.7514,0.9988,14.0769,25
27,1.0,1.0,1.0,1.0,0.8753,0.3785,1.0,11.9231,25
28,0.9983,0.9983,1.0,0.9983,0.9993,0.4323,0.9983,11.6923,25
29,1.0,1.0,1.0,1.0,0.8753,0.3783,1.0,10.6923,25
30,1.0,0.8737,1.0,1.0,0.8726,0.1263,1.0,11.4615,25
31,1.0,1.0,1.0,1.0,0.8736,0.5029,1.0,9.3077,25
32,1.0,1.0,1.0,1.0,0.8754,0.5029,1.0,11.1538,25
33,0.9999,0.9999,1.0,0.9999,1.0,0.7507,0.9999,13.0769,25
34,0.9987,0.9987,1.0,0.9988,1.0,0.5034,0.9988,13.4615,25
35,1.0,1.0,1.0,1.0,1.0,0.6261,1.0,12.6154,25
36,0.9997,0.9997,1.0,0.9997,0.8753,0.3783,0.9997,11.6923,25
37,0.9991,0.9991,1.0,0.9987,1.0,0.7516,0.9987,14.0,25
38,0.9997,0.8561,1.0,0.1439,0.9998,0.7149,0.1439,14.4615,25
39,0.9998,0.8561,1.0,0.1438,1.0,0.7148,0.1438,14.4615,25
40,0.9986,0.9986,1.0,0.1678,0.9986,0.6674,0.1678,14.4615,25
41,0.9986,0.9986,1.0,0.1678,0.9986,0.6674,0.1678,14.4615,25
42,1.0,0.8563,1.0,0.1439,1.0,0.7149,0.1439,14.4615,25
43,1.0,0.8563,1.0,0.1439,1.0,0.5723,0.1439,14.4615,25
44,0.9999,0.8563,1.0,0.1439,1.0,0.715,0.1439,14.4615,25
45,1.0,0.8563,1.0,0.1439,1.0,0.5723,0.1439,14.4615,25
46,0.9997,0.8561,1.0,0.1438,0.9999,0.8574,0.1438,14.4615,25
47,0.9996,0.856,1.0,0.9996,0.9997,0.8574,0.9996,14.4615,25
48,0.9997,0.8561,1.0,0.1439,0.9997,0.8574,0.9997,14.4615,25
49,1.0,1.0,1.0,0.1438,1.0,1.0,0.1438,14.6923,25
50,0.9996,0.856,1.0,0.9996,0.9997,0.8574,0.9996,14.4615,25
51,0.9996,0.856,1.0,0.9996,0.9997,0.8577,0.9996,14.6923,25
52,0.9988,0.9988,1.0,0.9988,1.0,0.7514,0.9988,14.0769,25
53,0.9997,0.8561,1.0,0.1439,0.9997,0.8574,0.1439,14.4615,25
54,0.9997,0.8561,1.0,0.1439,0.9997,0.8575,0.1439,14.4615,25
55,0.9997,0.8561,1.0,0.1439,0.9997,0.8575,0.1439,14.4615,25
56,1.0,0.8563,1.0,0.1438,1.0,0.715,0.1438,14.4615,25
57,0.9986,0.9986,1.0,0.1678,0.9986,0.6674,0.1678,14.4615,25
58,1.0,0.8563,1.0,0.1439,1.0,0.5723,0.1439,14.4615,25
59,0.9999,0.8562,1.0,0.1439,0.9999,0.715,0.1439,14.4615,25
60,1.0,0.8563,1.0,0.1439,1.0,0.7149,0.1439,14.4615,25
61,0.9997,0.8561,1.0,0.1439,0.9998,0.7148,0.1439,14.4615,25
62,0.9997,0.8561,1.0,0.1439,0.9998,0.8574,0.1439,14.4615,25
63,0.9996,0.8561,1.0,0.1438,0.9999,0.8577,0.1438,14.6923,25
64,0.9996,0.856,1.0,0.9996,0.9997,0.8574,0.9996,14.4615,25
65,0.9997,0.8561,1.0,0.1439,0.9998,0.8574,0.1439,14.4615,25
66,1.0,1.0,1.0,0.1438,1.0,1.0,0.1438,14.6923,25
67,1.0,1.0,1.0,0.9993,1.0,1.0,0.9993,14.6923,25
68,0.9997,0.8561,1.0,0.1438,0.9999,0.8574,0.1438,14.4615,25
69,0.9997,0.8561,1.0,0.1439,0.9998,0.7148,0.1439,14.4615,25
70,0.9997,0.8561,1.0,0.1439,0.9997,0.8574,0.1439,14.4615,25
71,0.9998,0.8561,1.0,0.1438,1.0,0.7148,0.1438,14.4615,25
72,1.0,0.8563,1.0,0.1438,1.0,0.715,0.1438,14.4615,25
73,0.9999,0.8323,1.0,0.1678,0.9999,0.6675,0.1678,14.4615,25
74,1.0,1.0,1.0,0.1435,1.0,0.1438,0.1435,16.0,25
75,1.0,0.8324,1.0,0.1678,0.8324,0.6675,0.1678,14.4615,25
76,0.9998,0.8322,1.0,0.1677,0.9998,0.6674,0.1677,14.4615,25
77,0.9985,0.9985,1.0,0.2014,0.9999,0.6011,0.2014,14.4615,25
78,0.9982,0.9982,1.0,0.2517,0.9982,0.5015,0.2517,14.4615,25
79,0.9982,0.9982,1.0,0.2517,0.9982,0.5016,0.2517,14.4615,25
80,0.9985,0.9985,1.0,0.2014,0.9999,0.6011,0.2014,14.4615,25
81,0.9998,0.8322,1.0,0.1677,0.9998,0.6674,0.1677,14.4615,25
82,0.8572,0.8572,1.0,0.1435,1.0,0.1438,0.1435,16.0,25
83,0.8572,0.8572,1.0,0.1435,1.0,0.1438,0.1435,16.0,25
84,1.0,0.8324,1.0,0.1678,1.0,0.6675,0.1678,14.4615,25
85,0.9986,0.9986,1.0,0.1677,0.9986,0.6673,0.1677,14.4615,25
86,0.9986,0.9986,1.0,0.1677,0.9986,0.6673,0.1677,14.4615,25
87,1.0,1.0,1.0,1.0,1.0,0.1259,1.0,15.6923,25
88,0.9999,0.9999,1.0,0.9999,0.9999,0.1431,0.9999,16.0,25
89,0.9999,0.9999,1.0,1.0,0.9999,1.0,1.0,9.1538,25
90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,25
91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,25
92,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,16.0,25
93,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,16.0,25
94,0.9999,0.9999,1.0,0.9999,0.9999,0.1431,0.9999,16.0,25
95,0.9999,0.9999,1.0,0.9999,0.9999,0.143,0.9999,16.0,25
96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,25
97,0.9999,0.9999,1.0,0.9999,0.9999,0.143,0.9999,16.0,25
98,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,16.0,25
99,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,14.4615,25
100,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,14.4615,25
101,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,14.4615,25
102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,25
103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,25
104,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,14.4615,25
105,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,16.0,25
106,0.9999,0.9999,1.0,1.0,0.9999,1.0,1.0,9.1538,25
107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,25
108,0.9999,0.9999,1.0,1.0,0.9999,1.0,1.0,9.1538,25
109,0.9999,0.9999,1.0,1.0,0.9999,1.0,1.0,9.1538,25
110,0.9999,0.9999,1.0,1.0,0.9999,1.0,1.0,9.1538,25
111,0.999,0.999,1.0,0.999,0.7145,0.7145,0.999,8.4615,25
112,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,9.1538,25
113,1.0,1.0,1.0,1.0,0.8762,0.8762,1.0,7.9231,25
114,0.999,0.999,1.0,0.999,1.0,1.0,0.999,9.2308,25
115,0.9999,0.9999,1.0,0.9999,0.9999,1.0,0.9999,9.2308,25
116,0.876,0.876,1.0,0.9999,0.6267,0.8769,0.9999,7.7692,25
117,1.0,1.0,1.0,0.9988,1.0,0.8566,0.9988,8.7692,25
118,0.8575,0.7148,1.0,0.9998,0.8577,0.4305,0.9998,7.1538,25
119,0.9995,0.9995,1.0,0.9995,0.9992,0.7168,0.9995,5.5385,25
120,0.9996,0.8751,1.0,0.8737,0.8751,0.7517,0.8737,6.6923,25
121,0.8758,0.8758,1.0,0.9986,0.9985,0.7516,0.9986,6.3077,25
122,1.0,0.7493,1.0,0.9986,0.8744,0.7516,0.9986,6.0769,25
123,0.8758,0.8758,1.0,0.9987,0.9985,0.7517,0.9987,7.0769,25
124,1.0,0.7493,1.0,0.9986,0.8744,0.7516,0.9986,6.0769,25
125,0.8571,0.8571,1.0,0.9985,0.8577,0.431,0.9967,5.6154,25
126,0.8758,0.8758,1.0,0.9986,0.9985,0.7516,0.9986,6.3077,25
127,0.9996,0.9996,1.0,0.8737,0.8752,0.7517,0.8737,6.8462,25
128,0.9977,0.8554,1.0,0.9985,1.0,0.7168,0.9985,6.9231,25
129,0.8758,0.8758,1.0,0.9987,0.9985,0.7517,0.9987,7.0769,25
130,0.8759,0.8759,1.0,0.9985,0.9986,0.7521,0.9985,9.1538,25
131,0.9998,0.9998,1.0,0.9984,0.9998,1.0,0.9984,11.3077,25
132,0.9977,0.8554,1.0,0.9985,1.0,0.7168,0.9985,6.9231,25
133,0.9985,0.9985,1.0,0.9974,0.9985,0.7508,0.9974,7.6154,25
134,0.8745,0.8745,1.0,0.9987,0.8745,0.752,0.9987,6.3846,25
135,0.8741,0.7492,1.0,0.9985,0.7502,0.7515,0.9985,5.6923,25
136,0.8754,0.8754,1.0,1.0,0.8758,0.6278,1.0,6.3846,25
137,0.9963,0.9963,1.0,0.9956,0.9978,0.4299,0.9956,5.6154,25
138,0.9964,0.9964,1.0,0.9956,0.9977,0.5726,0.9956,5.6154,25
139,0.9981,0.8564,1.0,0.9977,0.8579,0.4311,0.9977,5.8462,25
140,0.8754,0.8754,1.0,1.0,0.8758,0.6278,1.0,6.3846,25
141,0.9974,0.9974,1.0,0.9976,0.8556,0.7154,0.9976,4.8462,25
142,0.8754,0.8754,1.0,1.0,0.8758,0.6278,1.0,6.3846,25
143,0.9974,0.9974,1.0,0.9976,0.8555,0.7154,0.9976,4.8462,25
144,1.0,1.0,1.0,1.0,0.8745,0.1266,1.0,7.0,25
145,1.0,1.0,1.0,1.0,0.8755,0.5029,1.0,10.6923,25
146,0.9999,0.9999,1.0,0.9999,0.7494,0.1267,0.9999,6.3077,25
147,1.0,1.0,1.0,1.0,0.7503,0.7503,1.0,1.0,25
148,0.9972,0.9972,1.0,0.9972,0.8555,0.5726,0.9972,1.6154,25
149,1.0,1.0,1.0,1.0,0.8745,0.1266,1.0,7.0769,25
150,1.0,1.0,1.0,1.0,0.6241,0.5028,1.0,7.9231,25
151,1.0,1.0,1.0,1.0,0.8754,0.503,1.0,10.6923,25
152,1.0,1.0,1.0,1.0,0.8737,0.5029,1.0,9.3077,25
153,1.0,1.0,1.0,1.0,0.8737,0.5029,1.0,9.3077,25
154,0.9991,0.9991,1.0,1.0,0.8727,0.1264,1.0,10.1538,25
155,0.9991,0.9991,1.0,1.0,0.8727,0.1264,1.0,10.1538,25
156,0.9996,0.9996,1.0,0.9996,0.8738,0.6257,0.9996,11.3077,25
157,1.0,1.0,1.0,1.0,0.8754,0.3785,1.0,11.9231,25
158,1.0,1.0,1.0,1.0,1.0,0.6261,1.0,12.6154,25
159,1.0,1.0,1.0,1.0,0.8756,0.6278,1.0,11.8462,25
160,1.0,1.0,1.0,1.0,0.8755,0.3784,1.0,11.9231,25
161,1.0,1.0,1.0,1.0,0.8756,0.5033,1.0,11.3077,25
162,0.9994,0.9994,1.0,0.9994,0.749,0.1266,0.9994,6.6923,25
163,0.9985,0.9985,1.0,0.9998,0.7482,0.2514,0.9998,8.7692,25
164,0.9985,0.9985,1.0,0.9999,0.7484,0.6268,0.9999,5.9231,25
165,0.9979,0.9979,1.0,0.9991,0.8556,0.7158,0.9991,4.6154,25
166,0.9974,0.8549,1.0,0.9985,0.8551,0.7152,0.9985,4.8462,25
167,0.8743,0.7495,1.0,0.9984,0.7498,0.6269,0.9984,6.3846,25
168,0.8759,0.751,1.0,0.9986,0.7495,0.6268,0.9986,6.3077,25
169,0.8758,0.8758,1.0,0.9987,0.8756,0.6268,0.9987,8.5385,25
170,1.0,1.0,1.0,1.0,0.8751,0.1266,1.0,6.8462,25
171,1.0,1.0,1.0,1.0,0.7502,0.1269,1.0,5.0769,25
172,1.0,1.0,1.0,1.0,0.875,0.1265,1.0,7.4615,25
173,1.0,1.0,1.0,1.0,0.8746,0.1266,1.0,7.0769,25
174,1.0,1.0,1.0,1.0,0.7503,0.7503,1.0,1.0,25
175,1.0,1.0,1.0,1.0,0.8745,0.1266,1.0,7.2308,25
176,0.9997,0.9997,1.0,0.9997,0.75,0.3771,0.9997,1.0769,25
177,0.9999,0.9999,1.0,0.9999,0.7495,0.1267,0.9999,6.3846,25
178,1.0,1.0,1.0,1.0,0.8744,0.1265,1.0,7.1538,25
179,1.0,1.0,1.0,1.0,0.8744,0.1265,1.0,7.1538,25
180,0.9999,0.9999,1.0,0.9999,0.8742,0.1264,0.9999,7.5385,25
181,1.0,1.0,1.0,1.0,0.8745,0.1266,1.0,7.2308,25
182,0.9984,0.9984,1.0,0.9999,0.7484,0.6266,0.9999,4.1538,25
183,0.998,0.8559,1.0,0.9983,0.998,1.0,0.9983,9.1538,25
184,0.9985,0.9985,1.0,0.9999,0.7484,0.6268,0.9999,5.9231,25
185,0.9972,0.9972,1.0,0.9979,0.855,0.8578,0.9979,6.1538,25
186,1.0,1.0,1.0,1.0,0.7503,0.7503,1.0,1.0,25
187,1.0,1.0,1.0,1.0,0.875,0.1265,1.0,7.0769,25
188,0.9994,0.8744,1.0,0.9994,0.7503,0.627,0.9994,2.9231,25
189,0.9993,0.9993,1.0,0.9993,0.75,0.5021,0.9993,1.5385,25
190,0.9994,0.9994,1.0,0.9994,0.7501,0.5021,0.9994,1.5385,25
191,0.9998,0.9998,1.0,0.9998,0.7494,0.1267,0.9998,6.6923,25
192,0.9999,0.9999,1.0,0.9999,0.7493,0.1266,0.9999,6.3846,25
193,1.0,1.0,1.0,1.0,0.7503,0.7503,1.0,1.0,25
194,1.0,1.0,1.0,1.0,0.7503,0.7503,1.0,1.0,25
195,0.9992,0.8742,1.0,0.9992,0.75,0.3772,0.9992,1.6154,25
196,0.8754,0.8754,1.0,1.0,0.8759,0.6278,1.0,6.3846,25
197,0.9999,0.9999,1.0,0.9983,0.9999,0.4305,0.9983,11.7692,25
198,0.9997,0.8734,1.0,0.9997,0.6233,0.1264,0.9997,8.7692,25
199,0.9999,0.9999,1.0,0.9999,0.7494,0.1267,0.9999,6.3077,25
200,1.0,1.0,1.0,1.0,0.7503,0.7503,1.0,1.0,25
201,1.0,1.0,1.0,1.0,0.8752,0.1268,1.0,6.8462,25
202,0.9999,0.9999,1.0,0.9999,0.8742,0.1264,0.9999,7.1538,25
203,1.0,1.0,1.0,1.0,0.8745,0.1265,1.0,7.2308,25
204,1.0,1.0,1.0,1.0,0.7498,0.1268,1.0,6.4615,25
205,0.9996,0.8745,1.0,0.9996,0.7505,0.6254,0.9996,1.5385,25
206,0.9998,0.9998,1.0,0.9998,0.7504,0.7504,0.9998,1.2308,25
207,1.0,1.0,1.0,1.0,0.8756,0.8756,1.0,2.8462,25
208,0.9997,0.9997,1.0,0.9997,0.8749,0.1261,0.9997,7.9231,25
209,0.9997,0.9997,1.0,0.9997,0.8739,0.5011,0.9997,10.0,25
210,0.9998,0.9998,1.0,0.9998,0.7493,0.1266,0.9998,6.6923,25
211,0.9998,0.9998,1.0,0.9998,0.7493,0.1266,0.9998,6.6923,25
212,1.0,1.0,1.0,1.0,0.875,0.1264,1.0,7.0769,25
213,1.0,1.0,1.0,1.0,0.7498,0.1267,1.0,6.6923,25
214,1.0,1.0,1.0,1.0,0.8753,0.3786,1.0,11.9231,25
215,0.9999,0.9999,1.0,0.9999,1.0,0.6261,0.9999,13.0769,25
216,0.9989,0.9989,1.0,0.9988,1.0,0.7514,0.9988,14.0769,25
217,1.0,1.0,1.0,0.1435,1.0,0.1438,1.0,16.0,25
218,0.8572,0.8572,1.0,0.1435,1.0,0.1438,0.1435,16.0,25
219,1.0,1.0,1.0,0.9993,1.0,1.0,0.9993,14.6923,25
220,0.9979,0.9979,1.0,0.9976,0.9988,1.0,0.9976,14.0,25
221,0.9998,0.8562,1.0,0.1438,1.0,0.7148,0.1438,14.4615,25
222,0.9997,0.8561,1.0,0.1438,0.9999,0.8574,0.1438,14.4615,25
223,0.9998,0.8561,1.0,0.1438,1.0,0.7148,0.1438,14.4615,25
224,1.0,0.8563,1.0,0.1438,1.0,0.715,0.1438,14.4615,25
225,0.9986,0.9986,1.0,0.1677,0.9986,0.6674,0.1677,14.4615,25
226,1.0,0.7989,1.0,0.2014,0.7989,0.6011,0.2014,14.4615,25
227,1.0,0.7989,1.0,0.2014,0.7989,0.6012,0.2014,14.4615,25
228,1.0,0.8324,1.0,0.1678,0.8324,0.6675,0.1678,14.4615,25
229,1.0,0.7989,1.0,0.2013,0.7989,0.6011,0.2013,14.4615,25
230,0.9999,0.7988,1.0,0.2014,0.7988,0.6011,0.2014,14.4615,25
231,0.9983,0.9983,1.0,0.2012,0.9997,0.6009,0.2012,14.4615,25
232,1.0,0.8324,1.0,0.1678,1.0,0.6675,0.1678,14.4615,25
233,1.0,0.7989,1.0,0.2013,0.7989,0.6011,0.2013,14.4615,25
234,1.0,0.8324,1.0,0.1678,0.8324,0.6674,0.1678,14.4615,25
235,1.0,0.8328,1.0,0.1674,0.8328,0.1677,0.1674,16.0,25
236,0.9986,0.9986,1.0,0.1677,0.9986,0.6673,0.1677,14.4615,25
237,0.9998,0.8322,1.0,0.1677,0.9998,0.6674,0.1677,14.4615,25
238,0.9983,0.9983,1.0,0.2012,0.9997,0.6009,0.2012,14.4615,25
239,0.9984,0.9984,1.0,0.2012,0.9997,0.6009,0.2012,14.4615,25
