,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,intersection,n_points
77,0.8333,0.7502,1.0,0.9997,0.9162,0.4189,0.4177,14.4615,25
78,0.8182,0.7276,1.0,0.9092,0.9988,0.4568,0.4556,14.4615,25
79,0.8182,0.7276,1.0,0.9092,0.9988,0.4568,0.4555,14.4615,25
80,0.8333,0.7502,1.0,0.9997,0.9162,0.4189,0.4177,14.4615,25
81,0.9998,0.8331,0.9999,0.9995,0.9161,0.4188,0.4182,14.4615,25
82,0.9093,0.9093,1.0,0.9997,0.9995,0.4559,0.455,16.0,25
83,0.9093,0.9093,1.0,0.9997,0.9995,0.4559,0.455,16.0,25
84,0.9998,0.8331,0.9998,0.9994,0.9161,0.4188,0.4182,14.4615,25
85,0.9162,0.9162,1.0,0.9995,0.9161,0.4187,0.4182,14.4615,25
86,0.9162,0.9162,1.0,0.9995,0.9161,0.4187,0.4182,14.4615,25
87,1.0,1.0,1.0,0.9999,0.9993,0.386,0.4611,15.6923,25
88,0.9999,0.9999,1.0,0.9971,0.9069,0.9979,0.9971,16.0,25
89,1.0,0.9373,1.0,1.0,0.8135,0.6883,0.9374,9.1538,25
90,1.0,1.0,1.0,0.9973,0.7264,0.9974,0.9973,16.0,25
91,1.0,1.0,1.0,0.9989,0.7276,0.9989,0.9989,16.0,25
92,1.0,1.0,1.0,0.9972,0.7264,0.9973,0.9972,16.0,25
93,1.0,1.0,1.0,0.9972,0.7264,0.9973,0.9972,16.0,25
94,0.9999,0.9999,1.0,0.9972,0.9069,0.998,0.9972,16.0,25
95,1.0,1.0,1.0,0.9972,0.7264,0.998,0.9972,16.0,25
96,1.0,1.0,1.0,0.9973,0.7264,0.9974,0.9973,16.0,25
97,1.0,1.0,1.0,0.9972,0.7264,0.998,0.9069,16.0,25
98,0.9999,0.9999,1.0,0.9987,0.9987,0.9988,0.9987,16.0,25
99,1.0,1.0,1.0,0.9989,0.9988,0.916,0.9989,14.4615,25
100,0.9999,0.9999,1.0,0.9987,0.9987,0.9159,0.9988,14.4615,25
101,1.0,1.0,1.0,0.9988,0.9988,0.9159,0.9988,14.4615,25
102,1.0,1.0,1.0,0.9997,0.9991,0.9991,0.5449,16.0,25
103,1.0,1.0,1.0,0.9986,0.9986,0.9986,0.9986,16.0,25
104,1.0,1.0,1.0,0.9989,0.9988,0.9159,0.9989,14.4615,25
105,1.0,1.0,1.0,0.9988,0.8178,0.9988,0.9988,16.0,25
106,1.0,0.9373,1.0,1.0,0.8135,0.6884,0.9374,9.1538,25
107,1.0,1.0,1.0,0.9973,0.7264,0.9973,0.9973,16.0,25
108,1.0,0.9373,1.0,1.0,0.7513,0.6884,0.9374,9.1538,25
109,1.0,0.9373,1.0,1.0,0.7513,0.6884,0.9374,9.1538,25
110,1.0,0.9373,1.0,1.0,0.8135,0.6883,0.9374,9.1538,25
111,1.0,0.8821,0.9415,1.0,0.883,0.6482,0.9411,8.4615,25
112,1.0,1.0,1.0,1.0,0.9378,0.6883,0.9378,9.1538,25
113,1.0,0.8236,1.0,1.0,0.8829,0.7065,0.9414,7.9231,25
114,0.9999,0.9373,0.9379,1.0,0.9378,0.6884,0.8752,9.2308,25
115,1.0,0.9373,1.0,1.0,0.8757,0.6884,0.9374,9.2308,25
116,1.0,0.8233,1.0,1.0,0.883,0.7661,0.8827,7.7692,25
117,1.0,0.882,1.0,1.0,0.7654,0.7069,0.7055,8.7692,25
118,0.9051,0.8101,0.9049,0.904,0.8562,0.6669,0.8086,7.1538,25
119,0.9089,0.8184,0.9545,0.9084,0.8168,0.7271,0.8172,5.5385,25
120,0.8702,0.7837,0.9131,0.913,0.6948,0.7834,0.6516,6.6923,25
121,0.9999,0.8502,0.9502,0.9502,0.95,0.9001,0.8501,6.3077,25
122,0.95,0.7996,0.9502,1.0,0.95,0.8504,0.9501,6.0769,25
123,0.9998,0.8949,1.0,0.9476,0.9473,0.8425,0.8422,7.0769,25
124,0.95,0.7996,0.9502,1.0,0.95,0.8504,0.9501,6.0769,25
125,0.9088,0.7276,0.9549,0.9536,0.8629,0.7281,0.8173,5.6154,25
126,0.9999,0.8502,0.9502,0.9502,0.95,0.8504,0.8001,6.3077,25
127,0.9542,0.8187,0.9545,0.9538,0.7258,0.7732,0.7263,6.8462,25
128,0.9496,0.8497,1.0,0.9496,0.8496,0.8499,0.7497,6.9231,25
129,0.9998,0.8949,1.0,0.9476,0.9473,0.8425,0.8422,7.0769,25
130,0.9999,0.8754,1.0,0.9998,0.9372,0.9373,0.9376,9.1538,25
131,0.9998,0.9998,1.0,0.9996,0.9281,0.9284,0.9288,11.3077,25
132,0.9496,0.8497,1.0,0.9496,0.8496,0.8499,0.7497,6.9231,25
133,0.9998,0.9441,1.0,0.9999,0.8886,0.8887,0.8889,7.6154,25
134,0.947,0.8416,1.0,0.9999,1.0,0.8424,0.8951,6.3846,25
135,0.9045,0.8092,0.9526,0.9524,0.9049,0.81,0.8098,5.6923,25
136,0.9469,0.8416,1.0,1.0,1.0,0.9475,0.8945,6.3846,25
137,0.9514,0.809,0.9992,0.9509,0.9035,0.8098,0.9031,5.6154,25
138,0.9516,0.8092,0.9994,0.9033,0.9036,0.668,0.8081,5.6154,25
139,0.9516,0.7614,0.9996,0.9509,0.9035,0.857,0.9513,5.8462,25
140,0.9496,0.8495,0.9502,0.9501,0.9501,0.7505,0.8998,6.3846,25
141,0.9044,0.6667,1.0,0.9045,0.9045,0.7623,0.9045,4.8462,25
142,0.9469,0.8416,1.0,1.0,1.0,0.9475,0.8945,6.3846,25
143,0.9045,0.6666,1.0,0.9521,0.9045,0.7152,0.9045,4.8462,25
144,0.7018,0.6518,0.9501,0.7019,0.9,0.2521,0.85,7.0,25
145,0.7364,0.6836,0.9471,0.7367,0.8943,0.2651,0.8941,10.6923,25
146,0.7018,0.7018,0.9502,0.7018,0.8998,0.2521,0.9,6.3077,25
147,0.9498,0.9498,1.0,0.9498,0.95,0.95,0.8998,1.0,25
148,0.8985,0.8485,1.0,0.8992,0.8999,0.9502,0.9491,1.6154,25
149,0.7018,0.6517,0.95,0.7018,0.8999,0.252,0.9,7.0769,25
150,0.7364,0.684,0.9997,0.7369,0.9463,0.2653,0.8941,7.9231,25
151,0.7361,0.6833,0.9469,0.7365,0.8941,0.2649,0.8939,10.6923,25
152,0.7365,0.6838,0.9992,0.7368,0.8939,0.2653,0.8941,9.3077,25
153,0.7362,0.6835,0.9992,0.7368,0.8939,0.2652,0.8936,9.3077,25
154,0.8886,0.6665,1.0,0.778,0.9446,0.2799,0.944,10.1538,25
155,0.8886,0.6665,1.0,0.778,0.9446,0.2799,0.944,10.1538,25
156,0.7781,0.7781,0.9445,0.7781,0.9989,0.2801,0.9433,11.3077,25
157,0.777,0.777,0.8887,0.7776,0.9438,0.2797,0.9439,11.9231,25
158,0.8743,0.8743,0.9997,0.8748,0.936,0.3146,0.8108,12.6154,25
159,0.8229,0.8229,0.9997,0.8234,0.8814,0.2964,0.8814,11.8462,25
160,0.777,0.777,0.8887,0.7776,0.9438,0.2797,0.9438,11.9231,25
161,0.7771,0.7771,0.944,0.7775,0.9991,0.28,0.8323,11.3077,25
162,0.8006,0.6004,0.9502,0.7001,0.8991,0.2524,0.8989,6.6923,25
163,0.7371,0.6318,1.0,0.8425,0.9474,0.2656,0.8943,8.7692,25
164,0.947,0.684,1.0,1.0,1.0,0.9476,0.9476,5.9231,25
165,0.9489,0.6496,0.9995,0.9489,0.95,0.9005,0.9489,4.6154,25
166,0.9047,0.6665,0.9525,0.9043,0.9043,0.8577,0.8088,4.8462,25
167,1.0,0.7892,1.0,1.0,0.9999,0.9475,0.8417,6.3846,25
168,1.0,0.7373,1.0,0.9999,0.9999,0.7379,0.947,6.3077,25
169,1.0,0.8826,1.0,0.9998,0.8821,0.9409,0.8826,8.5385,25
170,0.702,0.652,0.9501,0.8013,0.9001,0.3521,0.8999,6.8462,25
171,0.7514,0.6016,0.9501,0.8014,0.9002,0.4018,0.8998,5.0769,25
172,0.7019,0.7019,0.9501,0.7018,0.9001,0.352,0.85,7.4615,25
173,0.7019,0.6519,0.95,0.7019,0.9,0.2521,0.9,7.0769,25
174,0.9498,0.9498,1.0,0.9498,0.95,0.95,0.8998,1.0,25
175,0.7019,0.6518,0.95,0.7019,0.9,0.2521,0.8501,7.2308,25
176,0.9498,0.8492,1.0,0.9498,0.9498,0.9501,0.8999,1.0769,25
177,0.7387,0.6333,1.0,0.7387,0.9469,0.2653,0.9472,6.3846,25
178,0.7016,0.6515,0.95,0.7017,0.8999,0.2519,0.85,7.1538,25
179,0.7017,0.6516,0.95,0.7017,0.8999,0.252,0.9,7.1538,25
180,0.7015,0.6514,0.95,0.7016,0.8498,0.2518,0.7998,7.5385,25
181,0.7019,0.6518,0.95,0.7019,0.9,0.252,0.8501,7.2308,25
182,0.8568,0.619,0.9529,0.9049,0.9052,0.7628,0.9043,4.1538,25
183,1.0,0.9371,1.0,0.9999,0.9371,0.8121,0.8126,9.1538,25
184,0.947,0.684,1.0,1.0,1.0,0.9476,0.9476,5.9231,25
185,0.947,0.6839,1.0,1.0,1.0,0.7904,0.947,6.1538,25
186,0.9498,0.9498,1.0,0.9498,0.95,0.95,0.8998,1.0,25
187,0.7019,0.6519,0.9501,0.7019,0.9001,0.352,0.8999,7.0769,25
188,0.8993,0.8493,0.9986,0.9476,0.9984,0.6505,0.9476,2.9231,25
189,0.8986,0.8486,0.9993,0.9485,0.949,0.9502,0.9485,1.5385,25
190,0.8986,0.8486,0.9993,0.9484,0.9491,0.9503,0.9484,1.5385,25
191,0.6517,0.6517,0.9502,0.7018,0.8998,0.2521,0.85,6.6923,25
192,0.7385,0.6331,1.0,0.7385,0.9468,0.2652,0.8946,6.3846,25
193,0.9498,0.9498,1.0,0.9498,0.95,0.95,0.8998,1.0,25
194,0.9498,0.9498,1.0,0.9498,0.95,0.95,0.8998,1.0,25
195,0.8986,0.8486,1.0,0.9483,0.9489,0.9004,0.9483,1.6154,25
196,0.9496,0.8495,0.9502,0.9501,0.9501,0.7505,0.8998,6.3846,25
197,0.9999,0.9999,1.0,0.9999,0.9998,0.8567,0.9999,11.7692,25
198,0.7373,0.5789,1.0,0.7373,0.9474,0.2653,0.8944,8.7692,25
199,0.7018,0.7018,0.9502,0.7018,0.8998,0.2521,0.9,6.3077,25
200,0.9498,0.9498,1.0,0.9498,0.95,0.95,0.8998,1.0,25
201,0.7024,0.6524,0.9501,0.8014,0.9002,0.4024,0.85,6.8462,25
202,0.7015,0.6514,0.95,0.7016,0.8998,0.2519,0.85,7.1538,25
203,0.7018,0.6517,0.95,0.7018,0.8999,0.252,0.85,7.2308,25
204,0.7021,0.6021,0.95,0.8014,0.9,0.2522,0.85,6.4615,25
205,0.9489,0.7491,1.0,0.9489,0.9499,0.9494,0.9489,1.5385,25
206,0.8989,0.8989,1.0,0.8989,0.9501,0.9002,0.9491,1.2308,25
207,0.8569,0.6671,0.953,0.857,0.9055,0.9052,0.8573,2.8462,25
208,0.7015,0.6516,0.9501,0.7015,0.9501,0.2516,0.8502,7.9231,25
209,0.7897,0.7373,0.9468,0.7373,0.9989,0.2654,0.9464,10.0,25
210,0.6516,0.6516,0.9502,0.7017,0.8998,0.2521,0.9,6.6923,25
211,0.6516,0.6516,0.9502,0.7017,0.8998,0.2521,0.9,6.6923,25
212,0.7018,0.6518,0.9501,0.7017,0.9001,0.3519,0.85,7.0769,25
213,0.652,0.652,0.95,0.702,0.9,0.2521,0.85,6.6923,25
214,0.7769,0.7769,0.8888,0.7775,0.9439,0.2795,0.8883,11.9231,25
215,0.9329,0.9329,0.9997,0.933,0.9322,0.3356,0.865,13.0769,25
216,1.0,0.9327,0.9333,0.9997,0.9992,0.3354,0.465,14.0769,25
217,1.0,1.0,1.0,0.9997,0.9993,0.456,0.5454,16.0,25
218,0.9093,0.9093,1.0,0.9997,0.9995,0.4559,0.455,16.0,25
219,0.9998,0.9998,1.0,0.9993,0.9157,0.419,0.5,14.6923,25
220,0.9223,0.9223,1.0,0.9993,0.8454,0.3869,0.4607,14.0,25
221,0.9998,0.9162,1.0,0.9996,0.9161,0.4187,0.4176,14.4615,25
222,0.9998,0.9162,1.0,0.9996,0.9161,0.4187,0.4177,14.4615,25
223,0.9998,0.9162,1.0,0.9995,0.9161,0.4187,0.4176,14.4615,25
224,0.9999,0.9163,1.0,0.9995,0.9162,0.4188,0.4182,14.4615,25
225,0.9162,0.9162,1.0,0.9995,0.9162,0.4188,0.4182,14.4615,25
226,0.8339,0.6672,0.9999,0.9168,0.9162,0.4189,0.4177,14.4615,25
227,0.8339,0.6672,1.0,0.9168,0.9162,0.4189,0.4177,14.4615,25
228,0.9998,0.8331,1.0,0.9996,0.9162,0.4188,0.4183,14.4615,25
229,0.9169,0.6672,0.9999,0.9166,0.9162,0.4188,0.4176,14.4615,25
230,0.9169,0.6672,1.0,0.9168,0.9162,0.4189,0.4177,14.4615,25
231,0.8333,0.7502,1.0,0.9995,0.9162,0.4188,0.4176,14.4615,25
232,0.9998,0.8331,0.9998,0.9994,0.9161,0.4188,0.4182,14.4615,25
233,0.9169,0.6672,0.9999,0.9166,0.9162,0.4188,0.4176,14.4615,25
234,0.9999,0.8332,1.0,0.9995,0.9162,0.4188,0.4182,14.4615,25
235,0.9093,0.8182,1.0,0.9997,0.9996,0.4559,0.455,16.0,25
236,0.9162,0.9162,1.0,0.9995,0.9161,0.4187,0.4182,14.4615,25
237,0.9998,0.8331,0.9999,0.9995,0.9161,0.4187,0.4182,14.4615,25
238,0.8333,0.7502,1.0,0.9995,0.9162,0.4188,0.4176,14.4615,25
239,0.8333,0.7502,1.0,0.9995,0.9162,0.4188,0.4176,14.4615,25
