,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,intersection,n_points
33,0.8821,0.6474,0.9997,0.7641,0.8502,0.6169,0.9107,31.8684,75
34,0.912,0.6479,0.9707,0.7642,0.8499,0.6764,0.9112,31.3947,75
35,0.8818,0.6471,0.9997,0.8819,0.8498,0.5875,0.9106,30.6842,75
36,0.8525,0.53,0.9999,0.882,0.7614,0.5292,0.9108,28.9474,75
37,0.8824,0.6182,0.9707,0.7642,0.8505,0.7345,0.9112,35.2105,75
38,0.7421,0.6459,0.9679,0.6132,0.7065,0.8074,0.1936,31.6842,75
39,0.8284,0.6911,0.9658,0.7591,0.8951,0.6563,0.2075,38.6842,75
40,0.7317,0.6934,0.9618,0.5002,0.8064,0.617,0.2315,38.8158,75
41,0.8084,0.6934,0.9618,0.5002,0.845,0.617,0.2315,38.8158,75
42,0.8154,0.6678,0.9632,0.4818,0.7758,0.6681,0.223,38.8158,75
43,0.8083,0.6934,1.0,0.5001,0.8449,0.6169,0.2315,38.8158,75
44,0.8282,0.6904,0.9658,0.4827,0.8257,0.6218,0.2076,38.3158,75
45,0.7786,0.6679,0.9632,0.4818,0.8139,0.6681,0.223,38.8158,75
46,0.8338,0.6679,0.9669,0.7671,0.8646,0.7674,0.2005,37.9474,75
47,0.8389,0.6459,0.9999,0.6454,0.837,0.8711,0.1938,37.7632,75
48,0.8394,0.6458,0.9681,0.6132,0.8374,0.743,0.1939,38.0263,75
49,0.9356,0.6783,0.968,0.7746,0.9018,0.7427,0.1938,39.5,75
50,0.844,0.6571,0.969,0.6253,0.8109,0.844,0.1875,37.5526,75
51,0.8444,0.7193,1.0,0.7814,0.8107,0.8752,0.1875,37.1842,75
52,0.8822,0.618,0.9704,0.7353,0.8506,0.9122,0.2351,35.9474,75
53,0.8394,0.6458,0.9681,0.4516,0.8371,0.7752,0.1939,38.0263,75
54,0.8394,0.6459,0.9681,0.4516,0.8695,0.7752,0.1939,38.0263,75
55,0.8394,0.6459,0.9681,0.4516,0.8695,0.7752,0.1939,38.0263,75
56,0.8285,0.6911,0.9315,0.6558,0.7911,0.6564,0.2075,38.6842,75
57,0.8083,0.6934,0.9618,0.5002,0.845,0.617,0.2315,38.8158,75
58,0.7786,0.6679,0.9632,0.4818,0.8134,0.6681,0.223,38.8158,75
59,0.8526,0.6678,0.9632,0.4818,0.8876,0.668,0.223,38.8158,75
60,0.7786,0.6679,0.9632,0.4818,0.8136,0.6681,0.223,38.8158,75
61,0.8003,0.6672,0.9669,0.4665,0.7979,0.6345,0.2006,37.3947,75
62,0.8671,0.6672,0.9999,0.4665,0.8312,0.7342,0.2003,37.7105,75
63,0.8717,0.6464,0.9679,0.7746,0.8695,0.7427,0.1941,38.6579,75
64,0.844,0.6571,0.969,0.6253,0.8109,0.844,0.1875,37.5526,75
65,0.8003,0.6672,0.9669,0.4665,0.8312,0.7342,0.2003,37.7105,75
66,0.9356,0.6783,1.0,0.7746,0.9019,0.7427,0.1938,39.5,75
67,0.9094,0.6673,0.9699,0.758,0.786,0.8188,0.1819,36.6579,75
68,0.8717,0.6465,0.968,0.7747,0.8696,0.7428,0.1941,38.6579,75
69,0.8003,0.6672,0.9669,0.4665,0.8313,0.6345,0.2006,37.3947,75
70,0.8394,0.6459,0.9681,0.4516,0.8374,0.743,0.1939,38.0263,75
71,0.8284,0.6911,0.9658,0.7591,0.8951,0.7593,0.2075,38.9737,75
72,0.8286,0.6912,0.9316,0.6559,0.7911,0.6564,0.2075,38.6842,75
73,0.801,0.6413,0.9603,0.4803,0.799,0.7613,0.2407,38.1316,75
74,0.8621,0.6211,0.9657,0.7591,0.9308,0.828,0.2073,40.5526,75
75,0.8081,0.693,0.9618,0.6546,0.7288,0.7317,0.2313,37.9474,75
76,0.7783,0.6675,0.9632,0.6305,0.7394,0.6679,0.2228,37.9474,75
77,0.7824,0.6092,0.9569,0.5212,0.7366,0.6539,0.2613,36.5789,75
78,0.7501,0.7004,0.9497,0.5493,0.647,0.7023,0.2999,36.3158,75
79,0.7492,0.6996,0.9989,0.5489,0.6465,0.7514,0.2996,36.5526,75
80,0.6957,0.6092,0.9137,0.5214,0.7804,0.6542,0.2614,36.6842,75
81,0.808,0.6929,0.9618,0.6545,0.7287,0.7316,0.2313,37.9474,75
82,0.8887,0.6669,1.0,0.6671,0.8509,0.7781,0.2226,40.5526,75
83,0.8887,0.6669,0.9631,0.6302,0.8138,0.7781,0.2226,40.5526,75
84,0.8081,0.6929,0.9618,0.6545,0.7288,0.7316,0.2313,37.9474,75
85,0.8894,0.6674,0.9631,0.7041,0.8502,0.7047,0.2227,38.2105,75
86,0.8521,0.6674,0.9632,0.7041,0.776,0.6679,0.2228,38.2105,75
87,0.9092,0.6666,0.9093,0.879,0.8485,0.8182,0.8184,41.8947,75
88,0.8213,0.5706,0.9642,0.9635,0.9291,0.2865,0.8574,38.7368,75
89,0.8954,0.6888,0.9999,0.9306,0.9318,0.8631,0.8961,36.5263,75
90,0.8078,0.5377,0.9998,0.9228,0.7702,0.8091,0.8845,38.8947,75
91,0.7399,0.4807,0.9629,0.889,0.8897,0.8159,0.8519,39.8684,75
92,0.7782,0.518,0.9632,0.8891,0.7796,0.7796,0.8896,38.8947,75
93,0.8075,0.5375,0.9995,0.9225,0.8087,0.8089,0.8846,38.8947,75
94,0.8151,0.518,0.9999,0.9259,0.9268,0.2972,0.9261,38.8947,75
95,0.778,0.5179,0.9632,0.926,0.7794,0.2973,0.8894,38.8947,75
96,0.808,0.5378,0.9621,0.9231,0.7705,0.8094,0.8465,38.8947,75
97,0.7779,0.5178,1.0,0.9259,0.89,0.2973,0.8893,38.8947,75
98,0.7237,0.5511,0.9313,0.897,0.897,0.8286,0.8624,40.1316,75
99,0.9032,0.6122,0.9037,0.871,0.8713,0.8069,0.8069,38.8947,75
100,0.8121,0.5618,0.9065,0.8753,0.9066,0.8755,0.7817,38.3421,75
101,0.9032,0.6122,0.9039,0.871,0.8713,0.8069,0.7747,37.2895,75
102,0.9997,0.6542,0.9656,0.8965,0.8965,0.8626,0.2752,41.0789,75
103,0.9989,0.7186,0.9598,0.959,0.8794,0.7599,0.9194,44.3684,75
104,0.9032,0.6122,0.9035,0.871,0.8713,0.8069,0.8069,38.8947,75
105,0.9312,0.6196,0.8973,0.8964,0.8969,0.8968,0.7934,40.6579,75
106,0.9248,0.6659,0.9626,0.9251,0.9267,0.8529,0.8886,37.5263,75
107,0.8076,0.5376,0.9996,0.9226,0.8085,0.809,0.8846,38.8947,75
108,0.8787,0.6392,0.9599,0.9593,0.8408,0.881,0.8397,37.7895,75
109,0.8456,0.6152,0.9239,0.9229,0.8856,0.8477,0.8464,37.7895,75
110,0.8954,0.6889,0.9999,0.9307,0.9318,0.8631,0.8961,36.5263,75
111,0.9392,0.5145,1.0,0.9692,0.6384,0.6382,0.8784,25.7632,75
112,0.9086,0.6661,0.9698,0.9388,0.7596,0.85,0.909,28.4737,75
113,0.9139,0.5422,0.9715,0.9708,0.6017,0.6588,0.8854,21.6316,75
114,0.8741,0.6551,0.9689,0.9063,0.8759,0.8137,0.8752,33.2105,75
115,0.8954,0.6537,0.9995,0.931,0.863,0.8629,0.8961,36.2895,75
116,0.9087,0.7574,0.9999,0.9694,0.6692,0.7283,0.8481,22.7632,75
117,0.8606,0.7776,0.9724,0.9444,0.8063,0.5576,0.8334,26.5263,75
118,0.8382,0.7844,0.9724,0.9177,0.7295,0.649,0.891,18.3947,75
119,0.8685,0.8161,0.9735,0.9466,0.7895,0.685,0.8414,15.8947,75
120,0.9182,0.7567,0.9998,0.9723,0.8371,0.4885,0.8635,20.5789,75
121,0.8947,0.7111,0.974,0.9473,0.8678,0.7631,0.8943,20.4474,75
122,0.8953,0.7114,0.9741,0.9475,0.7629,0.7633,0.8685,18.5,75
123,0.8946,0.711,0.9997,0.9472,0.8412,0.7368,0.8945,20.4474,75
124,0.8953,0.7114,0.9741,0.9475,0.7629,0.7633,0.8685,18.5,75
125,0.8423,0.7637,1.0,0.9469,0.8681,0.6333,0.8145,18.3947,75
126,0.9214,0.7377,0.9741,0.9474,0.7888,0.7374,0.8685,19.5789,75
127,0.9182,0.7838,0.9995,0.9726,0.8103,0.5955,0.8912,19.5789,75
128,0.8718,0.7443,0.9999,0.9741,0.8457,0.7441,0.8196,19.3421,75
129,0.8946,0.711,0.9997,0.9472,0.8412,0.7368,0.8945,20.4474,75
130,0.869,0.7115,0.9737,0.9475,0.8681,0.8681,0.8425,27.8684,75
131,0.9446,0.7507,1.0,0.9724,0.9165,0.8332,0.8611,30.1316,75
132,0.8718,0.7443,0.9999,0.9741,0.8457,0.7441,0.8196,19.3421,75
133,0.9211,0.7113,0.9999,0.9736,0.8416,0.7894,0.8422,26.6579,75
134,0.9189,0.7306,1.0,0.973,0.8107,0.8647,0.8643,21.6053,75
135,0.8653,0.7303,0.9999,0.9457,0.7302,0.7032,0.9186,15.5789,75
136,0.9459,0.7572,0.9732,0.9726,0.7841,0.7579,0.8643,13.3947,75
137,0.8384,0.7306,0.9733,0.9457,0.8114,0.6237,0.8641,15.8158,75
138,0.8609,0.7502,0.9995,0.9434,0.8332,0.5851,0.9148,15.5263,75
139,0.8375,0.7567,0.9994,0.9448,0.7835,0.5694,0.8904,16.8158,75
140,0.9459,0.7572,0.9732,0.9726,0.7841,0.7579,0.864,13.0263,75
141,0.8889,0.7505,0.9998,0.9717,0.8058,0.7234,0.888,11.3158,75
142,0.9459,0.7572,0.9732,0.9726,0.7841,0.7579,0.8643,13.3947,75
143,0.8654,0.7306,0.9735,0.9459,0.7845,0.7312,0.892,11.8158,75
144,0.7439,0.4585,0.9715,0.8857,0.7134,0.43,0.9425,13.1579,75
145,0.7649,0.5304,0.9998,0.8821,0.7324,0.4708,0.9403,23.6316,75
146,0.6298,0.4586,0.9718,0.886,0.6564,0.1448,0.9427,9.7105,75
147,0.9714,0.9714,1.0,0.9714,0.6575,0.6575,0.9428,1.0,75
148,0.8007,0.7436,0.9996,0.9709,0.8285,0.7152,0.9419,6.3421,75
149,0.7146,0.5433,0.9715,0.8857,0.6563,0.1443,0.9425,9.4211,75
150,0.7722,0.5155,0.972,0.8575,0.7122,0.4578,0.9141,19.1316,75
151,0.7937,0.53,0.9998,0.8821,0.7615,0.4999,0.9403,25.2105,75
152,0.7356,0.5598,1.0001,0.8822,0.7035,0.4417,0.9404,20.5789,75
153,0.7355,0.5597,0.9999,0.8821,0.7618,0.4709,0.9403,22.1316,75
154,0.829,0.458,0.9721,0.8573,0.7408,0.6002,0.914,20.3158,75
155,0.829,0.458,0.9721,0.8573,0.7408,0.6002,0.914,20.3158,75
156,0.8283,0.6284,0.9718,0.8858,0.7413,0.4577,0.9141,21.4211,75
157,0.8531,0.5891,0.9997,0.882,0.8205,0.6761,0.9403,29.7368,75
158,0.8528,0.6767,0.9997,0.8817,0.8201,0.6172,0.9104,30.3947,75
159,0.8818,0.6471,0.9997,0.9112,0.7613,0.5877,0.9106,29.3684,75
160,0.8819,0.5594,0.9997,0.8821,0.8501,0.5291,0.9403,30.6316,75
161,0.8818,0.6471,0.9998,0.9112,0.7615,0.588,0.9402,28.9211,75
162,0.9143,0.4579,0.9717,0.8568,0.7403,0.6876,0.942,15.2632,75
163,0.7147,0.4581,0.9717,0.8573,0.7127,0.173,0.9424,13.5263,75
164,0.8571,0.4863,0.9999,0.9426,0.6564,0.6299,0.9134,14.2368,75
165,0.9423,0.686,0.9997,0.9425,0.8284,0.7444,0.9132,9.8684,75
166,0.8572,0.686,0.9998,0.9424,0.8003,0.7158,0.8846,10.8947,75
167,0.8887,0.6947,0.9998,0.9164,0.7501,0.7235,0.9164,17.5789,75
168,0.8651,0.7302,0.9999,0.9726,0.7568,0.7846,0.8916,17.6579,75
169,0.8652,0.7033,0.9998,0.9729,0.8373,0.8381,0.8916,20.8158,75
170,0.6005,0.5434,1.0,0.886,0.6572,0.2012,0.9428,7.3421,75
171,0.9141,0.6855,1.0,0.9713,0.6575,0.629,0.9428,1.3684,75
172,0.7995,0.6566,1.0,0.886,0.7144,0.2011,0.9143,8.9474,75
173,0.7152,0.5153,1.0,0.886,0.6566,0.1733,0.9427,11.1316,75
174,0.9714,0.9714,1.0,0.9714,0.6575,0.6575,0.9428,1.0,75
175,0.7717,0.5433,0.9997,0.8857,0.6564,0.1732,0.9139,11.7632,75
176,0.9433,0.772,1.0,0.9714,0.657,0.6295,0.9429,1.3158,75
177,0.6581,0.5154,0.9718,0.886,0.6564,0.1444,0.9141,8.3684,75
178,0.7433,0.5434,0.9716,0.8859,0.6848,0.1446,0.9427,10.9211,75
179,0.6291,0.5434,0.9716,0.8859,0.7135,0.1442,0.9427,9.5789,75
180,0.8289,0.5434,0.9999,0.8858,0.7133,0.1729,0.9426,15.3684,75
181,0.7717,0.5719,0.9715,0.8857,0.6563,0.1732,0.9425,12.7368,75
182,0.9139,0.5146,0.9998,0.9426,0.656,0.6583,0.9133,11.8421,75
183,0.9166,0.695,1.0,0.9442,0.8607,0.7229,0.8612,25.2105,75
184,0.8571,0.4863,0.9999,0.9426,0.6564,0.6299,0.9134,14.2368,75
185,0.8854,0.7429,0.9999,0.9424,0.7427,0.6871,0.8565,16.0526,75
186,0.9714,0.9714,1.0,0.9714,0.6575,0.6575,0.9428,1.0,75
187,0.6575,0.5433,1.0,0.886,0.7144,0.2011,0.9428,7.3421,75
188,0.8067,0.6399,0.9728,0.9445,0.7231,0.6683,0.9166,4.3158,75
189,0.8292,0.7149,1.0001,0.971,0.6573,0.6302,0.942,2.8947,75
190,0.8292,0.7149,1.0001,0.971,0.6572,0.6301,0.942,2.8947,75
191,0.8292,0.5438,1.0,0.886,0.6559,0.2018,0.9141,10.4737,75
192,0.6867,0.5155,1.0,0.886,0.6559,0.1446,0.9137,8.4211,75
193,0.9714,0.9714,1.0,0.9714,0.6575,0.6575,0.9428,1.0,75
194,0.9714,0.9714,1.0,0.9714,0.6575,0.6575,0.9428,1.0,75
195,0.8005,0.6292,0.9996,0.9709,0.6571,0.6583,0.9419,3.1842,75
196,0.919,0.7303,1.0,0.9726,0.7841,0.7044,0.864,12.7895,75
197,0.9721,0.667,0.9998,0.9442,0.8327,0.6396,0.8609,28.0263,75
198,0.6858,0.4581,0.9719,0.9429,0.7411,0.1442,0.8852,19.7632,75
199,0.6298,0.4586,0.9718,0.886,0.6564,0.1448,0.9427,9.7105,75
200,0.9714,0.9714,1.0,0.9714,0.6575,0.6575,0.9428,1.0,75
201,0.6864,0.515,1.0,0.8861,0.6574,0.2295,0.9428,5.2105,75
202,0.8004,0.5434,0.9716,0.8859,0.6847,0.173,0.9427,12.8684,75
203,0.7717,0.5719,0.9716,0.8858,0.7134,0.4014,0.9425,14.1316,75
204,0.6868,0.5155,1.0,0.8861,0.6569,0.1449,0.9428,9.8684,75
205,0.8569,0.6286,0.9997,0.9708,0.7154,0.6582,0.9423,3.2895,75
206,0.942,0.6853,0.9997,0.9709,0.6579,0.6579,0.9423,1.3684,75
207,0.8284,0.6282,0.9999,0.9712,0.6579,0.6579,0.9427,4.4211,75
208,0.7993,0.6564,1.0,0.8859,0.7428,0.1726,0.9428,12.1316,75
209,0.8568,0.5999,0.9718,0.8858,0.7128,0.4578,0.9141,22.4211,75
210,0.8291,0.5438,1.0,0.886,0.6559,0.2018,0.9141,10.4737,75
211,0.8291,0.5438,1.0,0.886,0.6559,0.2018,0.9141,10.4737,75
212,0.6574,0.5432,1.0,0.886,0.7143,0.201,0.9428,7.9737,75
213,0.772,0.5436,0.9715,0.886,0.6568,0.1445,0.9142,9.0526,75
214,0.8824,0.6182,0.9996,0.7643,0.791,0.676,0.9107,30.3421,75
215,0.8528,0.6767,0.9997,0.8817,0.82,0.6169,0.9104,30.3947,75
216,0.9387,0.6366,0.9998,0.7573,0.9376,0.8791,0.2423,37.0263,75
217,0.9665,0.6336,0.9669,0.7671,0.9331,0.8337,0.2002,39.2632,75
218,0.8887,0.6669,1.0,0.6671,0.8509,0.7781,0.2226,40.5526,75
219,0.9094,0.6673,0.9699,0.758,0.786,0.8188,0.1819,36.6579,75
220,0.9376,0.6568,1.0,0.7817,0.8423,0.8752,0.1875,40.2105,75
221,0.8628,0.6911,0.9658,0.7591,0.8255,0.7593,0.2075,38.9737,75
222,0.8342,0.6682,0.9338,0.7339,0.8316,0.7342,0.2006,38.9737,75
223,0.8285,0.6911,0.9315,0.7591,0.826,0.6564,0.2075,38.6842,75
224,0.8579,0.7157,1.0,0.6791,0.8192,0.7152,0.2148,38.6842,75
225,0.8152,0.6674,0.9632,0.6673,0.7389,0.6679,0.2228,38.2105,75
226,0.7271,0.6367,0.9545,0.4995,0.6792,0.6836,0.2731,36.5789,75
227,0.6961,0.6096,0.914,0.4783,0.6503,0.6547,0.2615,36.5789,75
228,0.7503,0.6258,0.9586,0.5002,0.79,0.7514,0.2507,38.1316,75
229,0.7833,0.653,0.9569,0.652,0.693,0.6971,0.2612,37.6316,75
230,0.6957,0.6092,0.9134,0.478,0.6935,0.6543,0.2613,36.5789,75
231,0.751,0.6681,0.9178,0.6678,0.7069,0.71,0.2507,38.2105,75
232,0.808,0.6929,0.9618,0.6545,0.7673,0.7316,0.2313,37.9474,75
233,0.7833,0.6094,0.9569,0.6521,0.6933,0.6971,0.2612,37.6316,75
234,0.7607,0.6808,0.9603,0.6806,0.7982,0.6813,0.2405,38.2105,75
235,0.88,0.64,0.9602,0.6406,0.759,0.7205,0.2403,40.5526,75
236,0.8894,0.6674,0.9631,0.7041,0.8502,0.7047,0.2227,38.2105,75
237,0.8152,0.6674,0.9633,0.6673,0.7017,0.6679,0.2228,37.9474,75
238,0.7506,0.6676,0.9587,0.6674,0.7482,0.7095,0.2505,38.2105,75
239,0.7505,0.6676,0.9172,0.6674,0.7482,0.7095,0.2505,38.2105,75
