,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
25,1.0,0.9987,1.0,0.9041,0.1175,0.9463,0.2698,0.9378,0.362,12.4615,25,8763,17249,8752,14374,8763,17249,7923,10504,8292,11244,2364,12410,1030,17783,8218,12341,3172,9356,21
26,1.0,0.9991,1.0,0.9134,0.1079,0.9449,0.2602,0.9295,0.3573,12.4615,25,7388,14426,7381,12540,7388,14302,6748,10999,6981,11223,1922,11855,797,16752,6867,12296,2640,9041,21
27,1.0,0.9994,1.0,0.9408,0.0969,0.9485,0.2484,0.9485,0.3418,11.6154,25,5149,14493,5146,12788,5149,14380,4844,11125,4884,10892,1279,11144,499,18048,4884,10892,1760,8771,18
28,1.0,0.9991,1.0,0.9609,0.0688,0.9787,0.186,0.9492,0.2851,11.4615,25,5827,14611,5822,12840,5827,14494,5599,11023,5703,10715,1084,11835,401,18877,5531,12426,1661,9044,22
29,1.0,0.9997,1.0,1.0,0.0459,0.9997,0.1523,0.9885,0.2313,9.9231,25,3921,11346,3920,9712,3921,11238,3921,11346,3920,9712,597,11296,180,20318,3876,11209,907,7774,22
30,1.0,1.0,1.0,0.912,0.1787,1.0,0.3175,1.0,0.2352,10.0769,25,3112,15174,3112,13558,3112,15489,2838,11544,3112,11264,988,11227,556,19628,3112,13558,732,7968,21
31,1.0,1.0,1.0,1.0,0.0422,1.0,0.1562,0.9601,0.2167,9.9231,25,3105,11638,3105,10058,3105,11744,3105,11638,3105,10058,485,11013,131,19695,2981,11590,673,7724,22
32,1.0,1.0,1.0,0.9921,0.0797,0.9921,0.2308,0.9635,0.05,11.0769,25,3401,14945,3401,13348,3401,15052,3374,11532,3374,9935,785,10837,271,19766,3277,13158,170,7038,18
33,0.9928,0.9892,1.0,0.9566,0.094,0.953,0.2387,0.9499,0.2521,13.1538,25,5769,14296,5748,12580,5811,14754,5559,10788,5538,9072,1387,11309,546,18120,5520,10613,1465,8449,16
34,1.0,0.999,1.0,0.9152,0.1057,0.9444,0.2577,0.9277,0.3562,12.4615,25,7162,14409,7155,12543,7162,14286,6555,10994,6764,11236,1846,11779,757,16601,6644,12305,2551,9000,21
35,1.0,0.9965,1.0,0.9923,0.0311,0.9887,0.2145,0.9689,0.2398,12.0769,25,4532,14533,4516,12896,4532,14424,4497,11021,4481,9384,972,11098,141,17927,4391,10932,1087,8350,18
36,1.0,0.9998,1.0,0.9644,0.1382,0.9642,0.2401,0.9555,0.2845,11.6154,25,4161,14701,4160,13061,4161,14593,4013,11317,4012,9677,999,10942,575,19573,3976,11171,1184,7759,18
37,1.0,0.975,1.0,0.9422,0.2996,0.9465,0.2671,0.9261,0.2117,14.9231,25,7644,14240,7453,12395,7644,14240,7202,10674,7235,10913,2042,11692,2290,18404,7079,12024,1618,1618,10
38,1.0,0.9985,1.0,0.9363,0.1268,0.9985,0.1828,0.9985,0.2987,15.2308,25,14920,17278,14897,15238,14920,14375,13970,11634,14897,15238,2728,14751,1892,20616,14897,15238,4456,11612,18
39,1.0,0.9958,1.0,0.9222,0.2004,0.9958,0.2488,0.918,0.0042,17.3077,25,19033,18130,18953,16044,19033,17738,17553,12224,18953,16044,4736,12163,3814,17534,17473,11590,80,80,7
40,1.0,1.0,1.0,0.9906,0.0122,1.0,0.1782,1.0,0.2489,13.7692,25,16249,15516,16249,15516,16249,15516,16097,15032,16249,15516,2896,8230,199,10445,16249,15516,4045,4045,13
41,1.0,1.0,1.0,1.0,0.0107,1.0,0.156,0.9258,0.2778,13.7692,25,18366,15572,18366,15572,18366,15572,18366,15572,18366,15572,2865,8117,197,10307,17004,18191,5102,11264,16
42,1.0,1.0,1.0,0.9878,0.0989,1.0,0.2343,1.0,0.2773,13.7692,25,17044,16667,17044,16667,17044,16667,16836,13729,17044,16667,3993,14722,1685,16823,17044,16667,4726,9997,14
43,1.0,1.0,1.0,1.0,0.0257,1.0,0.2279,0.9267,0.2791,13.7692,25,17697,14726,17697,14726,17697,14726,17697,14726,17697,14726,4034,11676,455,13977,16399,17221,4940,10688,16
44,0.9986,0.9986,1.0,0.9355,0.163,0.9986,0.224,0.9984,0.2585,14.6923,25,16993,15559,16993,15559,17016,17895,15918,12436,16993,15559,3811,16054,2774,18061,16988,17224,4398,4398,16
45,1.0,1.0,1.0,0.9893,0.0257,1.0,0.2256,1.0,0.2765,13.7692,25,17694,17605,17694,17605,17694,17605,17505,14496,17694,17605,3991,11511,455,13784,17694,17605,4892,10529,14
46,1.0,0.9959,1.0,0.9244,0.3136,0.9959,0.2512,0.9203,0.0041,17.3077,25,17107,17637,17037,14589,17107,17431,15813,11126,17037,14589,4297,10980,5365,19286,15743,10552,70,70,7
47,1.0,0.9985,1.0,0.9373,0.1888,0.9985,0.224,0.9985,0.2542,14.6923,25,13459,18053,13439,14195,13459,15385,12615,11700,13439,14195,3015,13004,2541,18928,13439,14195,3421,3421,16
48,1.0,0.9984,1.0,0.9367,0.1903,0.9984,0.2244,0.9984,0.2552,14.6923,25,14137,17464,14115,14645,14137,14692,13242,11194,14115,14645,3173,13502,2690,19665,14115,14645,3608,3608,16
49,1.0,0.996,1.0,0.9304,0.3267,0.996,0.3288,0.9264,0.004,17.3077,25,13665,14375,13610,11538,13665,13909,12714,10878,13610,11538,4493,11911,4464,16841,12659,9304,55,55,7
50,1.0,0.9985,1.0,0.9377,0.1874,0.9985,0.2236,0.9984,0.2533,14.6923,25,13008,15077,12989,12613,13008,15077,12198,11477,12989,12613,2908,12688,2438,18461,12987,13922,3295,3295,16
51,1.0,0.9986,1.0,0.939,0.0936,0.9986,0.2224,0.9981,0.3424,13.7692,25,12218,15047,12201,12239,12218,14592,11473,11416,12201,12239,2717,12169,1144,18007,12195,13499,4184,10655,19
52,1.0,0.9962,1.0,0.9347,0.3246,0.9693,0.2816,0.9469,0.217,15.0,25,8176,13712,8145,12398,8176,14180,7642,10103,7925,10859,2302,11909,2654,18757,7742,12030,1774,1774,10
53,1.0,0.9984,1.0,0.9364,0.1746,0.9984,0.2247,0.9984,0.2559,14.6923,25,14586,15026,14563,13550,14586,15026,13659,11440,14563,13550,3278,13852,2547,19508,14562,14976,3732,3732,16
54,1.0,0.9985,1.0,0.9366,0.1744,0.9985,0.2247,0.9983,0.2556,14.6923,25,14475,14940,14453,13473,14475,14940,13557,11376,14453,13473,3252,13764,2524,19382,14451,14891,3700,3700,16
55,1.0,0.9985,1.0,0.9366,0.1744,0.9985,0.2247,0.9983,0.2556,14.6923,25,14475,14940,14453,13473,14475,14940,13557,11376,14453,13473,3252,13764,2524,19382,14451,14891,3700,3700,16
56,1.0,0.9958,1.0,0.9179,0.1161,0.9958,0.247,0.9958,0.2435,17.0769,25,20298,17898,20212,17220,20298,17898,18631,12431,20212,17220,5013,13059,2357,15277,20212,17220,4943,4943,16
57,1.0,1.0,1.0,1.0,0.0825,1.0,0.2277,0.9261,0.2782,13.7692,25,18175,15324,18175,15324,18175,15324,18175,15324,18175,15324,4138,12095,1499,14260,16832,17907,5056,11095,16
58,1.0,1.0,1.0,0.9887,0.0262,1.0,0.2257,1.0,0.2769,13.7692,25,17417,17194,17417,17194,17417,17194,17220,14159,17417,17194,3931,11269,457,13500,17417,17194,4823,10296,14
59,0.9992,0.9992,1.0,0.9368,0.0892,0.9992,0.2071,0.9983,0.3345,14.6923,25,18080,16707,18080,16707,18095,19220,16952,13342,18080,16707,3748,13639,1614,15576,18065,18503,6052,11153,19
60,1.0,1.0,1.0,0.988,0.0986,1.0,0.2343,1.0,0.2773,13.7692,25,17137,16796,17137,16796,17137,16796,16931,13835,17137,16796,4015,14825,1690,16941,17137,16796,4752,10070,14
61,1.0,0.9984,1.0,0.9364,0.1638,0.9984,0.2242,0.9984,0.2578,14.6923,25,16360,18546,16334,16535,16360,15587,15320,12596,16334,16535,3668,15409,2679,17328,16334,16535,4217,4217,16
62,1.0,0.9984,1.0,0.9363,0.175,0.9984,0.2247,0.9984,0.2566,14.6923,25,15143,17489,15119,15421,15143,14546,14179,11769,15119,15421,3403,14313,2650,20164,15119,15421,3885,3885,16
63,1.0,0.996,1.0,0.9279,0.3282,0.996,0.3322,0.9239,0.004,17.3077,25,14932,14731,14872,12013,14932,14548,13856,11045,14872,12013,4961,12579,4901,17881,13796,9678,60,60,7
64,1.0,0.9985,1.0,0.9377,0.1874,0.9985,0.2236,0.9984,0.2533,14.6923,25,13008,15077,12989,12613,13008,15077,12198,11477,12989,12613,2908,12688,2438,18461,12987,13922,3295,3295,16
65,1.0,0.9984,1.0,0.9363,0.1752,0.9984,0.2247,0.9984,0.2569,14.6923,25,15477,17816,15453,15706,15477,14812,14491,11980,15453,15706,3477,14602,2712,20574,15453,15706,3976,3976,16
66,1.0,0.996,1.0,0.9317,0.2407,0.996,0.251,0.9277,0.004,17.3077,25,13159,14145,13107,11383,13159,13692,12260,10715,13107,11383,3303,11653,3167,16858,12208,9182,52,52,7
67,1.0,0.9985,1.0,0.9394,0.0928,0.9985,0.222,0.9979,0.342,13.7692,25,11993,14915,11975,12144,11993,14466,11266,11323,11975,12144,2663,12029,1113,17788,11968,13390,4102,10543,19
68,1.0,0.996,1.0,0.9269,0.3283,0.996,0.2521,0.9228,0.004,17.3077,25,15567,15109,15504,12298,15567,14919,14429,11317,15504,12298,3925,10167,5110,18451,14366,9904,63,63,7
69,1.0,0.9984,1.0,0.9362,0.1752,0.9984,0.2244,0.9984,0.2575,14.6923,25,16029,18184,16003,16213,16029,17823,15007,12357,16003,16213,3597,15100,2809,21280,16003,16213,4128,4128,16
70,1.0,0.9985,1.0,0.9367,0.1739,0.9985,0.2245,0.9984,0.2554,14.6923,25,14250,14774,14228,13327,14250,14774,13348,11254,14228,13327,3199,13589,2478,19132,14227,14726,3639,3639,16
71,1.0,0.9958,1.0,0.9224,0.2008,0.9958,0.2491,0.9183,0.0042,17.3077,25,18778,17887,18700,15828,18778,17500,17321,12062,18700,15828,4678,11996,3770,17292,17243,11436,78,78,7
72,1.0,0.9957,1.0,0.9179,0.1159,0.9957,0.2468,0.9957,0.2436,17.0769,25,20423,18030,20336,17348,20423,18030,18746,12522,20336,17348,5040,13154,2368,15386,20336,17348,4976,4976,16
73,1.0,1.0,1.0,1.0,0.0118,1.0,0.1803,1.0,0.2514,13.7692,25,17190,16670,17190,16670,17190,16670,17190,16670,17190,16670,3099,9007,202,11391,17190,16670,4321,4321,12
74,1.0,0.9964,1.0,0.9237,0.3551,0.9964,0.2729,0.9201,0.0036,16.7692,25,17861,14620,17796,14004,17861,14620,16499,11920,17796,14004,4875,11249,6343,19688,16434,11304,65,65,7
75,1.0,1.0,1.0,1.0,0.0495,1.0,0.1825,1.0,0.251,16.2308,25,19984,17043,19984,17043,19984,17043,19984,17043,19984,17043,3648,9591,990,12009,19984,17043,5016,5016,12
76,1.0,1.0,1.0,1.0,0.0059,1.0,0.18,1.0,0.2481,15.9231,25,18975,15789,18975,15789,18975,15789,18975,15789,18975,15789,3416,8758,112,11531,18975,15789,4708,4708,12
77,1.0,1.0,1.0,1.0,0.364,1.0,0.2693,1.0,0.3704,12.6923,25,14295,21581,14295,16934,14295,18475,14295,21581,14295,19620,3849,12343,5204,13481,14295,21581,5295,5295,11
78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9872,12.3846,25,4604,16215,4604,8770,4604,16215,4604,16215,4604,16215,4604,16215,4604,16215,4604,16215,4545,4545,11
79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.987,12.3846,25,4528,15811,4528,9448,4528,15811,4528,15811,4528,15811,4528,15811,4528,15811,4528,15811,4469,4469,11
80,1.0,1.0,1.0,1.0,0.2651,1.0,0.1961,1.0,0.2718,12.6923,25,19285,21306,19285,21306,19285,20189,19285,21306,19285,21306,3782,12015,5112,13117,19285,21306,5241,5241,11
81,1.0,1.0,1.0,1.0,0.006,1.0,0.1822,1.0,0.2508,16.2308,25,19246,15935,19246,15935,19246,15935,19246,15935,19246,15935,3506,9069,116,11914,19246,15935,4826,4826,12
82,0.9984,0.9984,1.0,0.9972,0.1559,0.9984,0.3099,0.9363,0.2199,16.7692,25,18604,16411,18604,16411,18634,16382,18582,13183,18604,16411,5774,13933,2905,16336,17447,15472,4097,4097,13
83,1.0,1.0,1.0,1.0,0.1552,1.0,0.3097,0.9384,0.2205,16.7692,25,19110,13714,19110,13714,19110,13714,19110,13714,19110,13714,5918,14453,2965,16928,17932,16089,4214,4214,13
84,1.0,1.0,1.0,1.0,0.0506,1.0,0.1824,1.0,0.2509,16.2308,25,19614,16480,19614,16480,19614,16480,19614,16480,19614,16480,3577,9327,993,11677,19614,16480,4921,4921,11
85,1.0,1.0,1.0,1.0,0.0496,1.0,0.2023,1.0,0.2178,17.0769,25,19886,14030,19886,14030,19886,14030,19886,14030,19886,14030,4023,11578,987,14125,19886,14030,4331,4331,12
86,1.0,1.0,1.0,1.0,0.0488,1.0,0.2015,1.0,0.2178,17.0769,25,20313,14499,20313,14499,20313,14499,20313,14499,20313,14499,4094,11921,991,14525,20313,14499,4425,4425,12
87,1.0,0.9948,1.0,0.8654,0.6015,0.9948,0.622,0.9948,0.2298,17.3846,25,10650,13690,10595,10638,10650,13690,9216,10033,10595,10638,6624,11697,6406,15073,10595,10638,2447,2447,12
88,1.0,0.968,1.0,0.9547,0.4005,1.0,0.6147,0.8304,0.0499,12.7692,25,16059,20163,15545,13674,16059,20163,15331,17659,16059,20163,9872,15717,6432,18354,13336,18824,801,801,10
89,0.996,0.993,1.0,0.9747,0.4074,0.996,0.627,0.8529,0.0515,11.1538,25,17263,18798,17212,14497,17333,21335,16894,18905,17263,18798,10867,16888,7061,19846,14784,17349,892,892,13
90,1.0,0.9932,1.0,0.9652,0.223,1.0,0.6148,0.9932,0.3119,12.7692,25,20249,20065,20111,15115,20249,20065,19545,18488,20249,20065,12450,16171,4515,18606,20111,15115,6315,6315,20
91,1.0,0.9951,1.0,0.9302,0.5307,1.0,0.5804,0.9951,0.2518,18.3077,25,20431,22572,20331,17613,20431,20840,19004,19450,20431,22572,11858,16947,10843,18354,20331,17613,5145,5145,15
92,1.0,0.9932,1.0,0.9514,0.282,1.0,0.6332,0.8538,0.3069,12.7692,25,19153,20246,19023,15620,19153,20246,18222,17326,19153,20246,12127,18193,5402,19427,16353,20179,5879,5879,16
93,1.0,0.9931,1.0,0.9662,0.2866,1.0,0.6431,0.8527,0.3119,12.7692,25,19268,19180,19136,14458,19268,19180,18617,17661,19268,19180,12392,18554,5523,19827,16430,19768,6009,6009,14
94,1.0,0.9676,1.0,0.9537,0.4021,1.0,0.6162,0.831,0.0501,12.7692,25,17500,21281,16933,14345,17500,21281,16689,18625,17500,21281,10783,16599,7037,19504,14542,19894,876,876,12
95,1.0,0.9932,1.0,0.9783,0.4136,1.0,0.633,0.8536,0.0517,12.7692,25,18591,19749,18465,15248,18591,19749,18187,19875,18591,19749,11769,17736,7689,20933,15870,21259,962,962,12
96,1.0,0.9932,1.0,0.9648,0.2233,1.0,0.6143,0.9932,0.312,12.7692,25,20809,20611,20667,15524,20809,20611,20077,18998,20809,20611,12783,16623,4647,19126,20667,15524,6492,6492,20
97,1.0,0.9932,1.0,0.9784,0.4135,1.0,0.633,0.8534,0.0516,12.7692,25,18173,19394,18049,14984,18173,19394,17780,19514,18173,19394,11503,17408,7514,20526,15509,20867,938,938,12
98,1.0,0.995,1.0,0.9084,0.5363,1.0,0.5876,0.995,0.2536,18.3077,25,16366,19106,16284,15015,16366,19106,14867,15947,16366,19106,9616,14232,8777,15371,16284,15015,4150,4150,15
99,1.0,0.9259,1.0,0.943,0.5499,1.0,0.5499,0.8689,0.2475,16.6154,25,13362,18893,12372,12965,13362,18893,12600,17081,13362,18893,7348,15176,7348,15176,11610,11153,3307,3307,15
100,1.0,0.9949,1.0,0.9416,0.5138,1.0,0.5138,0.9949,0.2587,17.5385,25,11513,15986,11454,12731,11513,15986,10841,14210,11513,15986,5915,12313,5915,12313,11454,12731,2978,2978,15
101,1.0,0.9265,1.0,0.9453,0.5477,1.0,0.5477,0.8718,0.2487,16.6154,25,12504,18488,11585,12760,12504,18488,11820,16708,12504,18488,6848,14811,6848,14811,10901,10980,3110,3110,15
102,1.0,0.9894,1.0,0.8196,0.6368,0.9894,0.5946,0.9779,0.2398,18.3077,25,11168,14971,11050,11882,11168,14971,9153,10513,11050,11882,6640,11601,7112,12463,10921,12478,2678,2678,15
103,1.0,0.9897,1.0,0.9312,0.6296,1.0,0.5639,0.9897,0.2479,17.4615,25,13624,15939,13484,12504,13624,15939,12686,14534,13624,15939,7683,12653,8578,13043,13484,12504,3377,3377,15
104,1.0,0.9263,1.0,0.9445,0.5485,1.0,0.5485,0.8708,0.2483,16.6154,25,12791,18615,11848,12822,12791,18615,12081,16825,12791,18615,7016,14926,7016,14926,11138,11032,3176,3176,15
105,1.0,0.9867,1.0,0.9259,0.5171,1.0,0.5829,0.9867,0.2595,17.2308,25,17507,20233,17274,16026,17507,20233,16209,17268,17507,20233,10204,15139,9052,15195,17274,16026,4543,4543,15
106,1.0,0.9971,1.0,0.9782,0.4086,1.0,0.6289,0.857,0.0519,11.1538,25,18519,19821,18465,15248,18519,19821,18115,19947,18519,19821,11647,17858,7567,21055,15870,21259,962,962,12
107,1.0,0.9932,1.0,0.9657,0.2866,1.0,0.6427,0.9932,0.3119,12.7692,25,19829,19675,19694,14824,19829,19675,19148,18124,19829,19675,12745,19052,5683,20374,19694,14824,6184,6184,20
108,1.0,0.9971,1.0,0.9776,0.1988,1.0,0.6076,0.9971,0.3136,11.1538,25,21976,22029,21912,16539,21976,22029,21483,20573,21976,22029,13353,17885,4368,20743,21912,16539,6891,6891,20
109,1.0,0.9971,1.0,0.9647,0.2799,1.0,0.6091,0.9971,0.3132,11.1538,25,20728,20692,20667,15524,20728,20692,19996,19079,20728,20692,12626,16780,5802,21543,20667,15524,6492,6492,20
110,0.9959,0.9929,1.0,0.9745,0.4073,0.9959,0.6267,0.8529,0.0515,11.1538,25,17542,19015,17490,14654,17615,21587,17165,19127,17542,19015,11040,17095,7174,20106,15024,20369,907,907,10
111,0.9911,0.9827,1.0,1.0,0.3286,0.9911,0.5945,0.8098,0.0332,10.8462,25,11689,17173,11590,11227,11794,20158,11794,20158,11689,17173,7011,15039,3876,17464,9551,18350,391,391,11
112,0.9807,0.9169,1.0,0.9643,0.576,1.0,0.5604,0.7612,0.0462,11.1538,25,12323,23123,11521,15018,12565,23343,12116,21206,12565,23343,7041,16560,7238,19318,9564,16397,580,580,10
113,1.0,0.9791,1.0,0.9916,0.4459,1.0,0.5636,0.9334,0.0328,9.2308,25,9027,21629,8838,13741,9027,23246,8951,24032,9027,21629,5088,16375,4025,20587,8426,15631,296,296,12
114,1.0,0.9874,1.0,0.9874,0.3637,1.0,0.6267,0.8437,0.0333,11.2308,25,12495,18814,12338,12678,12495,18814,12337,20548,12495,18814,7831,15040,4545,17647,10542,16420,416,416,10
115,1.0,0.9865,1.0,0.9832,0.3659,1.0,0.6284,0.8411,0.0332,11.2308,25,13961,19769,13773,13176,13961,19769,13726,18222,13961,19769,8773,15850,5109,18789,11743,17303,463,463,10
116,1.0,1.0,1.0,0.9517,0.2997,1.0,0.4834,1.0,0.2605,5.8462,25,9242,20817,9242,14335,9242,20817,8796,19814,9242,18059,4468,18059,2770,20248,9242,18059,2408,12989,32
117,1.0,1.0,1.0,0.9613,0.3878,1.0,0.3878,1.0,0.2774,5.7692,25,9333,20542,9333,16610,9333,20542,8972,22157,9333,20542,3619,16670,3619,18239,9333,16610,2589,12889,36
118,1.0,1.0,1.0,1.0,0.4902,1.0,0.3986,1.0,0.0,1.7692,25,1879,19050,1879,19050,1879,18707,1879,16856,1879,19050,749,16760,921,18962,1879,19573,0,12909,61
119,1.0,1.0,1.0,1.0,0.491,1.0,0.4006,1.0,0.0,1.7692,25,1670,19147,1670,19147,1670,20313,1670,16407,1670,18522,669,16227,820,18368,1670,21152,0,12449,61
120,1.0,1.0,1.0,1.0,0.7043,1.0,0.3681,1.0,0.2957,1.7692,25,2100,22032,2100,17900,2100,24043,2100,23860,2100,16852,773,15495,1479,19346,2100,21891,621,11784,61
121,1.0,1.0,1.0,0.9842,0.5615,1.0,0.4846,0.9469,0.0,2.6154,25,2148,23961,2148,15288,2148,23856,2114,23745,2148,18464,1041,17378,1206,18278,2034,17601,0,11151,51
122,1.0,1.0,1.0,0.9893,0.568,1.0,0.503,0.9559,0.0,2.6154,25,1861,23734,1861,15238,1861,23808,1841,23418,1861,21228,936,19702,1057,20544,1779,21455,0,10920,46
123,0.98,0.98,1.0,0.9833,0.5586,1.0,0.47,1.0,0.3324,2.6154,25,2400,23546,2400,14197,2449,21845,2408,21286,2449,19341,1151,17650,1368,18525,2449,22077,814,11765,46
124,1.0,1.0,1.0,0.9893,0.568,1.0,0.503,0.9559,0.0,2.6154,25,1861,23734,1861,15238,1861,23808,1841,23418,1861,21228,936,19702,1057,20544,1779,21455,0,10920,46
125,1.0,1.0,1.0,1.0,0.231,1.0,0.1962,1.0,0.1274,1.7692,25,1091,21769,1091,17881,1091,22629,1091,21769,1091,20921,214,17755,252,18786,1091,21630,139,10800,57
126,1.0,1.0,1.0,0.9881,0.5662,1.0,0.4979,0.9519,0.0,2.6154,25,1934,23786,1934,15247,1934,23859,1911,23474,1934,21266,963,19776,1095,20614,1841,21506,0,10977,48
127,1.0,1.0,1.0,1.0,0.7088,1.0,0.5164,1.0,0.2912,1.7692,25,1834,21779,1834,17740,1834,21749,1834,19743,1834,18752,947,17885,1300,19078,1834,21400,534,11594,62
128,1.0,1.0,1.0,1.0,0.3723,1.0,0.5002,1.0,0.1636,1.7692,25,2329,21118,2329,17523,2329,22781,2329,21118,2329,17829,1165,16971,867,18328,2329,18500,381,11968,63
129,0.98,0.98,1.0,0.9833,0.5586,1.0,0.47,1.0,0.3324,2.6154,25,2400,23546,2400,14197,2449,21845,2408,21286,2449,19341,1151,17650,1368,18525,2449,22077,814,11765,46
