,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
43,1.0,0.9792,1.0,0.9272,0.1704,0.9236,0.2034,0.9209,0.3193,13.7692,25,21895,34483,21440,25520,21895,34483,20301,19473,20223,19471,4453,19821,3732,34720,20163,21577,6990,17257,18
44,1.0,0.9842,1.0,0.8763,0.4323,0.8532,0.1914,0.7993,0.0771,14.6923,25,19916,32806,19601,24710,19916,32806,17453,17424,16993,15559,3811,16054,8609,40028,15918,12436,1535,1535,7
45,0.9338,0.9142,1.0,0.865,0.1596,0.862,0.19,0.8596,0.2982,13.7692,25,21678,33959,21223,25122,23216,34496,20083,19172,20012,19164,4411,19541,3705,34237,19957,21237,6922,17004,18
46,1.0,0.9959,1.0,0.9244,0.409,0.9959,0.2512,0.9959,0.242,17.3077,25,17107,22089,17037,14589,17107,22089,15813,14911,17037,14589,4297,10980,6997,22947,17037,14589,4140,4140,13
47,1.0,0.9798,1.0,0.8657,0.7357,0.841,0.1887,0.7882,0.0775,14.6923,25,15980,31975,15658,23947,15980,33123,13834,16510,13439,14195,3015,13004,11757,36048,12595,10318,1239,1239,7
48,1.0,0.9792,1.0,0.864,0.7366,0.8399,0.1888,0.7867,0.0773,14.6923,25,16805,32243,16455,24771,16805,32928,14519,16192,14115,14645,3173,13502,12378,37389,13220,10629,1299,1299,7
49,1.0,0.996,1.0,0.9304,0.4038,0.996,0.3288,1.0,0.004,17.3077,25,13665,17787,13610,11538,13665,17787,12714,15553,13610,11538,4493,11911,5518,19445,13665,17787,55,55,10
50,1.0,0.9804,1.0,0.8672,0.7348,0.8421,0.1885,0.7896,0.0777,14.6923,25,15425,32383,15123,23439,15425,32383,13377,16470,12989,12613,2908,12688,11335,35208,12179,10131,1198,1198,7
51,1.0,0.9817,1.0,0.8728,0.8464,0.8445,0.1881,0.8697,0.0012,13.7692,25,14448,31190,14184,22631,14448,32466,12610,16095,12201,12239,2717,12169,12229,37534,12565,13103,17,17,7
52,1.0,0.9669,1.0,0.957,0.4687,0.9408,0.2733,0.917,0.2106,15.0,25,8424,21697,8145,12398,8424,21697,8062,15503,7925,10859,2302,11909,3948,29198,7725,10365,1774,1774,12
53,1.0,0.9788,1.0,0.8475,0.7368,0.8395,0.189,0.7861,0.077,14.6923,25,17347,33036,16979,25367,17347,32513,14701,16990,14563,13550,3278,13852,12782,38343,13636,10860,1336,1336,7
54,1.0,0.9789,1.0,0.8476,0.7368,0.8397,0.1889,0.7864,0.0771,14.6923,25,17212,32834,16849,25214,17212,32314,14589,16890,14453,13473,3252,13764,12681,38102,13535,10799,1327,1327,7
55,1.0,0.9789,1.0,0.8476,0.7368,0.8397,0.1889,0.7864,0.0771,14.6923,25,17212,32834,16849,25214,17212,32314,14589,16890,14453,13473,3252,13764,12681,38102,13535,10799,1327,1327,7
56,1.0,0.9958,1.0,0.9221,0.399,0.9958,0.247,0.9958,0.2435,17.0769,25,20298,26110,20212,17220,20298,26110,18717,17596,20212,17220,5013,13059,8099,27355,20212,17220,4943,4943,13
57,1.0,0.9869,1.0,0.9359,0.1705,0.9317,0.2043,0.9284,0.3216,13.7692,25,22275,35562,21983,26547,22275,33001,20847,20250,20754,20263,4551,20537,3798,35952,20679,22456,7164,17902,19
58,0.9322,0.9123,1.0,0.8641,0.2208,0.8597,0.19,0.8345,0.2977,13.7692,25,21353,33192,20896,24542,22906,34501,19793,19524,19693,18719,4353,19128,5058,37763,19114,29349,6818,16635,14
59,1.0,0.9851,1.0,0.8773,0.427,0.8555,0.1908,0.8022,0.0766,14.6923,25,21133,33705,20818,26547,21133,31946,18540,17981,18080,16707,4033,17211,9024,37900,16952,13342,1618,1618,7
60,0.932,0.9118,1.0,0.8628,0.3758,0.8588,0.1902,0.8125,0.2975,13.7692,25,21023,34354,20567,23980,22557,33723,19463,19086,19371,18289,4290,18728,8478,41352,18328,25014,6711,16277,14
61,1.0,0.9783,1.0,0.8703,0.7422,0.8473,0.1903,0.7933,0.0769,14.6923,25,19278,33249,18860,23710,19278,33035,16777,17731,16334,16535,3668,15409,14308,42638,15294,11951,1483,1483,7
62,1.0,0.9784,1.0,0.8699,0.743,0.8464,0.1905,0.7924,0.0775,14.6923,25,17863,32198,17477,22074,17863,32198,15539,17074,15119,15421,3403,14313,13273,39603,14155,11169,1384,1384,7
63,1.0,0.996,1.0,0.9279,0.4083,0.996,0.3322,0.9977,0.24,17.3077,25,14932,18697,14872,12013,14932,18697,13856,13564,14872,12013,4961,12579,6096,20599,14897,20046,3583,3583,12
64,1.0,0.9804,1.0,0.8672,0.7348,0.8421,0.1885,0.7896,0.0777,14.6923,25,15425,32383,15123,23439,15425,32383,13377,16470,12989,12613,2908,12688,11335,35208,12179,10131,1198,1198,7
65,1.0,0.9783,1.0,0.8497,0.7429,0.8466,0.1905,0.7926,0.0772,14.6923,25,18253,32827,17857,22496,18253,31329,15509,17297,15453,15706,3477,14602,13561,40396,14467,11368,1410,1410,7
66,1.0,0.996,1.0,0.9317,0.3373,0.996,0.251,1.0,0.004,17.3077,25,13159,17467,13107,11383,13159,17467,12260,15266,13107,11383,3303,11653,4439,19896,13159,17467,52,52,10
67,1.0,0.9821,1.0,0.8735,0.8454,0.8452,0.1879,0.8706,0.0013,13.7692,25,14169,30872,13915,22418,14169,32132,12377,15951,11975,12144,2663,12029,11979,37133,12336,12995,18,18,7
68,1.0,0.996,1.0,0.9269,0.4094,0.996,0.2521,0.9988,0.2408,17.3077,25,15567,19211,15504,12298,15567,19211,14429,13923,15504,12298,3925,10167,6373,21237,15549,20592,3748,3748,12
69,1.0,0.9782,1.0,0.8498,0.7426,0.847,0.1904,0.7929,0.0771,14.6923,25,18894,32587,18483,23240,18894,32377,16057,16880,16003,16213,3597,15100,14031,41776,14981,11725,1456,1456,7
70,1.0,0.9791,1.0,0.8639,0.7366,0.84,0.1889,0.7867,0.0772,14.6923,25,16939,32439,16585,24918,16939,31926,14634,16285,14228,13327,3199,13589,12477,37626,13326,10685,1308,1308,7
71,1.0,0.9958,1.0,0.9224,0.405,0.9958,0.2491,0.9958,0.2429,17.3077,25,18778,24023,18700,15828,18778,24023,17321,16198,18700,15828,4678,11996,7605,25094,18700,15828,4561,4561,13
72,1.0,0.9957,1.0,0.9221,0.3985,0.9957,0.2468,0.9957,0.2436,17.0769,25,20423,26298,20336,17348,20423,26298,18833,17722,20336,17348,5040,13154,8139,27556,20336,17348,4976,4976,13
73,1.0,0.9981,1.0,0.9456,0.1612,0.9981,0.2156,0.9918,0.3422,13.7692,25,22580,28543,22538,23273,22580,27688,21351,21818,22538,23273,4868,23174,3639,39318,22394,25793,7727,20300,19
74,0.9647,0.9612,1.0,0.8911,0.4978,0.9965,0.2633,0.8757,0.0749,16.7692,25,17861,21936,17796,14004,18515,28455,16499,15918,18450,20523,4875,11249,9216,28210,16214,15415,1387,1387,7
75,1.0,0.9954,1.0,0.9321,0.2067,0.9954,0.2351,0.9927,0.244,16.2308,25,26537,29366,26416,23678,26537,28431,24736,22127,26416,23678,6239,24440,5486,35765,26343,26349,6474,6474,16
76,1.0,0.9955,1.0,0.9292,0.2864,0.9955,0.2384,0.9952,0.2446,15.9231,25,25008,27876,24896,21177,25008,25544,23237,20188,24896,21177,5961,22246,7162,37511,24887,23564,6116,6116,16
77,1.0,0.9981,1.0,0.9639,0.1142,0.9981,0.2069,0.9981,0.3749,12.6923,25,27216,33084,27163,31817,27216,33084,26233,27054,27163,31817,5630,31894,3107,38261,27163,31817,10202,29186,16
78,1.0,1.0,1.0,0.9917,0.0023,1.0,0.1809,1.0,0.2493,12.3846,25,25447,33938,25447,33938,25447,33938,25235,32959,25447,33938,4604,24467,59,19855,25447,33938,6345,6345,14
79,1.0,1.0,1.0,0.994,0.0754,1.0,0.1808,1.0,0.2493,12.3846,25,25040,32976,25040,32976,25040,32976,24890,33620,25040,32976,4528,23877,1889,27709,25040,32976,6243,6243,14
80,1.0,1.0,1.0,0.9574,0.1147,1.0,0.2067,0.9853,0.3731,12.6923,25,26938,32831,26938,32831,26938,32831,25791,26197,26938,32831,5568,31041,3089,37269,26542,36348,10050,28377,19
81,1.0,0.9955,1.0,0.9303,0.2102,0.9955,0.2371,0.9943,0.2444,16.2308,25,25600,27502,25484,22102,25600,26614,23815,21033,25484,22102,6071,23067,5380,33792,25453,24594,6256,6256,16
82,1.0,0.9962,1.0,0.9243,0.4985,0.9962,0.2679,0.9962,0.2341,16.7692,25,21555,23031,21473,17380,21555,25134,19924,18417,21473,17380,5774,13933,10746,35095,21473,17380,5047,5047,12
83,1.0,0.9962,1.0,0.9249,0.5861,0.9962,0.2671,0.9211,0.0038,16.7692,25,22159,23927,22075,18083,22159,26102,20495,19130,22075,18083,5918,14453,12988,35765,20411,14567,84,84,7
84,1.0,0.9954,1.0,0.9311,0.2085,0.9954,0.2361,0.9935,0.2442,16.2308,25,26071,28418,25952,22875,26071,27506,24276,21739,25952,22875,6156,23745,5435,34767,25901,25455,6367,6367,16
85,1.0,0.9956,1.0,0.925,0.3833,0.9956,0.2421,0.9206,0.0044,17.0769,25,23123,30982,23021,20607,23123,30982,21389,19069,23021,20607,5598,15456,8862,32475,21287,14856,102,102,7
86,1.0,0.9956,1.0,0.926,0.38,0.9956,0.2412,0.9215,0.0044,17.0769,25,23599,31953,23494,21299,23599,31953,21852,19678,23494,21299,5693,15922,8968,33475,21747,15352,105,105,7
87,0.9834,0.9788,1.0,0.7735,0.7259,0.9145,0.5559,0.9191,0.1929,17.3846,25,11717,20112,11662,17060,11915,20316,9216,10704,10896,15062,6624,11697,8649,20930,10951,18114,2298,2298,11
88,0.9705,0.8957,1.0,0.9586,0.3661,1.0,0.562,1.0,0.0456,12.7692,25,17049,26487,15734,16567,17567,26926,16839,24422,17567,26926,9872,15717,6432,18354,17567,26926,801,801,10
89,0.98,0.9132,1.0,0.9574,0.6057,1.0,0.5602,1.0,0.2741,11.1538,25,19011,32525,17716,17950,19399,28911,18572,30095,19399,28911,10867,20761,11750,28369,19399,28911,5317,5317,11
90,0.9692,0.8929,1.0,0.9564,0.3675,1.0,0.5625,0.883,0.2731,12.7692,25,22409,32908,20643,20343,23120,33440,22111,30320,23120,33440,13005,19444,8496,23010,20416,16658,6315,6315,15
91,1.0,0.9951,1.0,0.9302,0.5307,1.0,0.5804,1.0,0.0049,18.3077,25,20431,22572,20331,17613,20431,22572,19004,19450,20431,22572,11858,16947,10843,18354,20431,22572,100,100,10
92,0.9696,0.8935,1.0,0.9568,0.368,1.0,0.5632,0.8834,0.273,12.7692,25,20878,30789,19240,19057,21533,31288,20602,28368,21533,31288,12127,18193,7925,21496,19023,15620,5879,5879,15
93,0.9695,0.8933,1.0,0.9566,0.3679,1.0,0.563,0.8833,0.273,12.7692,25,21337,31402,19660,19426,22009,31911,21054,28933,22009,31911,12392,18554,8098,21936,19440,15917,6009,6009,15
94,0.9701,0.8948,1.0,0.9576,0.3675,1.0,0.5631,1.0,0.2731,12.7692,25,18577,28041,17134,17442,19149,28501,18338,25845,19149,28501,10783,16599,7037,19504,19149,28501,5230,5230,11
95,0.9697,0.8939,1.0,0.9569,0.368,1.0,0.5632,0.8837,0.273,12.7692,25,20263,30006,18678,18590,20896,30494,19995,27649,20896,30494,11769,17736,7689,20933,18465,15248,5704,5704,15
96,0.9691,0.8926,1.0,0.9563,0.3672,1.0,0.5621,0.8828,0.2733,12.7692,25,23024,33824,21205,20907,23757,34370,22719,31164,23757,34370,13354,19989,8724,23659,20973,17117,6492,6492,15
97,0.9698,0.8941,1.0,0.9571,0.368,1.0,0.5633,0.8838,0.273,12.7692,25,19804,29444,18258,18258,20421,29923,19544,27132,20421,29923,11503,17408,7514,20526,18049,14984,5575,5575,15
98,1.0,0.995,1.0,0.9084,0.5363,1.0,0.5876,1.0,0.005,18.3077,25,16366,19106,16284,15015,16366,19106,14867,15947,16366,19106,9616,14232,8777,15371,16366,19106,82,82,10
99,1.0,0.9353,1.0,0.8229,0.6278,0.8953,0.6278,0.8953,0.159,16.6154,25,15312,25715,14322,19787,15312,25715,12600,17081,13709,23872,9613,22434,9613,22434,13709,23872,2435,2435,13
100,1.0,0.9949,1.0,0.9416,0.5138,1.0,0.5138,1.0,0.0051,17.5385,25,11513,15986,11454,12731,11513,15986,10841,14210,11513,15986,5915,12313,5915,12313,11513,15986,59,59,14
101,1.0,0.9358,1.0,0.8258,0.625,0.8951,0.625,0.8951,0.1577,16.6154,25,14314,25111,13395,19383,14314,25111,11820,16708,12812,23298,8946,21863,8946,21863,12812,23298,2258,2258,13
102,1.0,0.9894,1.0,0.8196,0.4714,0.9894,0.5946,1.0,0.0106,18.3077,25,11168,14971,11050,11882,11168,14971,9153,11206,11050,11882,6640,11601,5265,18799,11168,14971,118,118,10
103,1.0,0.9897,1.0,0.9312,0.6296,1.0,0.5639,1.0,0.0103,17.4615,25,13624,15939,13484,12504,13624,15939,12686,14534,13624,15939,7683,12653,8578,13043,13624,15939,140,140,13
104,1.0,0.9356,1.0,0.8248,0.626,0.8951,0.626,0.8951,0.1582,16.6154,25,14647,25303,13704,19510,14647,25303,12081,16825,13111,23481,9169,22045,9169,22045,13111,23481,2317,2317,13
105,0.974,0.9611,1.0,0.9018,0.5036,1.0,0.5677,1.0,0.1923,17.2308,25,17507,20233,17274,16026,17974,25670,16209,17268,17974,25670,10204,15139,9052,15195,17974,25670,3457,3457,11
106,0.9802,0.9131,1.0,0.9567,0.6049,1.0,0.5593,0.8867,0.2739,11.1538,25,20411,30292,19014,18918,20824,30566,19923,31838,20824,30566,11647,21975,12596,30071,18465,15248,5704,5704,15
107,0.9693,0.893,1.0,0.9564,0.3677,1.0,0.5628,0.8832,0.2731,12.7692,25,21951,32248,20224,19939,22646,32769,21659,29712,22646,32769,12745,19052,8327,22540,20000,16330,6184,6184,15
108,0.9804,0.9129,1.0,0.9675,0.6015,1.0,0.556,0.8856,0.2745,11.1538,25,24614,36358,22921,22663,25107,37814,24292,38471,25107,37814,13959,26413,15103,36198,22234,19367,6891,6891,15
109,0.9805,0.9131,1.0,0.9562,0.6031,1.0,0.5574,0.8858,0.2742,11.1538,25,23215,34140,21618,21270,23676,34451,22638,35896,23676,34451,13197,24797,14279,33980,20973,17117,6492,6492,15
110,0.98,0.9131,1.0,0.9572,0.6054,1.0,0.56,0.9737,0.274,11.1538,25,19322,32928,18003,18154,19716,29264,18872,30468,19716,29264,11040,21021,11937,28735,19197,25840,5402,5402,13
111,0.9472,0.9225,1.0,0.9382,0.507,0.9472,0.587,1.0,0.0301,10.8462,25,12302,26778,11981,14533,12988,27866,12185,26559,12302,23683,7624,24644,6585,28667,12988,27866,391,391,15
112,0.9807,0.9169,1.0,0.9643,0.576,1.0,0.5604,1.0,0.0462,11.1538,25,12323,26001,11521,15018,12565,23343,12116,24084,12565,23343,7041,16560,7238,22196,12565,23343,580,580,15
113,0.9536,0.9337,1.0,0.9456,0.4966,0.9536,0.6099,1.0,0.0313,9.2308,25,9027,35213,8838,13741,9466,36276,8951,27300,9027,24880,5773,29036,4701,28648,9466,36276,296,296,15
114,0.988,0.9444,1.0,0.988,0.6728,1.0,0.6454,1.0,0.0316,11.2308,25,12994,27307,12421,14516,13152,25573,12994,27307,13152,25573,8488,25021,8849,25242,13152,25573,416,416,15
115,0.984,0.9397,1.0,0.984,0.6741,1.0,0.6471,1.0,0.0315,11.2308,25,14466,28946,13815,15197,14701,27022,14466,28946,14701,27022,9513,26574,9910,26805,14701,27022,463,463,10
116,1.0,1.0,1.0,0.9517,0.1898,1.0,0.4834,1.0,0.0,5.8462,25,9242,47417,9242,14335,9242,43887,8796,43101,9242,40805,4468,38759,1754,42773,9242,35107,0,25621,25
117,1.0,1.0,1.0,0.9613,0.259,1.0,0.3878,1.0,0.0,5.7692,25,9333,44550,9333,16610,9333,42463,8972,46913,9333,42389,3619,36677,2417,39499,9333,31550,0,21043,22
118,1.0,1.0,1.0,1.0,0.5508,1.0,0.5508,1.0,0.4492,1.7692,25,1879,46530,1879,29256,1879,47792,1879,46212,1879,45427,1035,39581,1035,46493,1879,46665,844,12955,31
119,1.0,1.0,1.0,1.0,0.5491,1.0,0.5491,1.0,0.4509,1.7692,25,1670,45766,1670,28371,1670,46279,1670,44740,1670,45766,917,38273,917,44947,1670,45174,753,12564,31
120,1.0,1.0,1.0,1.0,0.7043,1.0,0.5238,1.0,0.0,1.7692,25,2100,47910,2100,28916,2100,46519,2100,44615,2100,46553,1100,39857,1479,44318,2100,44615,0,12493,33
121,1.0,1.0,1.0,0.9842,0.7537,1.0,0.6769,1.0,0.3547,2.6154,25,2148,46840,2148,20270,2148,47627,2114,45695,2148,46179,1454,42396,1619,46564,2148,46179,762,15142,27
122,1.0,1.0,1.0,0.9893,0.7593,1.0,0.7383,1.0,0.3821,2.6154,25,1861,46497,1861,20119,1861,46967,1841,47287,1861,47385,1374,40516,1413,45826,1861,45524,711,14810,26
123,0.9801,0.9801,1.0,0.9801,0.7477,1.0,0.895,1.0,0.0,2.6154,25,2408,46393,2408,22640,2457,46971,2408,46393,2457,46866,2199,41788,1837,43536,2457,47542,0,12608,27
124,1.0,1.0,1.0,0.9893,0.7593,1.0,0.7383,1.0,0.3821,2.6154,25,1861,46497,1861,20119,1861,46967,1841,47287,1861,47385,1374,40516,1413,45826,1861,45524,711,14810,26
125,1.0,1.0,1.0,1.0,1.0,1.0,0.9652,1.0,0.0,1.7692,25,1091,46102,1091,30766,1091,47658,1091,45607,1091,43095,1053,41108,1091,43943,1091,45607,0,11783,31
126,1.0,1.0,1.0,0.9881,0.758,1.0,0.7378,1.0,0.3738,2.6154,25,1934,46657,1934,20152,1934,47124,1911,45514,1934,47550,1427,40668,1466,46003,1934,45680,723,14870,26
127,1.0,1.0,1.0,1.0,0.7088,1.0,0.5164,1.0,0.0,1.7692,25,1834,47101,1834,28503,1834,46180,1834,47101,1834,45773,947,42801,1300,45057,1834,46418,0,12222,31
128,1.0,1.0,1.0,1.0,1.0,1.0,0.6436,1.0,0.435,1.7692,25,2329,46027,2329,31315,2329,46405,2329,45489,2329,45385,1499,38800,2329,44261,2329,46027,1013,12468,32
