,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
39,1.0,0.9124,1.0,0.6714,0.032,1.0,0.0993,0.9124,0.0,39.8158,75,16030,28433,14625,12643,16030,29416,10762,6100,16030,29118,1591,24708,513,29309,14625,15628,0,3662,21
40,0.9886,0.8285,1.0,0.5848,0.0106,1.0,0.1141,0.8285,0.3901,29.8684,75,20177,29410,16910,17689,20410,29243,11935,8541,20410,29243,2328,26804,217,27998,16910,17689,7962,16579,33
41,0.9867,0.8272,1.0,0.5834,0.011,1.0,0.1142,0.8272,0.3896,29.8684,75,19969,28928,16740,17408,20238,29220,11807,8405,20238,29220,2311,26442,223,28549,16740,17408,7885,16336,33
42,0.9627,0.7738,0.9861,0.5431,0.0102,0.9612,0.1092,0.7738,0.3152,31.2895,75,19111,29220,15362,15358,19577,29227,10782,7417,19082,28013,2168,26206,203,28992,15362,21033,6257,13124,25
43,0.9852,0.8158,1.0,0.5741,0.0104,0.9971,0.1139,0.8158,0.3847,30.1579,75,19490,28073,16138,16469,19783,28980,11357,7950,19725,28800,2253,25196,206,28156,16138,16469,7611,15517,30
44,0.9866,0.7331,0.9992,0.5124,0.0089,0.9986,0.1055,0.7331,0.2944,32.0526,75,18210,29045,13531,13171,18442,29305,9458,6380,18432,29225,1948,24891,165,28675,13531,17475,5434,7810,25
45,0.9713,0.804,1.0,0.5654,0.0107,0.9971,0.1124,0.8557,0.164,31.2895,75,19290,29390,15967,16212,19860,28861,11229,7826,19802,29531,2232,27496,212,28648,16995,19365,3257,12919,27
46,0.9436,0.9117,1.0,0.6751,0.0401,0.9117,0.1002,0.9112,0.0569,39.8158,75,13556,22473,13098,10588,14366,29849,9698,5556,13098,10588,1439,24732,576,28938,13091,19773,817,2469,19
47,0.8583,0.6766,1.0,0.469,0.0072,0.954,0.1425,0.6728,0.0568,32.0526,75,13651,29921,10762,17566,15905,28236,7460,5322,15174,29383,2266,26545,114,29306,10701,13837,903,2657,21
48,0.8667,0.6743,1.0,0.4696,0.0257,0.9433,0.143,0.7298,0.0875,32.0526,75,14463,29464,11253,14984,16688,29258,7837,5476,15742,29638,2387,25279,429,29762,12179,16986,1460,5756,21
49,0.9468,0.9152,1.0,0.691,0.0316,0.9152,0.1075,0.9103,0.2777,39.6316,75,10729,22064,10371,9351,11332,29106,7830,4901,10371,9351,1218,27192,358,29433,10315,10182,3147,3159,18
50,0.8681,0.6758,1.0,0.4688,0.004,0.954,0.1421,0.6728,0.0568,32.0526,75,13349,29600,10392,17187,15377,28568,7209,5231,14670,29481,2185,25866,61,29830,10345,13548,874,2592,21
51,0.9052,0.6902,1.0,0.4528,0.0063,0.9238,0.1362,0.6497,0.064,31.0,75,13549,29560,10331,13976,14968,29694,6777,5090,13828,28954,2039,26891,95,28891,9725,13539,958,2887,18
52,0.9547,0.8348,0.9898,0.622,0.0245,0.7884,0.1216,0.7096,0.2624,33.7105,75,7182,29399,6280,11940,7446,29704,4679,4472,5931,10170,915,26370,184,29448,5338,9458,1974,3422,18
53,0.8958,0.6816,1.0,0.4752,0.008,0.9534,0.1448,0.7376,0.0885,32.0526,75,15254,29348,11607,15341,17029,28880,8092,5589,16235,28486,2465,25957,136,28860,12561,18626,1507,5907,21
54,0.8865,0.6745,1.0,0.47,0.015,0.9434,0.1431,0.7299,0.0876,32.0526,75,15139,29164,11519,15250,17078,29200,8026,5561,16112,28309,2444,25783,257,29300,12465,18514,1496,5868,21
55,0.8865,0.6745,1.0,0.47,0.015,0.9434,0.1431,0.7299,0.0876,32.0526,75,15139,29164,11519,15250,17078,29200,8026,5561,16112,28309,2444,25783,257,29300,12465,18514,1496,5868,21
56,0.9849,0.9132,1.0,0.6704,0.0331,1.0,0.0976,0.9132,0.2785,39.8158,75,16863,28028,15635,13548,17122,28205,11479,6541,17122,28184,1671,26464,567,29460,15635,21555,4769,4208,22
57,0.9652,0.819,1.0,0.5772,0.0105,1.0,0.1135,0.819,0.1424,29.8684,75,19525,27709,16568,17133,20230,29037,11677,8272,20230,29037,2296,26077,212,29097,16568,21804,2881,15445,30
58,0.9126,0.7854,1.0,0.5519,0.01,0.9748,0.1104,0.8362,0.1201,31.2895,75,18253,28521,15709,15838,20000,29566,11038,7646,19496,28867,2207,26937,199,28697,16724,18922,2402,11165,27
59,0.9881,0.7451,0.9881,0.5218,0.0057,0.9632,0.1064,0.7451,0.0608,32.0526,75,19104,29511,14406,14143,19104,29533,10088,6836,18623,29121,2058,26647,110,29516,14406,21776,1176,3538,25
60,0.9871,0.7759,0.9885,0.5448,0.0103,0.9636,0.1094,0.7759,0.316,31.2895,75,19653,29339,15449,15476,19682,29447,10847,7473,19186,28223,2179,26388,206,29185,15449,21414,6292,13220,25
61,0.873,0.7071,1.0,0.4939,0.0085,0.9646,0.1497,0.707,0.0587,32.0526,75,16056,28043,13005,16995,18391,29294,9083,6136,17740,29434,2754,26387,156,28918,13003,16201,1079,3157,24
62,0.8539,0.682,1.0,0.4756,0.0078,0.9534,0.1446,0.738,0.0665,32.0526,75,15084,29701,12048,15818,17665,29812,8401,5744,16842,29406,2554,26838,138,29206,13037,17706,1174,3399,21
63,0.9449,0.9132,1.0,0.6835,0.0317,0.9132,0.1086,0.9683,0.0,39.6316,75,11772,22076,11377,9722,12459,28392,8516,5097,11377,9722,1353,26672,395,29708,12064,15113,0,2691,18
64,0.8681,0.6758,1.0,0.4688,0.004,0.954,0.1421,0.6728,0.0568,32.0526,75,13349,29600,10392,17187,15377,28568,7209,5231,14670,29481,2185,25866,61,29830,10345,13548,874,2592,21
65,0.8532,0.6904,1.0,0.4815,0.008,0.9532,0.1465,0.6895,0.2568,32.0526,75,15215,28577,12311,16121,17832,29286,8586,5844,16998,28324,2613,27383,143,29619,12296,12013,4580,6055,24
66,0.9479,0.9164,1.0,0.6946,0.0315,0.9164,0.1068,0.9102,0.2777,39.3947,75,10316,22024,9973,9229,10883,28491,7559,4837,9973,9229,1162,26499,343,29184,9906,10051,3022,3118,18
67,0.9051,0.6902,1.0,0.4529,0.0063,0.9238,0.0913,0.6499,0.0549,31.0,75,13298,29406,10141,13848,14692,29385,6654,5055,13572,28649,1342,26766,92,29018,9548,13412,806,2459,18
68,0.9443,0.9125,1.0,0.6804,0.0318,0.9125,0.1088,0.9682,0.0,39.8158,75,12297,22082,11883,9944,13023,29229,8861,5215,11883,9944,1417,27568,414,29371,12609,15747,0,3047,18
69,0.873,0.7069,1.0,0.4935,0.0083,0.9644,0.1498,0.7064,0.0588,32.0526,75,15742,29249,12746,16656,18032,29363,8898,6021,17390,28843,2701,25855,150,29468,12738,15883,1060,3091,24
70,0.876,0.6743,1.0,0.4697,0.0074,0.9434,0.143,0.7297,0.0876,32.0526,75,14734,29575,11341,15071,16820,29436,7901,5504,15868,28960,2406,25446,124,28729,12274,18292,1473,5792,21
71,1.0,0.9122,1.0,0.6717,0.0319,1.0,0.0996,0.9122,0.0559,39.8158,75,15809,29440,14421,12478,15809,29025,10619,6020,15809,29440,1574,27013,505,29343,14421,15460,883,2708,21
72,0.9849,0.9132,1.0,0.6704,0.0322,1.0,0.0973,0.9132,0.0546,39.8158,75,16970,28224,15735,13647,17230,27894,11551,6589,17230,28383,1677,26647,555,28869,15735,19953,940,2981,22
73,0.9459,0.8643,1.0,0.6125,0.0072,0.8643,0.1166,0.8636,0.4059,29.8684,75,19735,24340,18032,18208,20864,29579,12779,9498,18032,18208,2432,26271,150,29638,18019,19646,8469,18247,36
74,0.9368,0.8484,1.0,0.5414,0.0252,0.7444,0.0649,0.5599,0.2583,36.2368,75,17760,29036,16085,17934,18959,29507,10265,8162,14113,29339,1230,25175,478,28741,10615,12379,4897,6479,21
75,0.9673,0.9673,1.0,0.715,0.0347,0.9673,0.0892,0.9626,0.3455,38.2368,75,20688,22765,20688,18942,21387,28297,15291,9975,20688,18942,1907,26283,742,29156,20588,20600,7389,10630,34
76,0.9503,0.9503,1.0,0.6994,0.034,0.9503,0.0908,0.9477,0.2892,38.6842,75,19464,23542,19464,16959,20481,28916,14325,8926,19464,16959,1859,25309,696,29233,19410,18445,5924,5720,30
77,1.0,1.0,1.0,0.748,0.0083,1.0,0.0346,0.9671,0.4847,29.2895,75,21248,26523,21248,25019,21248,25640,15893,13892,21248,25019,736,23807,177,28925,20550,28082,10298,25465,46
78,1.0,1.0,1.0,0.818,0.0109,1.0,0.0306,1.0,0.3487,27.5526,75,23252,24902,23252,24902,23252,24902,19021,19280,23252,24902,712,22349,253,28888,23252,24902,8108,8108,6
79,1.0,1.0,1.0,0.8172,0.0111,1.0,0.0312,1.0,0.3487,27.5526,75,22890,24167,22890,24167,22890,24167,18706,18712,22890,24167,715,25890,255,28721,22890,24167,7982,7982,6
80,1.0,1.0,1.0,0.7183,0.0119,1.0,0.0339,0.9955,0.4663,29.2895,75,21732,25769,21732,25596,21732,26202,15611,13447,21732,25596,736,23212,258,28900,21634,27555,10134,24756,46
81,0.9516,0.9516,1.0,0.7013,0.0341,0.9516,0.0897,0.9482,0.2894,38.6842,75,19939,24146,19939,17692,20953,29050,14695,9314,19939,17692,1879,26186,714,29172,19868,19242,6063,5966,33
82,0.9532,0.9323,1.0,0.5981,0.0284,0.7818,0.0663,0.645,0.3936,35.2895,75,19795,28114,19362,22296,20767,28090,12420,10067,16235,17272,1377,25169,590,28019,13395,21733,8173,13322,25
83,0.9537,0.9327,1.0,0.5993,0.0285,0.7831,0.0654,0.6448,0.3932,35.2895,75,20343,28276,19895,23177,21330,29181,12783,10454,16704,17943,1394,26054,608,28970,13754,23494,8387,13841,25
84,0.9664,0.9664,1.0,0.7132,0.0346,0.9664,0.0901,0.9623,0.2937,38.6842,75,20315,22031,20315,18305,21022,28177,14992,9639,20315,18305,1895,26905,728,29310,20230,19908,6175,6171,33
85,0.9486,0.9161,1.0,0.6722,0.0326,0.9161,0.0917,0.9151,0.2792,38.9211,75,18555,23053,17918,14856,19560,28657,13148,7814,17918,14856,1793,25395,637,29012,17900,18980,5461,5016,28
86,0.9481,0.9396,1.0,0.6898,0.0335,0.9396,0.093,0.9384,0.2863,38.9211,75,18473,23024,18308,15347,19484,29312,13441,8073,18308,15347,1812,26105,652,27896,18283,19588,5578,5181,28
87,0.809,0.7807,1.0,0.5188,0.0492,0.6576,0.1451,0.4791,0.1476,35.3684,75,9615,29610,9279,22880,11885,29401,6166,6197,7815,8744,1724,27068,585,28937,5694,21979,1754,4645,15
88,0.9839,0.8118,1.0,0.9441,0.1024,1.0,0.3013,0.8118,0.347,30.2105,75,14216,29722,11730,8244,14449,29480,13642,29459,14449,29342,4354,26333,1480,29589,11730,8244,5014,7784,15
89,0.9833,0.8112,1.0,0.9434,0.07,1.0,0.1914,0.8112,0.0662,27.1316,75,15698,29639,12951,8710,15965,28936,15061,29112,15965,29020,3056,25229,1117,28736,12951,15388,1057,9186,18
90,0.9611,0.8097,1.0,0.9208,0.09,1.0,0.1396,0.8097,0.3487,30.2105,75,18186,28912,15322,9973,18923,29402,17424,29033,18923,28439,2641,26916,1703,28568,15322,9973,6599,9682,15
91,0.9849,0.7562,1.0,0.947,0.1159,1.0,0.2151,0.7562,0.2619,37.0789,75,19309,28555,14826,12071,19606,28298,18566,29645,19606,29247,4217,24425,2273,28124,14826,12071,5134,3766,16
92,0.9825,0.8103,1.0,0.9423,0.1037,1.0,0.2106,0.8103,0.3483,30.2105,75,17322,29142,14287,9362,17631,28863,16614,29249,17631,29441,3713,25157,1828,29042,14287,16237,6141,9060,14
93,0.9823,0.8102,1.0,0.9422,0.1039,1.0,0.2108,0.8102,0.3484,30.2105,75,17697,29017,14596,9535,18016,29444,16974,29152,18016,29353,3798,25675,1871,29440,14596,9535,6277,9240,15
94,0.9833,0.8113,1.0,0.9435,0.06,1.0,0.1395,0.8113,0.0661,30.2105,75,15448,29273,12745,8624,15710,28577,14822,29356,15710,29608,2192,25069,942,28471,12745,15209,1039,9063,13
95,0.9827,0.8106,1.0,0.9426,0.1038,1.0,0.2106,0.8106,0.0665,30.2105,75,16820,29689,13874,9145,17116,29505,16134,29512,17116,29400,3604,27014,1776,29516,13874,15836,1138,9763,13
96,0.961,0.8094,1.0,0.9208,0.09,1.0,0.139,0.8094,0.3488,30.2105,75,18684,29500,15737,10246,19442,29623,17902,28884,19442,29230,2702,24822,1749,29366,15737,10246,6781,9951,15
97,0.983,0.8108,1.0,0.9429,0.1037,1.0,0.1403,0.5937,0.0663,30.2105,75,16448,29121,13567,8991,16733,29392,15778,29586,16733,28839,2347,26452,1735,29709,9935,24761,1110,9567,11
98,0.9846,0.7544,1.0,0.9474,0.1165,1.0,0.2521,0.7544,0.0,37.4737,75,15656,29322,11995,8905,15901,28796,15065,29545,15901,29292,4009,26703,1853,28979,11995,14644,0,3836,13
99,0.8554,0.7248,0.9982,0.8509,0.111,0.8978,0.2024,0.5536,0.1477,34.0789,75,11730,29168,9939,20491,13689,29651,11668,29242,12312,28990,2775,26195,1522,28880,7592,24252,2026,6559,16
100,0.985,0.7528,1.0,0.9492,0.1225,1.0,0.184,0.7528,0.2571,34.7632,75,11256,29286,8602,8039,11427,29741,10847,29842,11427,28967,2103,26358,1400,28327,8602,11965,2938,2893,15
101,0.8415,0.7122,1.0,0.8429,0.1097,0.889,0.1386,0.5428,0.1443,34.0789,75,10945,29341,9264,19979,13007,29822,10963,29546,11563,29134,1803,25768,1427,28482,7060,24140,1877,6372,16
102,1.0,0.8642,1.0,0.6124,0.1661,1.0,0.3204,0.8642,0.0,39.8421,75,9715,28590,8396,8890,9715,28916,5949,6680,9715,28590,3113,27123,1614,28637,8396,19718,0,2187,11
103,1.0,0.8592,1.0,0.8608,0.151,1.0,0.3867,0.8592,0.0,41.2368,75,11690,28984,10044,9140,11690,28936,10063,29235,11690,28244,4521,27510,1765,29073,10044,11507,0,2436,12
104,0.8541,0.7231,1.0,0.8535,0.1111,0.9003,0.2014,0.5516,0.1469,34.0789,75,11206,29110,9488,20143,13121,29795,11199,29247,11813,29426,2643,25569,1458,28847,7237,23772,1927,6432,16
105,0.9836,0.751,1.0,0.9464,0.1187,1.0,0.2526,0.4875,0.1708,36.1053,75,16609,29272,12681,9537,16886,28671,15981,29334,16886,29611,4265,25839,2005,28351,8232,24285,2884,8092,15
106,0.9827,0.8106,1.0,0.9426,0.1204,1.0,0.2829,0.8106,0.0665,27.1316,75,16820,29689,13874,9145,17116,29505,16134,29512,17116,29400,4842,26868,2061,29264,13874,15836,1138,9763,18
107,0.961,0.8099,1.0,0.9208,0.1037,1.0,0.2106,0.8099,0.3486,30.2105,75,17812,29769,15011,9779,18534,28809,17067,29877,18534,28573,3904,26379,1922,28684,15011,9779,6461,9488,15
108,0.9795,0.8245,1.0,0.9385,0.0657,1.0,0.227,0.8245,0.0685,27.1316,75,19804,28765,16671,10921,20219,29186,18975,29081,20219,28213,4590,26147,1329,28754,16671,15165,1386,10774,16
109,0.961,0.8094,1.0,0.9208,0.0644,1.0,0.2813,0.8094,0.3488,27.1316,75,18684,29500,15737,10246,19442,29623,17902,28884,19442,29230,5470,24626,1253,29359,15737,10246,6781,9951,15
110,0.9831,0.8111,1.0,0.9431,0.07,1.0,0.2241,0.8111,0.0663,27.1316,75,15945,29367,13155,8800,16219,29299,15296,29481,16219,28762,3634,25578,1135,29127,13155,15046,1075,9311,18
111,0.989,0.9087,1.0,0.9466,0.1841,1.0,0.2012,0.9087,0.3478,21.9474,75,9887,29552,9084,8173,9997,29296,9463,29511,9997,29652,2011,25315,1840,29669,9084,12753,3477,6739,23
112,0.9846,0.8134,1.0,0.9463,0.1998,1.0,0.2711,0.5925,0.0648,27.1316,75,10360,29573,8559,7586,10522,29314,9957,29374,10522,29370,2853,26713,2102,28971,6234,22794,682,6154,15
113,0.989,0.911,1.0,0.9485,0.2275,1.0,0.2389,0.911,0.0332,19.0263,75,7356,29387,6776,7917,7438,29861,7055,29402,7438,29492,1777,27215,1692,29227,6776,29098,247,5266,20
114,0.9889,0.9082,1.0,0.9462,0.2013,1.0,0.1211,0.9082,0.3483,26.4211,75,10509,28841,9651,8309,10627,29577,10055,29417,10627,29283,1287,27124,2139,29277,9651,11449,3701,6934,24
115,0.9886,0.9069,1.0,0.9455,0.1033,1.0,0.2151,0.9069,0.0339,26.5263,75,11666,29612,10702,8634,11801,29234,11158,29648,11801,29143,2538,27077,1219,29236,10702,13901,400,7784,21
116,0.9993,0.9427,1.0,0.7323,0.0335,0.9993,0.2796,0.9776,0.3226,15.1053,75,7130,29581,6726,11668,7135,29218,5225,29138,7130,29202,1995,26183,239,29273,6975,27091,2302,4252,41
117,1.0,0.8998,1.0,0.8029,0.0397,1.0,0.3241,1.0,0.3082,13.9737,75,8051,29325,7244,12177,8051,29190,6464,29367,8051,29431,2609,25555,320,29545,8051,26712,2481,4439,38
118,0.8177,0.8177,0.9859,0.9954,0.514,0.7997,0.4013,0.5353,0.193,5.3158,75,3898,29200,3898,23209,4700,29652,4745,29170,3812,29687,1913,27948,2450,28986,2552,29319,920,3336,46
119,0.8268,0.8268,0.956,0.9903,0.4764,0.737,0.4832,0.5405,0.1989,4.9737,75,3417,29103,3417,24971,3951,29910,4093,29383,3046,29402,1997,26257,1969,29179,2234,29571,822,3288,44
120,0.9043,0.8258,0.9529,0.8733,0.317,0.8885,0.2899,0.4648,0.1499,5.0263,75,2570,29420,2347,18580,2708,29315,2482,29484,2525,29542,824,27155,901,29656,1321,29492,426,3500,40
121,0.9314,0.8175,1.0,1.0,0.3182,1.0,0.2764,0.6981,0.2637,4.3684,75,3313,29541,2908,14719,3557,29846,3557,29665,3557,29485,983,27956,1132,29567,2483,28517,938,2759,31
122,0.9216,0.8112,1.0,1.0,0.3095,1.0,0.2691,0.7173,0.2712,4.3684,75,2963,29626,2608,14686,3215,29534,3215,29680,3215,29393,865,27510,995,29504,2306,28072,872,2757,31
123,0.9342,0.7765,1.0,1.0,0.317,0.998,0.1876,0.8194,0.0521,4.9211,75,3336,29267,2773,14165,3571,29936,3571,29672,3564,27826,670,27890,1132,29543,2926,28364,186,2920,32
124,0.9216,0.8112,1.0,1.0,0.3095,1.0,0.2691,0.7173,0.2712,4.3684,75,2963,29626,2608,14686,3215,29534,3215,29680,3215,29393,865,27510,995,29504,2306,28072,872,2757,31
125,0.7926,0.78,1.0,0.8817,0.4742,0.8449,0.3353,0.9761,0.0,3.9474,75,2392,29866,2354,26573,3018,29788,2661,29428,2550,29225,1012,27631,1431,29252,2946,29624,0,2448,45
126,0.9237,0.8123,1.0,1.0,0.312,1.0,0.2715,0.7116,0.2688,4.3684,75,3052,29692,2684,14692,3304,29608,3304,29706,3304,29265,897,27617,1031,29612,2351,28179,888,2757,31
127,0.8913,0.8219,0.9726,0.7888,0.2798,0.8836,0.2917,0.5053,0.1491,5.0263,75,2182,29119,2012,18477,2381,29172,1931,29754,2163,29218,714,26659,685,29505,1237,28297,365,3480,39
