,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
26,0.9517,0.8664,1.0,0.7104,0.0082,0.8664,0.1268,0.8189,0.1375,27.4737,75,9822,18209,8942,13641,10321,21916,7332,9111,8942,13641,1309,20597,85,24271,8452,17563,1419,9419,50
27,0.9843,0.8952,1.0,0.7503,0.0104,0.8952,0.0451,0.8155,0.2571,25.5,75,6977,20257,6345,14005,7088,22961,5318,10645,6345,15169,320,20298,74,23990,5780,15805,1822,8382,50
28,0.9984,0.9625,1.0,0.798,0.0132,0.9625,0.0377,0.9023,0.2308,26.8158,75,7647,19831,7372,13794,7659,22617,6112,9972,7372,14478,289,19617,101,24706,6911,18839,1768,6946,57
29,1.0,0.9895,1.0,0.8434,0.0099,0.9895,0.0113,0.956,0.2169,21.4474,75,5154,21499,5100,14197,5154,20714,4347,12933,5100,14197,58,21215,51,23794,4927,16079,1118,6007,67
30,0.9981,0.8976,1.0,0.7195,0.0488,0.8976,0.1005,0.8096,0.1984,21.4737,75,4765,23018,4285,14750,4774,24151,3435,15287,4285,21298,480,22001,233,23920,3865,19454,947,6093,75
31,1.0,0.9973,1.0,0.8698,0.0035,0.9973,0.004,0.932,0.2155,20.7895,75,4032,21701,4021,14635,4032,20811,3507,13183,4021,14635,16,21893,14,23606,3758,14507,869,6020,52
32,0.9936,0.9347,1.0,0.8081,0.0045,0.9347,0.0325,0.7869,0.0608,23.8421,75,4654,21560,4378,14476,4684,21421,3785,13560,4378,14476,152,20634,21,23615,3686,18285,285,6926,55
33,0.9384,0.9021,1.0,0.7979,0.0129,0.9021,0.0403,0.8576,0.2433,27.1842,75,7221,16925,6942,12785,7695,20319,6140,11408,6942,12785,310,20750,99,24126,6599,16998,1872,7160,50
34,0.969,0.8684,1.0,0.7131,0.008,0.8684,0.0908,0.8188,0.3046,27.2895,75,9683,18939,8678,13653,9993,21885,7126,9131,8678,13653,907,20405,80,24003,8182,15495,3044,10123,50
35,0.9603,0.9347,1.0,0.8345,0.0087,0.9347,0.0279,0.8732,0.2395,27.2105,75,5750,17209,5597,13163,5988,20394,4997,11637,5597,13163,167,21297,52,23816,5229,16521,1434,7156,50
36,0.9944,0.9147,1.0,0.7778,0.0077,0.9147,0.0655,0.8055,0.2495,24.2105,75,5675,21778,5220,14155,5707,21488,4439,13400,5220,14155,374,21126,44,23898,4597,17941,1424,8382,54
37,0.9159,0.8718,1.0,0.7627,0.0159,0.8718,0.0494,0.7798,0.1812,32.8684,75,9293,18591,8845,12703,10146,23251,7738,11313,8845,13274,501,20677,161,24073,7912,17745,1838,6889,50
38,1.0,1.0,1.0,0.8074,0.0261,1.0,0.0655,0.9665,0.2794,33.2105,75,18845,20465,18845,18283,18845,20276,15215,10809,18845,18283,1234,19983,492,23980,18214,19425,5266,10466,70
39,1.0,1.0,1.0,0.8175,0.027,1.0,0.0722,0.998,0.2441,39.8158,75,23447,19025,23447,17967,23447,19025,19168,11206,23447,17967,1694,19182,634,23393,23400,19665,5723,9985,59
40,1.0,1.0,1.0,0.9376,0.0092,1.0,0.0631,0.7514,0.2687,29.8684,75,23532,17955,23532,17833,23532,17955,22064,16237,23532,17833,1486,18610,217,23007,17683,22211,6324,17385,55
41,1.0,1.0,1.0,0.9375,0.0092,1.0,0.0634,0.7522,0.2694,29.8684,75,23279,17670,23279,17549,23279,17670,21825,15979,23279,17549,1476,18358,214,22707,17511,21862,6271,17128,55
42,1.0,1.0,1.0,0.9017,0.0092,1.0,0.0982,0.5971,0.4032,31.2895,75,22081,17611,22081,17502,22081,17881,19911,14102,22081,17502,2168,18783,203,23691,13185,21810,8902,19211,86
43,1.0,1.0,1.0,0.9025,0.0089,1.0,0.062,0.5926,0.4008,30.1579,75,23252,18880,23252,18765,23252,18880,20986,15115,23252,18765,1441,17491,206,21686,13778,23367,9320,20529,86
44,1.0,1.0,1.0,0.8098,0.0151,1.0,0.0905,0.9654,0.3253,32.0526,75,21525,21680,21525,20647,21525,21680,17430,12135,21525,20647,1948,20502,324,22575,20780,21971,7003,14043,81
45,1.0,1.0,1.0,0.9023,0.0088,1.0,0.0621,0.5937,0.4013,31.2895,75,22993,18586,22993,18472,22993,18586,20747,14880,22993,18472,1427,17252,203,22886,13650,23008,9228,20227,86
46,1.0,0.9951,1.0,0.8002,0.0266,0.9951,0.0731,0.9924,0.2431,39.8158,75,21120,18381,21016,16376,21120,18381,16901,12639,21016,16376,1543,19287,562,23656,20960,17919,5135,9046,55
47,0.9976,0.9677,1.0,0.7798,0.0065,0.9677,0.0873,0.9351,0.3201,32.0526,75,17527,21687,17002,17035,17570,21638,13701,10129,17002,17035,1533,20096,114,23580,16430,18075,5625,14248,66
48,1.0,0.9702,1.0,0.7825,0.0067,0.9702,0.088,0.9377,0.3209,32.0526,75,18402,22250,17853,17575,18402,22233,14399,10421,17853,17575,1619,19058,123,23084,17255,18660,5906,14782,71
49,1.0,0.9722,1.0,0.7955,0.0209,0.9722,0.0692,0.9654,0.0384,39.6316,75,17145,17818,16668,14462,17145,18633,13638,11021,16668,14462,1187,19566,358,23832,16552,17537,659,6205,42
50,0.9967,0.9644,1.0,0.7769,0.0065,0.9644,0.0866,0.9317,0.3089,32.0526,75,16983,21591,16434,16709,17040,22028,13239,9956,16434,16709,1475,19583,111,23521,15877,17721,5263,13421,65
51,1.0,0.9395,1.0,0.7568,0.0058,0.9395,0.0835,0.9071,0.3237,31.0,75,16436,21909,15442,16200,16436,21367,12438,9690,15442,16200,1372,18726,95,23534,14909,17167,5321,14720,61
52,0.9224,0.892,1.0,0.7761,0.017,0.892,0.0531,0.8034,0.2285,33.7105,75,9967,18733,9639,12664,10806,23121,8387,11345,9639,13256,574,21345,184,23329,8682,15847,2469,7816,51
53,1.0,1.0,1.0,0.8071,0.0071,1.0,0.0909,0.9665,0.3308,32.0526,75,18421,21170,18421,17968,18421,19922,14868,10636,18421,17968,1674,19569,130,23706,17804,19085,6093,15158,71
54,1.0,1.0,1.0,0.8068,0.007,1.0,0.0908,0.9665,0.3308,32.0526,75,18279,21047,18279,17868,18279,19808,14748,10582,18279,17868,1659,19436,128,23549,17667,18977,6047,15063,71
55,1.0,1.0,1.0,0.8068,0.007,1.0,0.0908,0.9665,0.3308,32.0526,75,18279,21047,18279,17868,18279,19808,14748,10582,18279,17868,1659,19436,128,23549,17667,18977,6047,15063,71
56,1.0,1.0,1.0,0.8166,0.0235,1.0,0.0705,0.998,0.2437,39.8158,75,25063,20127,25063,19255,25063,20387,20466,12016,25063,19255,1768,20565,588,23156,25012,21078,6107,10704,63
57,1.0,1.0,1.0,0.9374,0.0092,1.0,0.0637,0.7531,0.2701,29.8684,75,23025,17388,23025,17269,23025,17388,21584,15725,23025,17269,1467,18104,212,22410,17339,21518,6218,16874,58
58,1.0,1.0,1.0,0.9021,0.0088,1.0,0.0977,0.5952,0.4022,31.2895,75,22601,18159,22601,18048,22601,18159,20388,14539,22601,18048,2207,19314,199,22438,13453,22484,9089,19785,81
59,1.0,1.0,1.0,0.8117,0.0152,1.0,0.0898,0.9641,0.3656,32.0526,75,22927,20661,22927,20309,22927,20661,18609,13002,22927,20309,2058,19666,349,22813,22105,23604,8382,17735,86
60,1.0,1.0,1.0,0.9019,0.0093,1.0,0.0981,0.5967,0.4029,31.2895,75,22212,17745,22212,17636,22212,18017,20032,14209,22212,17636,2179,18915,206,23849,13253,21975,8949,19353,86
61,1.0,1.0,1.0,0.8087,0.0224,1.0,0.0908,0.9659,0.3257,32.0526,75,20682,20821,20682,19829,20682,20821,16726,11673,20682,19829,1878,19681,463,23886,19976,21091,6737,13474,76
62,1.0,1.0,1.0,0.8075,0.0075,1.0,0.0908,0.9664,0.3264,32.0526,75,19128,20713,19128,18501,19128,20522,15446,10930,19128,18501,1736,20232,144,23870,18486,19660,6244,12521,71
63,1.0,0.9723,1.0,0.7894,0.0215,0.9723,0.0705,0.9675,0.2371,39.6316,75,18792,18615,18271,15036,18792,18621,14835,11528,18271,15036,1325,19036,404,23392,18182,16450,4455,8177,47
64,0.9967,0.9644,1.0,0.7769,0.0065,0.9644,0.0866,0.9317,0.3089,32.0526,75,16983,21591,16434,16709,17040,22028,13239,9956,16434,16709,1475,19583,111,23521,15877,17721,5263,13421,65
65,1.0,1.0,1.0,0.8078,0.0146,1.0,0.091,0.9663,0.3686,32.0526,75,19552,21097,19552,18841,19552,20902,15794,11119,19552,18841,1779,20642,285,23901,18893,20027,7206,15014,76
66,1.0,0.9722,1.0,0.7982,0.0208,0.9722,0.0685,0.9645,0.2217,39.3947,75,16490,17549,16032,14275,16490,18342,13163,10848,16032,14275,1129,19077,343,23433,15904,15615,3656,6718,43
67,1.0,0.9395,1.0,0.7568,0.0059,0.9395,0.0832,0.9069,0.3235,31.0,75,16135,21709,15159,16069,16135,21174,12211,9623,15159,16069,1342,18492,95,23755,14633,17024,5220,14557,61
68,1.0,0.9724,1.0,0.7869,0.0211,0.9724,0.0708,0.9684,0.2373,39.8158,75,19619,17850,19077,15380,19619,17850,15438,11820,19077,15380,1390,19673,414,23575,19000,16827,4656,8411,47
69,1.0,1.0,1.0,0.8085,0.0077,1.0,0.0908,0.966,0.368,32.0526,75,20259,20416,20259,19444,20259,21576,16379,11455,20259,19444,1840,19285,157,23526,19571,20677,7456,15526,76
70,1.0,0.9701,1.0,0.7826,0.0067,0.9701,0.088,0.9376,0.321,32.0526,75,18549,21317,17995,17670,18549,21153,14516,10474,17995,17670,1632,19183,124,23238,17392,18763,5954,14874,71
71,1.0,0.9955,1.0,0.8141,0.027,0.9955,0.0722,0.9935,0.2431,39.8158,75,23227,19221,23123,17732,23227,19221,18910,11059,23123,17732,1678,18918,627,23079,23076,19407,5646,9850,59
72,1.0,1.0,1.0,0.8165,0.0235,1.0,0.0703,0.9979,0.2436,39.8158,75,25224,20273,25224,19396,25224,20534,20596,12104,25224,19396,1773,20709,592,23311,25171,21233,6145,10780,63
73,1.0,1.0,1.0,0.9383,0.0032,1.0,0.0289,0.9487,0.2191,29.8684,75,25187,19966,25187,19833,25187,19966,23634,18054,25187,19833,729,17617,81,22422,23894,18881,5519,5519,10
74,1.0,1.0,1.0,0.8485,0.0332,1.0,0.0822,0.8233,0.3617,36.2368,75,21531,21535,21531,18193,21531,21535,18269,13041,21531,20526,1770,19007,714,23339,17727,19957,7788,12686,64
75,1.0,1.0,1.0,0.9358,0.0061,1.0,0.0005,1.0,0.2184,38.2368,75,29230,20235,29230,20090,29230,20235,27352,18324,29230,20090,14,17410,179,22317,29230,20090,6384,6384,11
76,1.0,1.0,1.0,0.9351,0.0254,1.0,0.0023,0.948,0.2183,38.6842,75,27390,18107,27390,17973,27390,18107,25613,16397,27390,17973,63,18453,696,22234,25966,19645,5978,5978,27
77,1.0,1.0,1.0,1.0,0.0044,0.9956,0.0388,0.9956,0.2998,29.2895,75,18965,23283,18965,23283,18965,23283,18965,23283,18882,22405,736,17246,83,21446,18882,22405,5686,5686,22
78,1.0,1.0,1.0,1.0,0.0145,1.0,0.1271,1.0,0.8729,27.5526,75,5600,22044,5600,13837,5600,22035,5600,22044,5600,20796,712,15375,81,21806,5600,17347,4888,4888,28
79,1.0,0.9574,1.0,1.0,0.0123,1.0,0.1084,0.9877,0.7288,27.5526,75,6594,21778,6313,14444,6594,22975,6594,21778,6594,21719,715,15007,81,21304,6513,16670,4806,4806,30
80,1.0,1.0,1.0,1.0,0.0044,0.9956,0.0395,0.9956,0.2994,29.2895,75,18656,22562,18656,22562,18656,22562,18656,22562,18573,21707,736,16811,83,21861,18573,21880,5585,5585,20
81,1.0,1.0,1.0,0.9354,0.0254,1.0,0.0016,0.9471,0.2183,38.6842,75,28095,18895,28095,18757,28095,18895,26280,17110,28095,18757,45,19080,714,22970,26609,20504,6134,6134,25
82,1.0,1.0,1.0,0.939,0.025,1.0,0.0864,0.6169,0.2545,35.2895,75,23608,17594,23608,14628,23608,17594,22169,16106,23608,14628,2039,18317,590,21697,14563,21769,6009,11629,71
83,1.0,1.0,1.0,0.9392,0.025,1.0,0.0855,0.6148,0.2531,35.2895,75,24305,18284,24305,15218,24305,18284,22827,15072,24305,15218,2077,18971,608,21530,14942,22626,6151,12087,71
84,1.0,1.0,1.0,0.9356,0.0062,1.0,0.0011,1.0,0.2184,38.6842,75,28664,19552,28664,19410,28664,19552,26817,17705,28664,19410,31,16954,177,21750,28664,19410,6260,6260,11
85,1.0,1.0,1.0,0.9012,0.0244,1.0,0.0046,0.9481,0.267,38.9211,75,26062,18071,26062,17950,26062,18071,23488,14353,26062,17950,121,16554,637,22253,24710,19386,6958,12662,44
86,1.0,1.0,1.0,0.9345,0.0254,1.0,0.0042,0.9586,0.218,38.9211,75,25698,16377,25698,16253,25698,16377,24016,14831,25698,16253,108,17011,652,22849,24634,18027,5603,5603,28
87,0.9578,0.9391,1.0,0.8144,0.063,0.9391,0.1656,0.768,0.2693,35.3684,75,12750,20184,12501,13222,13312,20316,10841,10077,12501,14785,2204,20478,838,23343,10223,20742,3585,11683,44
88,1.0,0.9793,1.0,0.9781,0.1615,1.0,0.228,0.9793,0.2649,30.2105,75,18927,24311,18535,15088,18927,22488,18513,23857,18927,23747,4315,19895,3057,23659,18535,15088,5014,13354,40
89,1.0,0.979,1.0,0.978,0.1474,1.0,0.1615,0.979,0.0496,27.1316,75,20924,24174,20485,15990,20924,24216,20463,23932,20924,23687,3380,18954,3085,22772,20485,17545,1037,12123,42
90,1.0,1.0,1.0,0.9816,0.167,1.0,0.1893,1.0,0.2675,30.2105,75,24044,23943,24044,15943,24044,24019,23602,23015,24044,21358,4552,19487,4016,23626,24044,15943,6431,15022,50
91,1.0,0.9605,1.0,0.9675,0.2306,1.0,0.1533,0.9605,0.2052,37.0789,75,25017,24806,24029,18466,25017,24521,24205,23908,25017,23900,3836,18391,5768,23050,24029,18466,5134,10634,47
92,1.0,0.9787,1.0,0.9611,0.1306,1.0,0.1858,0.9787,0.2671,30.2105,75,22897,24272,22409,14970,22897,23743,22006,23206,22897,23004,4254,20384,2990,22848,22409,14970,6116,14456,47
93,1.0,1.0,1.0,0.982,0.1335,1.0,0.1898,1.0,0.273,30.2105,75,22898,24169,22898,15245,22898,23654,22485,22736,22898,22141,4346,20802,3056,23324,22898,17408,6252,14747,46
94,1.0,0.9791,1.0,0.9773,0.1403,1.0,0.1955,0.9791,0.0496,30.2105,75,20588,23865,20157,15825,20588,23742,20120,24179,20588,24046,4024,20381,2888,22581,20157,19272,1021,11960,42
95,1.0,0.9789,1.0,0.953,0.1295,1.0,0.1843,0.9789,0.2646,30.2105,75,22428,24212,21954,16815,22428,23717,21373,23863,22428,23826,4134,19843,2904,22886,21954,16815,5935,14081,45
96,1.0,1.0,1.0,0.9814,0.1101,1.0,0.189,1.0,0.2676,30.2105,75,24700,24600,24700,16377,24700,24679,24240,23653,24700,21945,4669,20032,2719,22886,24700,16377,6609,15437,50
97,1.0,0.979,1.0,0.9531,0.1404,1.0,0.2685,0.979,0.2646,30.2105,75,21926,24544,21465,16525,21926,24645,20897,24198,21926,24544,5887,21472,3078,23049,21465,16525,5801,13808,45
98,0.9897,0.9034,1.0,0.9959,0.2392,0.9897,0.1582,0.9034,0.1924,37.4737,75,21252,23891,19399,15705,21473,24421,21386,24253,21252,24240,3398,20726,5136,24063,19399,17565,4131,9005,42
99,1.0,0.8016,1.0,0.991,0.1984,1.0,0.2378,0.7613,0.0,34.0789,75,18582,24103,14895,14351,18582,24198,18414,24326,18582,24103,4418,20959,3687,23385,14147,18415,0,6962,37
100,1.0,0.8023,1.0,0.9482,0.1977,1.0,0.1996,0.8023,0.0,34.7632,75,17235,24002,13827,14097,17235,24205,16342,24007,17235,23520,3440,20059,3408,23737,13827,18038,0,5850,35
101,1.0,0.8017,1.0,0.9875,0.1983,1.0,0.2369,0.7613,0.0,34.0789,75,17436,24070,13978,14129,17436,24162,17218,24066,17436,23585,4130,20265,3458,23852,13274,18506,0,5888,36
102,1.0,0.9093,1.0,0.7102,0.111,0.9093,0.2062,0.8973,0.0,39.8421,75,14543,19919,13224,13330,14543,20306,10328,13508,13224,14936,2999,19716,1614,23812,13050,18509,0,5663,32
103,1.0,0.9063,1.0,0.8171,0.0937,1.0,0.2373,0.9063,0.1976,41.2368,75,17572,24379,15926,14279,17572,23733,14358,23198,17572,23088,4169,19657,1646,23473,15926,16751,3472,8462,36
104,1.0,0.8017,1.0,0.9874,0.1983,1.0,0.2371,0.7613,0.0,34.0789,75,17819,24241,14285,14197,17819,24333,17594,24240,17819,23750,4225,20491,3534,23440,13565,18636,0,5967,36
105,0.9952,0.955,1.0,0.9632,0.2564,0.9952,0.1663,0.9067,0.2037,36.1053,75,21385,23605,20521,16809,21488,23945,20697,23958,21385,23162,3573,20048,5510,22435,19483,18607,4378,9598,46
106,1.0,0.9789,1.0,0.9576,0.1473,1.0,0.1612,0.9789,0.2646,27.1316,75,22428,24212,21954,16815,22428,23717,21477,23669,22428,23826,3616,20131,3304,23400,21954,16815,5935,14081,45
107,1.0,1.0,1.0,0.9817,0.1333,1.0,0.1894,1.0,0.2732,30.2105,75,23554,23473,23554,15634,23554,23545,23122,23337,23554,22720,4462,19092,3139,23971,23554,17415,6434,15146,49
108,1.0,1.0,1.0,0.9631,0.1317,1.0,0.1643,1.0,0.222,27.1316,75,26176,23372,26176,17452,26176,23153,25211,23294,26176,22251,4302,19217,3447,22630,26176,17452,5810,10174,45
109,1.0,1.0,1.0,0.9814,0.1512,1.0,0.1652,1.0,0.2676,27.1316,75,24700,23813,24700,16377,24700,23604,24240,23653,24700,21945,4080,20379,3735,23435,24700,18245,6609,15437,50
110,1.0,0.979,1.0,0.9759,0.1473,1.0,0.1615,0.979,0.0496,27.1316,75,21256,23963,20810,16162,21256,24500,20743,24129,21256,23963,3432,19205,3132,23081,20810,17738,1054,12288,42
111,0.9862,0.9669,1.0,0.967,0.0284,0.9789,0.2201,0.9344,0.0226,21.9474,75,14476,24177,14193,13106,14679,23833,14194,23155,14370,23616,3231,21526,417,23906,13716,14131,332,10102,40
112,0.9977,0.8994,1.0,0.9961,0.1362,0.9977,0.2065,0.8994,0.0456,27.1316,75,14917,24361,13448,13707,14952,24736,14893,24115,14917,24361,3088,21151,2037,23413,13448,18214,682,10268,31
113,0.9867,0.9666,1.0,0.9763,0.0534,0.9867,0.2083,0.9343,0.2358,19.0263,75,10773,24161,10553,12650,10918,24395,10659,24443,10773,23750,2274,21929,583,24341,10201,16107,2574,9574,41
114,1.0,0.9876,1.0,0.9811,0.1162,1.0,0.1546,0.9876,0.2422,26.4211,75,15281,24226,15091,13325,15281,23718,14992,23844,15281,23532,2362,19485,1776,24411,15091,13325,3701,11850,39
115,1.0,0.9873,1.0,0.9801,0.0901,1.0,0.2928,0.9873,0.2426,26.5263,75,16970,24172,16755,13845,16970,23642,16632,23987,16970,23635,4969,20018,1529,23774,16755,13845,4117,12639,44
116,1.0,0.9852,1.0,0.6841,0.0039,0.9852,0.2032,0.9852,0.2509,15.1053,75,10785,23742,10625,17211,10785,24250,7378,23779,10625,23348,2192,18880,42,24116,10625,17211,2706,13285,61
117,0.9573,0.9573,1.0,0.8933,0.0686,0.9573,0.264,0.8695,0.279,13.9737,75,11283,23443,11283,19349,11786,24682,10528,23440,11283,22707,3111,19238,809,24361,10248,19592,3288,11416,57
118,0.6995,0.6995,0.9532,0.9494,0.5091,0.8962,0.3499,0.784,0.1422,5.3158,75,3497,24093,3497,22572,4765,24635,4746,24227,4480,23245,1749,20215,2545,23531,3919,22453,711,8788,96
119,0.8584,0.7666,0.9592,0.9693,0.4992,0.9297,0.382,0.7853,0.1708,4.9737,75,3663,24215,3271,21002,4093,24836,4136,24561,3967,24081,1630,21194,2130,24244,3351,22282,729,9592,99
120,0.8769,0.8055,0.9831,0.8394,0.2273,0.7182,0.2708,0.6084,0.2582,5.0263,75,2642,24245,2427,18409,2962,24745,2529,24787,2164,23764,816,20752,685,24454,1833,22367,778,9199,102
121,0.8322,0.8322,1.0,0.9646,0.1864,0.9129,0.2921,0.7793,0.0301,4.3684,75,3763,24389,3763,16557,4522,23748,4362,24411,4128,23790,1321,22017,843,24019,3524,22421,136,9299,98
122,0.8432,0.8432,1.0,0.971,0.1816,0.9243,0.2894,0.7941,0.0206,4.3684,75,3432,24177,3432,16502,4070,24299,3952,24266,3762,24295,1178,21704,739,23654,3232,22064,84,9165,103
123,0.9751,0.8577,0.9786,0.9741,0.195,0.9277,0.236,0.7296,0.2442,4.9211,75,4735,24362,4165,16083,4752,24650,4730,24649,4505,23930,1146,21424,947,24070,3543,22695,1186,9039,97
124,0.8432,0.8432,1.0,0.971,0.1816,0.9243,0.2894,0.7941,0.0206,4.3684,75,3432,24177,3432,16502,4070,24299,3952,24266,3762,24295,1178,21704,739,23654,3232,22064,84,9165,103
125,0.7622,0.7528,0.9571,0.8472,0.4351,0.8168,0.2859,0.7386,0.2659,3.9474,75,2738,23919,2704,19838,3438,24789,3043,24670,2934,23874,1027,22332,1563,23960,2653,24718,955,8740,104
126,0.8402,0.8402,1.0,0.9697,0.1832,0.9212,0.2907,0.7901,0.0232,4.3684,75,3518,24226,3518,16513,4187,24321,4060,24297,3857,24340,1217,21778,767,23742,3308,22117,97,9198,103
127,0.9335,0.8387,0.9981,0.9433,0.1706,0.7151,0.2744,0.7357,0.255,5.0263,75,2402,24277,2158,18011,2568,24702,2427,24768,1840,22542,706,20393,439,24448,1893,22982,656,9107,104
128,0.8462,0.8462,0.9806,0.9367,0.318,0.8561,0.3418,0.7815,0.3291,5.3158,75,4582,24463,4582,23044,5310,24415,5072,24750,4636,23413,1851,20379,1722,23903,4232,23633,1782,8485,98
