,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
27,0.9872,0.8519,1.0,0.6322,0.0,1.0,0.0685,0.8519,0.3898,25.5,75,4614,14588,3982,9500,4674,14675,2955,4976,4674,14675,320,13186,0,14528,3982,9500,1822,7274,30
28,1.0,0.944,1.0,0.6876,0.0051,1.0,0.0433,0.944,0.3598,26.8158,75,4914,14734,4639,9381,4914,14734,3379,4875,4914,14734,213,12406,25,14330,4639,11367,1768,5793,35
29,0.9898,0.9857,1.0,0.7551,0.0031,0.9857,0.018,0.9833,0.3466,21.4474,75,3193,14554,3180,9235,3226,14559,2436,5148,3180,13694,58,12821,10,14813,3172,9731,1118,3409,48
30,1.0,0.8576,1.0,0.7181,0.0092,0.8576,0.0092,0.8441,0.2989,21.4737,75,3168,14705,2717,9547,3168,14423,2275,10414,2717,13792,29,12984,29,14591,2674,10073,947,3526,45
31,1.0,1.0,1.0,0.7927,0.0012,1.0,0.0064,0.9844,0.3484,20.7895,75,2494,14625,2494,9508,2494,13735,1977,5347,2494,13813,16,13703,3,14470,2455,10019,869,3508,48
32,0.9657,0.9073,1.0,0.7099,0.0,0.9073,0.0507,0.898,0.095,23.8421,75,2896,14845,2721,9409,2999,14736,2129,5275,2721,14235,152,13713,0,14629,2693,11700,285,4387,33
33,0.9241,0.8672,1.0,0.7067,0.0202,0.8672,0.0569,0.8354,0.3818,27.1842,75,4531,13078,4252,8938,4903,14864,3465,4688,4252,10143,279,13538,99,14711,4096,10355,1872,5368,36
34,0.9855,0.8326,1.0,0.5965,0.0011,1.0,0.0466,0.8326,0.4631,27.2895,75,6478,14601,5473,9315,6573,14844,3921,4793,6573,14844,306,13004,7,14455,5473,9315,3044,10071,30
35,0.9325,0.9126,1.0,0.7631,0.0139,0.9126,0.041,0.8748,0.3843,27.2105,75,3479,10496,3405,7814,3731,14824,2847,4886,3405,8955,153,12980,52,14871,3264,9785,1434,5450,36
36,0.9422,0.8706,1.0,0.6652,0.0,0.8706,0.0602,0.8698,0.3809,24.2105,75,3523,14812,3255,9210,3739,14853,2487,5128,3255,13545,225,12754,0,14886,3252,9703,1424,7317,33
37,0.9065,0.8375,1.0,0.6669,0.0248,0.8375,0.0331,0.8096,0.2832,32.8684,75,5884,13154,5436,8816,6491,14879,4329,4512,5436,10127,215,13236,161,14525,5255,11499,1838,3360,30
38,1.0,1.0,1.0,0.6983,0.0146,1.0,0.0861,1.0,0.4442,33.2105,75,11854,13837,11854,11655,11854,13648,8278,5680,11854,13837,1021,11419,173,14420,11854,11655,5266,10383,42
39,1.0,1.0,1.0,0.7359,0.0351,1.0,0.0066,1.0,0.3913,39.8158,75,14625,13701,14625,12643,14625,13701,10762,6100,14625,13701,96,12009,513,14208,14625,12643,5723,9888,43
40,1.0,1.0,1.0,0.8107,0.0147,1.0,0.0482,0.5131,0.3893,29.8684,75,14721,11038,14721,11038,14721,11038,11935,8541,14721,11038,709,11638,217,13765,7554,14515,5731,13301,51
41,1.0,1.0,1.0,0.8109,0.0147,1.0,0.0484,0.5146,0.3905,29.8684,75,14560,10863,14560,10863,14560,10863,11807,8405,14560,10863,705,11481,214,13587,7493,14288,5685,13099,51
42,1.0,1.0,1.0,0.7802,0.014,1.0,0.0482,0.74,0.5337,31.2895,75,13820,11443,13820,11334,13820,11604,10782,7417,13820,11334,666,12260,194,13892,10227,12922,7376,12714,52
43,1.0,1.0,1.0,0.7801,0.0142,1.0,0.0475,0.7351,0.5304,30.1579,75,14558,12150,14558,12150,14558,12150,11357,7950,14558,12150,692,13036,206,12976,10701,13870,7721,13604,52
44,1.0,1.0,1.0,0.699,0.0122,1.0,0.044,1.0,0.4841,32.0526,75,13531,14204,13531,13171,13531,14204,9458,6380,13531,14204,595,12372,165,14287,13531,13171,6551,10913,49
45,1.0,1.0,1.0,0.7801,0.0141,1.0,0.0475,0.7363,0.5311,31.2895,75,14395,11961,14395,11961,14395,11961,11229,7826,14395,11961,684,12860,203,14291,10599,13650,7645,13400,52
46,0.9926,0.9926,1.0,0.735,0.0347,0.9926,0.0509,0.9921,0.3892,39.8158,75,13098,11544,13098,10588,13195,13531,9698,5556,13098,10588,672,12575,458,14226,13091,11526,5135,8958,40
47,0.9962,0.9496,1.0,0.662,0.0101,1.0,0.136,0.9496,0.4635,32.0526,75,11226,14352,10701,10851,11269,14887,7460,5322,11269,14476,1533,13117,114,14670,10701,10851,5223,8872,40
48,1.0,0.9534,1.0,0.6652,0.0104,1.0,0.0868,0.9534,0.4649,32.0526,75,11782,14659,11233,11199,11782,14659,7837,5476,11782,14659,1023,11951,123,13804,11233,11199,5477,9193,43
49,0.961,0.961,1.0,0.7255,0.0332,0.961,0.1025,0.9558,0.0611,39.6316,75,10371,11258,10371,9351,10792,14353,7830,4901,10371,9351,1106,12012,358,14600,10315,11899,659,2078,30
50,1.0,0.9496,1.0,0.6617,0.0098,1.0,0.1354,0.9496,0.448,32.0526,75,10894,14173,10345,10640,10894,14574,7209,5231,10894,14173,1475,12787,107,14288,10345,10640,4880,8180,39
51,1.0,0.9073,1.0,0.6322,0.0049,1.0,0.128,0.9073,0.443,31.0,75,10719,14568,9725,10310,10719,14407,6777,5090,10719,14568,1372,12238,53,14699,9725,10310,4749,8354,37
52,0.9221,0.8737,1.0,0.6893,0.0271,0.8737,0.0362,0.7864,0.3637,33.7105,75,6259,13274,5931,8811,6788,14697,4679,4472,5931,10170,246,12395,184,14443,5338,9458,2469,5813,33
53,1.0,1.0,1.0,0.6983,0.0112,1.0,0.0916,1.0,0.4872,32.0526,75,11588,13591,11588,11452,11588,13406,8092,5589,11588,13591,1062,12270,130,14174,11588,11452,5646,9422,43
54,1.0,1.0,1.0,0.698,0.0111,1.0,0.0914,1.0,0.4873,32.0526,75,11499,13511,11499,11388,11499,13328,8026,5561,11499,13511,1051,12186,128,14080,11499,11388,5604,9364,43
55,1.0,1.0,1.0,0.698,0.0111,1.0,0.0914,1.0,0.4873,32.0526,75,11499,13511,11499,11388,11499,13328,8026,5561,11499,13511,1051,12186,128,14080,11499,11388,5604,9364,43
56,1.0,1.0,1.0,0.7342,0.0363,1.0,0.0059,1.0,0.3906,39.8158,75,15635,14420,15635,13548,15635,14680,11479,6541,15635,14680,93,12855,567,13661,15635,13548,6107,10600,46
57,1.0,1.0,1.0,0.811,0.0147,1.0,0.0488,0.5162,0.3917,29.8684,75,14398,10690,14398,10690,14398,10690,11677,8272,14398,10690,702,11322,212,13408,7432,14065,5639,12900,54
58,1.0,1.0,1.0,0.7802,0.0141,1.0,0.0479,0.738,0.5323,31.2895,75,14148,11798,14148,11687,14148,11798,11038,7646,14148,11687,678,12600,199,14264,10441,13331,7531,13101,49
59,1.0,1.0,1.0,0.7003,0.0131,1.0,0.0439,1.0,0.4822,32.0526,75,14406,14495,14406,14143,14406,14495,10088,6836,14406,14495,633,11374,189,13679,14406,14143,6946,11724,52
60,1.0,1.0,1.0,0.7802,0.0141,1.0,0.0483,0.7395,0.5333,31.2895,75,13903,11530,13903,11421,13903,11693,10847,7473,13903,11421,672,12344,196,13986,10281,13022,7415,12810,52
61,1.0,1.0,1.0,0.6985,0.0072,1.0,0.0439,1.0,0.485,32.0526,75,13003,13639,13003,12647,13003,13639,9083,6136,13003,13639,571,11878,93,14753,13003,12647,6306,10469,46
62,1.0,1.0,1.0,0.6983,0.0115,1.0,0.0916,1.0,0.4866,32.0526,75,12030,14007,12030,11795,12030,13816,8401,5744,12030,14007,1102,12687,138,14025,12030,11795,5854,9728,43
63,0.959,0.959,1.0,0.7178,0.0333,0.959,0.1038,0.9561,0.3755,39.6316,75,11377,11762,11377,9722,11864,14170,8516,5097,11377,9722,1232,12799,395,14356,11343,10585,4455,8098,34
64,1.0,0.9496,1.0,0.6617,0.0098,1.0,0.1354,0.9496,0.448,32.0526,75,10894,14173,10345,10640,10894,14574,7209,5231,10894,14173,1475,12787,107,14288,10345,10640,4880,8180,39
65,1.0,1.0,1.0,0.6983,0.0116,1.0,0.0921,1.0,0.4862,32.0526,75,12296,14269,12296,12013,12296,14074,8586,5844,12296,12953,1132,12942,143,14306,12296,12013,5978,9920,46
66,0.9623,0.9623,1.0,0.7294,0.0331,0.9623,0.1017,0.9558,0.3528,39.3947,75,9973,11086,9973,9229,10364,14118,7559,4837,9973,9229,1054,13300,343,14672,9906,10051,3656,5077,31
67,1.0,0.9073,1.0,0.6323,0.0048,1.0,0.1275,0.9073,0.4429,31.0,75,10524,14433,9548,10225,10524,14274,6654,5055,10524,14433,1342,12089,51,14509,9548,10225,4661,8270,37
68,0.9582,0.9582,1.0,0.7145,0.0342,0.9582,0.0482,0.9563,0.3755,39.8158,75,11883,10825,11883,9944,12401,13296,8861,5215,11883,9944,598,11610,424,14337,11859,10826,4656,8330,34
69,1.0,1.0,1.0,0.6985,0.007,1.0,0.0437,1.0,0.4855,32.0526,75,12738,13372,12738,12400,12738,13870,8898,6021,12738,13372,557,11640,89,14461,12738,12400,6184,10256,46
70,1.0,0.9534,1.0,0.6653,0.0104,1.0,0.0869,0.9534,0.4648,32.0526,75,11876,13701,11322,11260,11876,13701,7901,5504,11876,13701,1032,12029,124,13897,11322,11260,5520,9249,43
71,1.0,0.9928,1.0,0.7311,0.0348,1.0,0.0066,0.9928,0.3887,39.8158,75,14525,13967,14421,12478,14525,13967,10619,6020,14525,13967,96,11847,505,14020,14421,12478,5646,9754,43
72,1.0,1.0,1.0,0.7341,0.0363,1.0,0.0058,1.0,0.3905,39.8158,75,15735,14524,15735,13647,15735,14785,11551,6589,15735,14012,92,12942,571,13751,15735,13647,6145,10676,46
73,1.0,1.0,1.0,0.81,0.0051,1.0,0.0462,1.0,0.3498,29.8684,75,15777,12272,15777,12272,15777,12272,12779,9498,15777,12272,729,10676,81,13011,15777,12272,5519,5519,6
74,1.0,1.0,1.0,0.7666,0.0357,1.0,0.0291,0.7927,0.5015,36.2368,75,13391,13649,13391,11623,13391,13948,10265,8162,13391,12640,390,12371,478,14599,10615,12379,6715,10288,40
75,1.0,1.0,1.0,0.8357,0.0098,1.0,0.0008,1.0,0.3489,38.2368,75,18297,12464,18297,12464,18297,12464,15291,9975,18297,12464,14,10323,179,14144,18297,12464,6384,6384,6
76,1.0,1.0,1.0,0.8358,0.0406,1.0,0.0017,1.0,0.3488,38.6842,75,17140,11683,17140,11549,17140,11683,14325,8926,17140,11549,29,11809,696,14612,17140,11549,5978,5978,7
77,1.0,1.0,1.0,1.0,0.0059,1.0,0.0526,1.0,0.4064,29.2895,75,13992,13382,13992,13382,13992,13382,13992,13382,13992,13382,736,11821,83,13522,13992,13382,5686,5686,7
78,1.0,1.0,1.0,1.0,0.0,1.0,0.0811,0.9691,0.8729,27.5526,75,5600,13837,5600,13837,5600,14782,5600,13837,5600,13837,454,9428,0,13171,5427,11062,4888,4888,16
79,1.0,1.0,1.0,1.0,0.0128,1.0,0.0721,0.9724,0.7613,27.5526,75,6313,14444,6313,14444,6313,14444,6313,14444,6313,14444,455,9203,81,13766,6139,12516,4806,4806,17
80,1.0,1.0,1.0,1.0,0.006,1.0,0.0535,1.0,0.4061,29.2895,75,13752,13127,13752,12954,13752,13127,13752,13127,13752,12954,736,11518,83,13190,13752,13127,5585,5585,6
81,1.0,1.0,1.0,0.836,0.01,1.0,0.0013,1.0,0.349,38.6842,75,17577,11639,17577,11639,17577,12191,14695,9314,17577,11639,23,12204,175,13433,17577,12053,6134,6134,7
82,1.0,1.0,1.0,0.839,0.0399,1.0,0.0263,0.5111,0.4059,35.2895,75,14803,11871,14803,9018,14803,11871,12420,8457,14803,9018,389,11075,590,13188,7566,13040,6009,11516,51
83,1.0,1.0,1.0,0.8383,0.0399,1.0,0.0251,0.508,0.4034,35.2895,75,15249,12329,15249,9380,15249,12329,12783,8790,15249,9380,382,11468,608,12730,7746,13561,6151,11970,51
84,1.0,1.0,1.0,0.8358,0.0099,1.0,0.0011,1.0,0.349,38.6842,75,17938,12043,17938,12043,17938,12043,14992,9639,17938,12043,20,12525,177,13785,17938,12043,6260,6260,6
85,1.0,1.0,1.0,0.8068,0.0391,1.0,0.0033,1.0,0.427,38.9211,75,16296,11709,16296,11709,16296,11709,13148,7814,16296,11709,53,10611,637,13156,16296,11709,6958,12541,22
86,1.0,1.0,1.0,0.8354,0.0405,1.0,0.0029,0.9107,0.3483,38.9211,75,16089,10567,16089,10443,16089,10567,13441,8073,16089,10443,47,10900,652,13506,14653,11576,5603,5603,23
87,0.964,0.9342,1.0,0.7371,0.0699,0.9342,0.0839,0.6807,0.4286,35.3684,75,8064,10465,7815,7181,8365,14701,6166,6197,7815,8744,702,12696,585,14504,5694,13273,3585,9426,27
88,1.0,0.9677,1.0,0.9526,0.0705,1.0,0.0874,0.9677,0.4136,30.2105,75,12122,14549,11730,8244,12122,14224,11548,14637,12122,14549,1060,11917,855,14237,11730,8244,5014,7784,24
89,1.0,0.9672,1.0,0.9524,0.1071,1.0,0.1034,0.9672,0.0774,27.1316,75,13390,14489,12951,8710,13390,14562,12753,14217,13390,14744,1384,12533,1434,14483,12951,10265,1037,6286,25
90,1.0,1.0,1.0,0.9503,0.0751,1.0,0.0895,1.0,0.4197,30.2105,75,15322,14364,15322,9973,15322,14440,14560,13765,15322,14364,1372,12668,1151,13989,15322,9973,6431,8115,30
91,0.963,0.963,1.0,0.9789,0.1476,0.963,0.034,0.963,0.3335,37.0789,75,14826,14852,14826,12071,15396,14588,15071,14539,14826,14064,523,11413,2273,14901,14826,12071,5134,3766,28
92,0.9936,0.9936,1.0,0.9783,0.0742,0.9936,0.0892,0.9936,0.4253,30.2105,75,14287,14333,14287,9362,14379,14835,14067,14305,14287,13462,1282,11832,1067,14072,14287,9362,6116,8001,27
93,1.0,1.0,1.0,0.9505,0.075,1.0,0.0898,1.0,0.4283,30.2105,75,14596,14610,14596,9535,14596,14500,13873,14035,14596,13721,1311,12077,1094,14366,14596,9535,6252,8159,27
94,1.0,0.9673,1.0,0.9525,0.1058,1.0,0.0864,0.9673,0.0775,30.2105,75,13176,14325,12745,8624,13176,14395,12550,14403,13176,14577,1139,12588,1394,14272,12745,10158,1021,6202,25
95,0.9935,0.9935,1.0,0.9783,0.0742,0.9935,0.0891,0.9935,0.425,30.2105,75,13874,14368,13874,9145,13965,14465,13662,14660,13874,13982,1244,11515,1036,14065,13874,9145,5935,7799,27
96,1.0,1.0,1.0,0.9503,0.075,1.0,0.0894,1.0,0.42,30.2105,75,15737,14761,15737,10246,15737,14840,14955,14145,15737,13848,1407,11156,1181,14385,15737,10246,6609,8340,30
97,0.9937,0.9937,1.0,0.9784,0.074,0.9937,0.0892,0.9937,0.4249,30.2105,75,13567,14879,13567,8991,13653,14843,13358,14735,13567,14879,1218,11284,1010,14444,13567,8991,5801,7653,27
98,0.943,0.8837,1.0,0.9767,0.1365,0.943,0.2116,0.8837,0.3044,37.4737,75,12799,14317,11995,8905,13573,14548,13257,14466,12799,14666,2872,12583,1853,14513,11995,8905,4131,3210,24
99,0.9838,0.7515,1.0,0.9477,0.1182,1.0,0.132,0.7515,0.0,34.0789,75,12113,14745,9253,8174,12312,14719,11668,14798,12312,14719,1625,12102,1455,14080,9253,10249,0,2588,22
100,0.985,0.7528,1.0,0.9492,0.117,1.0,0.0819,0.7528,0.0,34.7632,75,11256,14666,8602,8039,11427,14659,10847,14702,11427,14659,936,13239,1337,14299,8602,9909,0,2471,21
101,0.9839,0.7519,1.0,0.9481,0.118,1.0,0.1303,0.7519,0.0,34.0789,75,11377,14714,8694,8056,11563,14694,10963,14752,11563,14694,1507,13159,1364,14363,8694,9938,0,2487,21
102,1.0,0.8642,1.0,0.6124,0.1358,1.0,0.1509,0.8642,0.0,39.8421,75,9715,13873,8396,8890,9715,14260,5949,6680,9715,13977,1466,12961,1319,14421,8396,11785,0,2393,19
103,1.0,0.8592,1.0,0.8608,0.1408,1.0,0.2317,0.8592,0.297,41.2368,75,11690,14717,10044,9140,11690,14479,10063,14109,11690,14015,2708,12483,1646,14448,10044,9140,3472,3498,21
104,0.9839,0.7518,1.0,0.948,0.118,1.0,0.1309,0.7518,0.0,34.0789,75,11623,14533,8881,8092,11813,14794,11199,14576,11813,14511,1546,13313,1394,14541,8881,9999,0,2520,21
105,1.0,0.9362,1.0,0.9536,0.148,1.0,0.1598,0.9362,0.3232,36.1053,75,13545,14304,12681,9537,13545,14577,12917,14480,13545,13659,2165,11720,2005,13672,12681,9537,4378,3432,27
106,0.9935,0.9935,1.0,0.9783,0.0786,0.9935,0.1058,0.9935,0.425,27.1316,75,13874,14368,13874,9145,13965,14465,13662,14660,13874,13982,1478,11281,1098,14036,13874,9145,5935,7799,27
107,1.0,1.0,1.0,0.9504,0.0749,1.0,0.0896,1.0,0.4286,30.2105,75,15011,14288,15011,9779,15011,14153,14266,14405,15011,14081,1345,12410,1125,14766,15011,11560,6434,8378,29
108,1.0,1.0,1.0,0.9503,0.1115,1.0,0.105,1.0,0.3485,27.1316,75,16671,14049,16671,10921,16671,14918,15842,14094,16671,13078,1750,11604,1859,13553,16671,10921,5810,3959,27
109,1.0,1.0,1.0,0.9503,0.0796,1.0,0.1057,1.0,0.42,27.1316,75,15737,14761,15737,10246,15737,14840,14955,14145,15737,13848,1664,12767,1253,14346,15737,10246,6609,8340,30
110,1.0,0.9672,1.0,0.9523,0.0761,1.0,0.1033,0.9672,0.0775,27.1316,75,13601,14657,13155,8800,13601,14732,12952,14385,13601,14657,1405,12701,1035,14026,13155,10376,1054,6371,25
111,1.0,0.9809,1.0,0.9542,0.0238,1.0,0.1605,0.9809,0.0358,21.9474,75,9261,14369,9084,8173,9261,14512,8837,14341,9261,14369,1486,12072,220,14398,9084,9723,332,5420,24
112,0.999,0.9054,1.0,0.9788,0.0664,0.999,0.0943,0.9054,0.0721,27.1316,75,9444,14408,8559,7586,9453,14903,9253,14418,9444,14408,891,12390,628,14375,8559,12093,682,6362,19
113,1.0,0.9686,1.0,0.957,0.0467,0.995,0.1465,0.9686,0.3679,19.0263,75,6996,14481,6776,7917,6996,14631,6695,14636,6961,14495,1025,11883,327,14675,6776,7917,2574,6125,25
114,1.0,0.9807,1.0,0.9539,0.0314,1.0,0.1115,0.9807,0.3761,26.4211,75,9841,14718,9651,8309,9841,14583,9387,14702,9841,14188,1097,11980,309,14598,9651,8309,3701,6934,23
115,1.0,0.9803,1.0,0.9535,0.033,1.0,0.0802,0.9803,0.3771,26.5263,75,10917,14651,10702,8634,10917,14564,10409,14425,10917,14651,875,12271,360,14529,10702,8634,4117,7343,26
116,0.9993,0.9993,1.0,0.7162,0.0062,0.9993,0.2964,0.9762,0.402,15.1053,75,6726,14217,6726,11668,6731,14567,4821,14062,6726,14217,1995,12037,42,14587,6571,11392,2706,8354,36
117,1.0,1.0,1.0,0.7809,0.0,1.0,0.3602,1.0,0.4539,13.9737,75,7244,13683,7244,12177,7244,14880,5657,14468,7244,13683,2609,11599,0,14598,7244,12177,3288,8389,32
118,0.7018,0.7018,1.0,0.9955,0.3182,0.8092,0.2588,0.6983,0.1895,5.3158,75,2633,14655,2633,13549,3752,14846,3735,14687,3036,14138,971,12300,1194,14519,2620,14692,711,4917,59
119,0.894,0.7735,1.0,0.9763,0.3417,0.8267,0.2548,0.6678,0.224,4.9737,75,2909,14657,2517,11844,3254,14935,3177,14671,2690,14742,829,11978,1112,14702,2173,14448,729,5860,61
120,0.924,0.8137,1.0,0.8871,0.1668,0.7361,0.423,0.5488,0.3994,5.0263,75,1800,14483,1585,11916,1948,14814,1728,14814,1434,14584,824,13213,325,14285,1069,12579,778,5598,62
121,1.0,0.7238,1.0,1.0,0.1582,1.0,0.2164,0.7945,0.0397,4.3684,75,3425,14374,2479,7171,3425,14739,3425,14742,3425,14374,741,13221,542,14529,2721,13224,136,2910,59
122,1.0,0.7348,1.0,1.0,0.1101,1.0,0.208,0.8028,0.0268,4.3684,75,3134,14685,2303,7161,3134,14683,3134,14685,3134,14685,652,13038,345,14757,2516,13114,84,2905,62
123,1.0,0.7831,1.0,1.0,0.1171,0.9979,0.1977,0.7831,0.35,4.9211,75,3389,14639,2654,7193,3389,14798,3389,14723,3382,14021,670,12457,397,14713,2654,13866,1186,5639,59
124,1.0,0.7348,1.0,1.0,0.1101,1.0,0.208,0.8028,0.0268,4.3684,75,3134,14685,2303,7161,3134,14683,3134,14685,3134,14685,652,13038,345,14757,2516,13114,84,2905,62
125,0.7885,0.7528,1.0,0.8794,0.2036,0.8873,0.2714,0.6929,0.379,3.9474,75,1987,14533,1897,12879,2520,14929,2216,14873,2236,14642,684,13192,513,14422,1746,14818,955,8690,63
126,1.0,0.7315,1.0,1.0,0.1115,1.0,0.2106,0.8003,0.0302,4.3684,75,3210,14777,2348,7162,3210,14693,3210,14696,3210,14696,676,13082,358,14815,2569,13138,97,2906,62
127,0.9805,0.8361,1.0,0.9266,0.1663,0.7716,0.4225,0.732,0.3882,5.0263,75,1657,14433,1413,11579,1690,14797,1566,14899,1304,14818,714,13018,281,14393,1237,14179,656,5588,62
128,0.9738,0.9738,1.0,0.8612,0.1842,1.0,0.2773,0.7518,0.5246,5.3158,75,3304,14880,3304,13461,3393,14870,2922,14752,3393,14720,941,12125,625,14565,2551,14086,1780,8431,60
129,1.0,0.7831,1.0,1.0,0.1171,0.9979,0.1977,0.7831,0.35,4.9211,75,3389,14639,2654,7193,3389,14798,3389,14723,3382,14021,670,12457,397,14713,2654,13866,1186,5639,59
