,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,#BIN
16,0.9321,0.7331,1.0,0.3367,0.0234,1.0,0.1761,0.7331,22.3725,50,3461,9890,2722,3132,3713,9638,1250,1185,3713,9638,654,9440,87,9976,2722,3132,5
17,0.939,0.857,1.0,0.3078,0.0124,0.8639,0.1034,0.6727,23.6275,50,4249,9904,3878,5917,4525,9436,1393,1201,3909,9524,468,9126,56,9710,3044,3199,5
18,0.9389,0.8579,1.0,0.3095,0.0,1.0,0.1004,0.6749,22.3333,50,3965,9769,3623,5802,4223,9468,1307,1190,4223,9468,424,8814,0,9871,2850,3155,5
19,0.9267,0.7987,1.0,0.291,0.0073,0.932,0.087,0.9267,20.0196,50,3665,9699,3159,5641,3955,9927,1151,1181,3686,9964,344,8291,29,9996,3665,9569,4
20,0.8436,0.8436,1.0,0.5516,0.0,0.79,0.1184,0.8024,26.1765,50,3996,9951,3996,5994,4737,9621,2613,2948,3742,9776,561,9956,0,9610,3801,8345,4
21,0.8659,0.8659,1.0,0.5978,0.0,0.8659,0.1325,0.7189,26.8824,50,5442,9698,5442,4294,6285,9814,3757,3846,5442,9698,833,9120,0,9905,4518,5626,5
22,0.97,0.97,1.0,0.6701,0.0,0.97,0.1382,0.8088,29.7451,50,4922,9245,4922,3928,5074,9626,3400,1916,4922,9245,701,8636,0,9688,4104,5116,5
23,0.8553,0.8553,1.0,0.5933,0.0,0.8553,0.1303,0.7156,26.8824,50,4292,9181,4292,3591,5018,9222,2977,3182,4292,9181,654,9142,0,9502,3591,4622,5
24,0.9447,0.8117,1.0,0.2935,0.0,0.9466,0.0934,0.6396,22.3333,50,4068,9117,3495,5752,4306,9942,1264,1186,4076,9360,402,8663,0,9687,2754,3137,5
25,1.0,0.7985,1.0,0.2908,0.0075,0.9317,0.0878,0.9267,20.0196,50,4009,9958,3201,5653,4009,9958,1166,1181,3735,9998,352,8336,30,9671,3715,9600,4
26,0.922,0.7988,1.0,0.2948,0.0038,0.9347,0.0786,0.6387,17.2353,50,3121,9407,2704,5543,3385,9837,998,1187,3164,9992,266,9605,13,9987,2162,3086,5
27,0.8785,0.7755,1.0,0.2986,0.0,0.9145,0.0585,0.6413,16.8431,50,2148,9858,1896,5524,2445,9922,730,1757,2236,9711,143,9633,0,9824,1568,3148,5
28,1.0,0.7552,1.0,0.35,0.0,0.9769,0.1245,0.7552,17.8627,50,2386,9903,1802,3109,2386,9903,835,1210,2331,9672,297,9868,0,9852,1802,3109,5
29,1.0,0.8236,1.0,0.3842,0.0,1.0,0.0609,0.8236,11.902,50,1559,9942,1284,3223,1559,9919,599,1277,1559,9942,95,9262,0,9938,1284,8367,7
30,0.7429,0.7429,1.0,0.2693,0.0528,1.0,0.0528,0.632,11.7059,50,1280,9747,1280,5082,1723,9569,464,1866,1723,9972,91,9119,91,9724,1089,3312,7
31,1.0,0.8205,1.0,0.3844,0.0032,1.0,0.0199,0.8205,11.4314,50,1259,9861,1033,3317,1259,9838,484,1326,1259,9861,25,9020,4,9926,1033,6742,7
32,0.9309,0.6889,1.0,0.3222,0.0,0.9377,0.042,0.6889,13.6667,50,1508,9909,1116,3283,1620,9949,522,1797,1519,9656,68,9075,0,9992,1116,5918,5
33,1.0,0.7767,1.0,0.3984,0.0,0.9143,0.0585,0.7767,19.7843,50,2136,9889,1659,3215,2136,9906,851,1703,1953,9994,125,9888,0,9997,1659,3215,5
34,0.9211,0.7989,1.0,0.2959,0.0037,0.9354,0.0765,0.6402,17.2353,50,3023,9365,2622,5532,3282,9794,971,1189,3070,9941,251,9511,12,9932,2101,3087,5
35,0.9728,0.8374,1.0,0.4317,0.0,0.9425,0.0427,0.8374,18.8039,50,1573,9796,1354,3266,1617,9994,698,1723,1524,9747,69,9447,0,9880,1354,3266,5
36,0.9687,0.663,1.0,0.3092,0.0,0.9247,0.051,0.7797,13.6667,50,1917,9444,1312,3214,1979,9909,612,1774,1830,9653,101,9296,0,9978,1543,8289,5
37,1.0,1.0,1.0,0.3774,0.0,0.7365,0.0711,0.7297,25.6667,50,2827,9357,2827,7400,2827,9671,1067,1707,2082,9261,201,8887,0,9970,2063,3204,4
38,1.0,0.8021,1.0,0.5653,0.0313,0.95,0.2186,0.8021,25.9804,50,5618,9654,4506,3848,5618,9654,3176,2713,5337,9774,1228,9153,176,9994,4506,3848,5
39,0.9775,0.9775,1.0,0.6746,0.003,0.9775,0.1388,0.8111,29.7451,50,5480,9766,5480,4323,5606,9183,3782,2103,5480,9766,778,9558,17,9957,4547,7815,5
40,1.0,0.8356,1.0,0.5806,0.0183,1.0,0.1301,0.8356,25.549,50,7770,9871,6493,5810,7770,9871,4511,4224,7770,9871,1011,9312,142,9594,6493,5810,7
41,1.0,0.8352,1.0,0.5802,0.0185,1.0,0.1304,0.8352,25.549,50,7690,9721,6423,5719,7690,9721,4462,4158,7690,9721,1003,9185,142,9466,6423,5719,7
42,0.9941,0.9941,1.0,0.5451,0.0004,1.0,0.1269,0.7877,25.549,50,7411,9674,7411,9674,7455,9810,4064,3679,7455,9810,946,8217,3,9898,5872,6709,6
43,0.9029,0.8109,1.0,0.5626,0.0378,1.0,0.1283,0.8109,25.549,50,6882,9774,6181,5414,7622,9862,4288,3939,7622,9862,978,8750,288,9817,6181,5414,7
44,0.9219,0.9219,1.0,0.4994,0.0169,0.9275,0.1209,0.7265,25.902,50,6540,8669,6540,8310,7094,9898,3543,3168,6580,8786,858,9190,120,9631,5154,4341,6
45,0.9622,0.802,1.0,0.556,0.0,1.0,0.1273,0.802,25.549,50,7334,9506,6113,5330,7622,9961,4238,3879,7622,9961,970,8628,0,9933,6113,9563,6
46,0.97,0.97,1.0,0.6701,0.0,0.97,0.1382,0.8088,29.7451,50,4922,9245,4922,3928,5074,9626,3400,1916,4922,9245,701,8636,0,9688,4104,5116,5
47,0.9409,0.8572,1.0,0.4576,0.0,0.8651,0.1125,0.6716,24.6863,50,5679,9922,5174,6788,6036,9542,2762,2624,5222,9775,679,9206,0,9865,4054,3586,5
48,0.9408,0.6723,1.0,0.4587,0.0172,0.8651,0.113,0.6723,25.0784,50,5963,9981,4261,3700,6338,9886,2907,2705,5483,8926,716,9576,109,9595,4261,3700,5
49,1.0,1.0,1.0,0.6743,0.0005,0.9648,0.1342,0.8075,29.3922,50,4068,9481,4068,6772,4068,9921,2743,2505,3925,8670,546,8611,2,9937,3285,6875,4
50,0.9409,0.8571,1.0,0.3039,0.0,0.8648,0.1121,0.6711,24.6863,50,5490,9696,5001,6642,5835,9329,1773,1300,5046,9551,654,8969,0,9606,3916,3518,5
51,0.9407,0.8569,1.0,0.3047,0.0137,0.8648,0.1108,0.671,24.6863,50,5155,9333,4696,6410,5480,9797,1670,1265,4739,9787,607,8575,75,9622,3677,3411,5
52,1.0,1.0,1.0,0.5375,0.0,0.7359,0.0743,0.7173,25.7843,50,3109,9495,3109,7470,3109,9822,1671,2583,2288,9445,231,9175,0,9905,2230,3218,4
53,0.9226,0.6731,1.0,0.4593,0.0174,0.8654,0.1132,0.6731,25.0784,50,6032,9891,4401,3782,6538,9821,3003,2765,5658,9147,740,9835,114,9854,4401,6812,5
54,0.9931,0.6729,1.0,0.4593,0.0173,0.8653,0.113,0.6729,25.0784,50,6443,9940,4366,3761,6488,9760,2980,2749,5614,9091,733,9770,112,9788,4366,3761,5
55,0.9931,0.6729,1.0,0.4593,0.0173,0.8653,0.113,0.6729,25.0784,50,6443,9940,4366,3761,6488,9760,2980,2749,5614,9091,733,9770,112,9788,4366,3761,5
56,0.9854,0.9854,1.0,0.6791,0.0,0.9854,0.1379,0.8129,29.7451,50,5861,9961,5861,4516,5948,9880,4039,2256,5861,9961,820,7937,0,9885,4835,8397,5
57,1.0,0.8348,1.0,0.5797,0.0185,1.0,0.1307,0.8348,25.549,50,7611,9573,6354,5630,7611,9573,4412,4094,7611,9573,995,9059,141,9341,6354,5630,7
58,1.0,1.0,1.0,0.5497,0.0,1.0,0.1265,0.7931,25.549,50,7575,9969,7575,9969,7575,9969,4164,3791,7575,9969,958,8452,0,9739,6008,9359,6
59,0.994,0.994,1.0,0.5417,0.0,1.0,0.1288,0.7852,25.902,50,6956,9306,6956,8922,6998,9431,3791,3395,6998,9431,901,9851,0,9669,5495,4657,6
60,0.994,0.994,1.0,0.5455,0.0004,1.0,0.1267,0.7878,25.549,50,7451,9747,7451,9747,7496,9884,4089,3707,7496,9884,950,8274,3,9963,5905,6759,6
61,0.9807,0.7199,1.0,0.4939,0.0346,0.922,0.1203,0.9146,25.0784,50,6743,9608,4950,4171,6876,9987,3396,3044,6340,9807,827,8820,238,9855,6289,9980,5
62,0.9494,0.6867,1.0,0.469,0.002,0.8818,0.1154,0.6867,25.0784,50,6328,9153,4577,3893,6665,9784,3126,2845,5877,9440,769,8184,13,9665,4577,7027,5
63,1.0,1.0,1.0,0.6726,0.0036,0.9651,0.1396,1.0,29.3922,50,4447,9287,4447,7149,4447,9833,2991,2628,4292,9183,621,9177,16,9998,4447,9760,4
64,0.9409,0.8571,1.0,0.3039,0.0,0.8648,0.1121,0.6711,24.6863,50,5490,9696,5001,6642,5835,9329,1773,1300,5046,9551,654,8969,0,9606,3916,3518,5
65,0.9565,0.6873,1.0,0.4699,0.0019,0.8819,0.1155,0.6873,25.0784,50,6512,9470,4679,3965,6808,9977,3199,2897,6004,9627,786,8352,13,9862,4679,7162,5
66,1.0,1.0,1.0,0.6754,0.0,0.965,0.1323,0.808,29.3922,50,3916,9276,3916,6638,3916,9706,2645,2463,3779,9832,518,8399,0,9678,3164,6728,4
67,1.0,0.8549,1.0,0.3042,0.0276,0.8627,0.11,0.6694,24.6863,50,5391,9952,4609,6348,5391,9952,1640,1256,4651,9683,593,8469,149,9978,3609,3383,5
68,0.9663,0.9663,1.0,0.6693,0.0022,0.9663,0.1358,0.8077,29.7451,50,4477,9462,4477,3678,4633,8917,3101,1798,4477,9462,629,9881,10,9820,3742,4754,5
69,1.0,0.7193,1.0,0.4928,0.0,0.9221,0.1206,0.7193,25.0784,50,6741,9787,4849,4090,6741,9787,3322,2987,6216,9948,813,8641,0,9870,4849,6186,5
70,0.9388,0.6726,1.0,0.4589,0.0172,0.8654,0.113,0.6726,25.0784,50,5996,8838,4296,3720,6387,9947,2931,2720,5527,8980,722,9642,110,9659,4296,3720,5
71,0.9762,0.9762,1.0,0.6736,0.0031,0.9762,0.1389,0.8107,29.7451,50,5405,9634,5405,4265,5537,9052,3730,2076,5405,9634,769,9430,17,9822,4489,5586,5
72,0.9866,0.9866,1.0,0.6798,0.0,0.9866,0.138,0.8132,29.7451,50,5900,8428,5900,4548,5980,9955,4065,2272,5900,8428,825,7993,0,9952,4863,8458,5
73,1.0,0.9009,1.0,0.627,0.0,1.0,0.0374,0.9009,24.5294,50,7710,9496,6946,6447,7710,9496,4834,4681,7710,9496,288,7644,0,9596,6946,6447,9
74,0.8634,0.8634,1.0,0.5959,0.0,0.8634,0.1323,0.718,26.8824,50,5220,9739,5220,4126,6046,9409,3603,3698,5220,9739,800,8759,0,9508,4341,5396,5
75,1.0,1.0,1.0,0.6926,0.0,1.0,0.002,1.0,28.6471,50,7813,9615,7813,6833,7813,9615,5411,5085,7813,9615,16,8670,0,9996,7813,6833,7
76,1.0,1.0,1.0,0.6911,0.0,1.0,0.004,1.0,28.6471,50,7336,9808,7336,6125,7336,8685,5070,4587,7336,9808,29,7964,0,9644,7336,9298,6
77,1.0,1.0,1.0,0.6927,0.0,1.0,0.0319,1.0,18.8824,50,8621,9982,8621,9308,8621,9982,5972,6744,8621,9982,275,6931,0,9372,8621,9308,12
78,1.0,0.9708,1.0,1.0,0.0168,1.0,0.0377,1.0,17.2353,50,7027,9232,6822,6880,7027,9232,7027,9232,7027,9232,265,8971,118,9909,7027,9232,2
79,1.0,0.9703,1.0,1.0,0.0201,1.0,0.0386,1.0,17.2353,50,6925,8971,6719,6677,6925,8971,6925,8971,6925,8971,267,8760,139,9893,6925,8971,2
80,1.0,1.0,1.0,0.6935,0.0,1.0,0.0326,1.0,18.8824,50,8469,9680,8469,9022,8469,9680,5873,6537,8469,9680,276,6755,0,9810,8469,9022,11
81,1.0,1.0,1.0,0.6914,0.0,1.0,0.0032,1.0,28.6471,50,7521,9550,7521,6386,7521,9029,5200,4772,7521,9550,24,8229,0,9963,7521,9663,6
82,1.0,1.0,1.0,0.6917,0.0,1.0,0.1511,0.8216,26.8824,50,6328,9331,6328,5126,6328,9789,4377,4552,6328,9331,956,8585,0,9850,5199,6734,6
83,1.0,1.0,1.0,0.6923,0.0,1.0,0.1505,0.8195,26.8824,50,6510,9682,6510,5334,6510,8373,4507,4721,6510,9682,980,8883,0,9281,5335,7004,6
84,1.0,1.0,1.0,0.6918,0.0,1.0,0.0026,1.0,28.6471,50,7668,9853,7668,6605,7668,9317,5305,4926,7668,9853,20,8447,0,9742,7668,9770,6
85,1.0,1.0,1.0,0.6904,0.0013,1.0,0.1356,1.0,28.6471,50,6738,9870,6738,5374,6738,9910,4652,4049,6738,9870,914,9280,9,9588,6738,5374,6
86,1.0,1.0,1.0,0.6907,0.001,1.0,0.134,1.0,28.6471,50,6889,8952,6889,5549,6889,9809,4758,4175,6889,8952,923,9542,7,9847,6889,5549,6
87,0.8488,0.8488,1.0,0.5806,0.0,0.8488,0.1545,0.4934,25.3137,50,3165,8890,3165,3041,3729,9874,2165,2729,3165,8890,576,8647,0,9995,1840,6943,4
88,1.0,0.8967,1.0,0.8856,0.0542,1.0,0.0542,0.8967,24.2157,50,4336,9949,3888,4125,4336,9710,3840,9720,4336,9949,235,7525,235,9946,3888,4125,4
89,1.0,0.8949,1.0,0.96,0.0,1.0,0.3128,0.8949,20.451,50,4796,9877,4292,4405,4796,9857,4604,9820,4796,9877,1500,8944,0,9812,4292,7882,7
90,1.0,0.8941,1.0,0.9659,0.0,1.0,0.0575,0.8941,24.6863,50,5665,9744,5065,5102,5665,9482,5472,9821,5665,9744,326,9545,0,9560,5065,9333,5
91,1.0,1.0,1.0,0.8647,0.0,1.0,0.2879,1.0,27.0784,50,5426,9728,5426,4683,5426,8905,4692,9606,5426,9728,1562,8498,0,9510,5426,9428,5
92,1.0,0.8945,1.0,0.9635,0.0577,1.0,0.0577,0.8945,24.6863,50,5287,9658,4729,4772,5287,9461,5094,9445,5287,9658,305,8910,305,9982,4729,9525,5
93,1.0,0.8943,1.0,0.9639,0.0,1.0,0.0576,0.8943,24.6863,50,5402,9853,4831,4866,5402,9651,5207,9633,5402,9853,311,9096,0,9791,4831,9719,5
94,1.0,0.8953,1.0,0.9593,0.0,1.0,0.0564,0.8953,24.6863,50,4719,9986,4225,4354,4719,9734,4527,9700,4719,9986,266,8046,0,9675,4225,7242,4
95,1.0,0.8945,1.0,0.9624,0.0576,1.0,0.0576,0.8945,24.6863,50,5136,9827,4594,4652,5136,9899,4943,9846,5136,9827,296,8668,296,9715,4594,9038,4
96,1.0,0.8942,1.0,0.9668,0.0,1.0,0.0571,0.8942,24.6863,50,5815,9393,5200,5246,5815,9750,5622,9992,5815,9393,332,9812,0,9823,5200,9593,5
97,1.0,0.8947,1.0,0.9616,0.0573,1.0,0.0573,0.8947,24.6863,50,5023,9636,4494,4566,5023,9707,4830,9659,5023,9636,288,8493,288,9520,4494,8863,4
98,1.0,1.0,1.0,0.8597,0.0,1.0,0.2887,1.0,27.0784,50,4382,9855,4382,3957,4382,9242,3767,9526,4382,9855,1265,8841,0,9923,4382,3957,4
99,0.9414,0.9414,1.0,1.0,0.0016,0.7592,0.218,0.5045,25.0392,50,4176,9760,4176,9017,4436,9945,4436,9948,3368,9779,967,9628,7,9834,2238,9086,4
100,1.0,1.0,1.0,0.6654,0.0,1.0,0.2835,1.0,25.2745,50,3129,9722,3129,3494,3129,8945,2082,9594,3129,9722,887,8701,0,9665,3129,9746,4
101,0.8348,0.8348,1.0,1.0,0.0,0.764,0.1585,0.5082,24.9608,50,3456,9748,3456,7312,4140,9920,4140,9686,3163,9772,656,8994,0,9728,2104,8422,4
102,1.0,1.0,1.0,0.629,0.0,1.0,0.1934,1.0,28.6078,50,3356,9087,3356,3052,3356,9632,2111,2911,3356,9087,649,8856,0,9844,3356,6696,3
103,1.0,1.0,1.0,1.0,0.0,1.0,0.2223,1.0,28.2157,50,3802,9734,3802,3340,3802,8981,3802,9734,3802,9734,845,9640,0,9612,3802,8722,3
104,0.8347,0.8347,1.0,0.7264,0.0,0.762,0.1585,0.5068,24.9608,50,3539,9840,3539,7371,4240,9767,3080,9990,3231,9878,672,9105,0,9859,2149,8512,4
105,0.9007,0.9007,1.0,0.7768,0.0704,0.9007,0.2636,0.6083,24.6863,50,4633,9550,4633,4239,5144,9714,3996,9509,4633,9550,1356,8179,362,9980,3129,8688,5
106,1.0,0.8939,1.0,0.9624,0.0,1.0,0.3127,0.8939,20.451,50,5139,9827,4594,4652,5139,9899,4946,9846,5139,9827,1607,9504,0,9892,4594,9038,7
107,1.0,0.8941,1.0,0.9651,0.0,1.0,0.0576,0.8941,24.6863,50,5553,9543,4965,4998,5553,9919,5359,9893,5553,9543,320,9350,0,9965,4965,9730,4
108,1.0,0.892,1.0,0.9689,0.0,1.0,0.3097,0.892,20.451,50,6168,9904,5502,5595,6168,9943,5976,9967,6168,9904,1910,9370,0,9934,5502,9385,5
109,1.0,0.8926,1.0,0.9669,0.0,1.0,0.311,0.8926,20.451,50,5826,9393,5200,5246,5826,9750,5633,9992,5826,9393,1812,8796,0,9827,5200,9593,5
110,1.0,0.8947,1.0,0.9606,0.0,1.0,0.3128,0.8947,20.451,50,4872,9917,4359,4457,4872,9984,4680,9943,4872,9917,1524,9066,0,9946,4359,7982,7
111,0.9838,0.9193,1.0,0.9092,0.0211,1.0,0.3103,0.9193,12.6078,50,3034,9749,2835,2831,3084,9595,2804,9939,3084,9898,957,8783,65,9734,2835,9327,7
112,1.0,0.9039,1.0,0.8885,0.0,1.0,0.3063,0.9039,19.7843,50,3131,9898,2830,3633,3131,9581,2782,9719,3131,9898,959,9704,0,9881,2830,9806,6
113,0.9849,0.9197,1.0,0.925,0.0,1.0,0.2728,0.9197,11.549,50,2220,9867,2073,2740,2254,9199,2085,9938,2254,9985,615,9070,0,9929,2073,8910,6
114,1.0,0.9455,1.0,0.9211,0.1093,1.0,0.2705,0.9455,15.3922,50,3194,9983,3020,2879,3194,9787,2942,9730,3194,9983,864,7841,349,9840,3020,9932,6
115,1.0,0.9431,1.0,0.9167,0.0,1.0,0.2789,0.9431,17.0784,50,3567,9906,3364,2991,3567,8603,3270,9844,3567,9906,995,8384,0,9881,3364,9851,6
116,0.8778,0.5325,1.0,0.8522,0.0,1.0,0.3098,1.0,10.8824,50,3267,9663,1982,4084,3722,9879,3172,9970,3722,9961,1153,8664,0,9710,3722,9903,9
117,0.886,0.8449,1.0,0.8231,0.0,1.0,0.0595,0.512,10.2941,50,3707,9809,3535,5022,4184,9881,3444,9832,4184,9968,249,8895,0,9954,2142,4263,9
118,0.8852,0.8852,1.0,0.8485,0.2812,1.0,0.1335,0.6043,2.9216,50,2606,9979,2606,8290,2944,9880,2498,9905,2944,9716,393,9246,828,9740,1779,9428,12
119,0.8869,0.8869,1.0,0.8432,0.2762,1.0,0.1247,0.5789,2.9216,50,2376,9774,2376,8143,2679,9911,2259,9667,2679,9994,334,8968,740,9848,1551,7458,11
120,0.7964,0.7794,1.0,0.8244,0.19,1.0,0.1066,0.6435,3.4706,50,1823,9910,1784,7119,2289,9937,1887,9990,2289,9694,244,8734,435,9974,1473,7178,10
121,0.8868,0.8868,1.0,0.7502,0.0744,1.0,0.1362,0.4576,3.0392,50,2240,9943,2240,7241,2526,9551,1895,9963,2526,9798,344,9824,188,9771,1156,9837,10
122,0.8815,0.8815,1.0,0.86,0.0739,1.0,0.1327,0.4641,3.0392,50,2053,9896,2053,7248,2329,9508,2003,9916,2329,9749,309,9659,172,9938,1081,8214,10
123,0.7933,0.7933,1.0,0.7472,0.2646,1.0,0.1403,0.4518,3.3137,50,2165,9996,2165,5717,2729,9600,2039,9705,2729,9856,383,8296,722,9901,1233,9982,10
124,0.8815,0.8815,1.0,0.86,0.0739,1.0,0.1327,0.4641,3.0392,50,2053,9896,2053,7248,2329,9508,2003,9916,2329,9749,309,9659,172,9938,1081,8214,10
125,0.9951,0.9951,1.0,0.8209,0.0162,0.9828,0.1143,0.8646,3.0784,50,2028,9827,2028,9827,2038,9966,1673,9823,2003,9894,233,9899,33,9942,1762,9777,11
126,0.8834,0.8834,1.0,0.7449,0.0741,1.0,0.1338,0.4625,3.0392,50,2099,9907,2099,7246,2376,9519,1770,9814,2376,9761,318,9698,176,9983,1099,8240,10
127,0.8679,0.8679,1.0,0.8215,0.1753,1.0,0.0989,0.6514,3.3529,50,1852,9695,1852,5636,2134,9993,1753,9916,2134,9964,211,8573,374,9808,1390,9491,10
128,0.9113,0.9027,1.0,0.8243,0.0265,0.9719,0.1283,0.5461,3.549,50,2755,9790,2729,9200,3023,9762,2492,9778,2938,9901,388,9121,80,9717,1651,9384,12
129,0.7933,0.7933,1.0,0.7472,0.2646,1.0,0.1403,0.4518,3.3137,50,2165,9996,2165,5717,2729,9600,2039,9705,2729,9856,383,8296,722,9901,1233,9982,10
130,0.934,0.934,1.0,0.9943,0.1125,1.0,0.094,0.3845,3.1961,50,3437,9760,3437,6864,3680,9431,3659,9912,3680,9999,346,8895,414,9741,1415,9445,12
131,0.7727,0.7727,1.0,0.7302,0.2518,1.0,0.1738,0.4094,3.3529,50,4032,9915,4032,6275,5218,9378,3810,9702,5218,9995,907,8883,1314,9879,2136,9529,15
132,0.9113,0.9027,1.0,0.8243,0.0265,0.9719,0.1283,0.5461,3.549,50,2755,9790,2729,9200,3023,9762,2492,9778,2938,9901,388,9121,80,9717,1651,9384,12
133,0.7829,0.7829,1.0,0.8768,0.2969,1.0,0.157,0.4305,3.2353,50,2777,9996,2777,5780,3547,9868,3110,9998,3547,9948,557,8886,1053,9989,1527,7153,12
134,0.914,0.914,1.0,1.0,0.1966,1.0,0.1966,0.3922,2.6863,50,2603,9877,2603,6860,2848,9869,2848,9983,2848,9983,560,9539,560,9700,1117,9854,11
135,0.856,0.856,1.0,0.8636,0.0704,1.0,0.1186,0.5165,2.9216,50,1581,9844,1581,7318,1847,9940,1595,9802,1847,9956,219,9305,130,9869,954,9921,10
136,0.8677,0.8677,1.0,0.8793,0.1764,1.0,0.1764,0.4108,2.6863,50,1732,9839,1732,7042,1996,9789,1755,9755,1996,9987,352,8990,352,9874,820,8393,11
137,0.9409,0.9409,1.0,0.8124,0.0,1.0,0.0591,0.6979,2.1765,50,1003,9801,1003,8153,1066,9930,866,9732,1066,9954,63,9038,0,9796,744,7814,10
138,0.8739,0.8739,1.0,0.8091,0.0,1.0,0.0398,0.7136,2.1765,50,769,9825,769,8207,880,9905,712,9942,880,9917,35,8887,0,9918,628,7766,10
139,1.0,1.0,1.0,0.7098,0.0,0.8728,0.0622,0.6011,2.2941,50,1399,9999,1399,7759,1399,9840,993,9809,1221,9838,87,9185,0,9981,841,9882,11
140,0.8643,0.8643,1.0,0.8798,0.1747,1.0,0.1747,0.4121,2.6863,50,1682,9843,1682,7058,1946,9791,1712,9720,1946,9989,340,8964,340,9846,802,8376,11
141,0.8149,0.8149,1.0,0.8812,0.1526,1.0,0.1526,0.4313,2.6863,50,1228,9935,1228,7239,1507,9861,1328,9836,1507,9968,230,8774,230,9952,650,9866,10
142,0.8677,0.8677,1.0,0.8793,0.1764,1.0,0.1764,0.4108,2.6863,50,1732,9839,1732,7042,1996,9789,1755,9755,1996,9987,352,8990,352,9874,820,8393,11
143,0.8279,0.8279,1.0,0.8797,0.1584,1.0,0.1584,0.4264,2.6863,50,1328,9908,1328,7194,1604,9839,1411,9736,1604,9947,254,8810,254,9996,684,9899,10
144,1.0,1.0,1.0,0.6811,0.0,1.0,0.0,1.0,9.2353,50,301,9954,301,3784,301,9943,205,1948,301,9954,0,9922,0,9976,301,6201,9
145,1.0,0.8211,1.0,0.3849,0.006,1.0,0.0309,0.8211,11.4314,50,1325,9872,1088,3294,1325,9849,510,1314,1325,9872,41,9069,8,9990,1088,5718,7
146,1.0,0.9912,1.0,0.563,0.0,1.0,0.0,0.9912,9.3529,50,341,9485,338,3738,341,9788,192,1958,341,9485,0,9904,0,9961,338,8970,8
