,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
27,0.9148,0.763,0.9963,0.627,0.2504,0.6977,0.2315,0.8232,0.1762,16.8431,50,8140,49018,6789,25245,8865,48610,5579,16559,6208,16240,2060,43276,2228,45623,7325,32048,1568,7117,22
28,0.9848,0.8448,1.0,0.7147,0.187,0.9566,0.3158,0.8271,0.2044,17.8627,50,8682,48262,7448,21791,8816,47083,6301,16268,8433,45152,2784,41884,1649,48084,7292,22428,1802,7236,25
29,1.0,0.909,1.0,0.8024,0.1037,0.9141,0.2034,0.8995,0.0,11.902,50,5364,40085,4876,15792,5364,41165,4304,16628,4903,16265,1091,42125,556,44688,4825,28643,0,7859,35
30,0.9504,0.8843,1.0,0.6662,0.178,1.0,0.2201,0.6879,0.1923,11.7059,50,5381,47783,5007,23746,5662,48027,3772,17466,5662,46558,1246,43857,1008,47711,3895,19840,1089,7664,35
31,1.0,0.9414,1.0,0.8458,0.0931,0.9118,0.0062,0.8899,0.0,11.4314,50,4060,40219,3822,17689,4060,40957,3434,16788,3702,15387,25,43551,378,43392,3613,28543,0,6768,34
32,0.9373,0.7772,0.9972,0.7114,0.1066,0.7532,0.2047,0.7405,0.0288,13.6667,50,5082,41708,4214,17124,5407,48698,3857,17063,4084,16888,1110,43015,578,43653,4015,19539,156,8105,25
33,0.9693,0.9188,0.9981,0.775,0.2193,0.8726,0.2397,0.8493,0.2108,19.7843,50,7629,41462,7232,18833,7856,48086,6100,16410,6868,16103,1887,41507,1726,43498,6685,16152,1659,9013,25
34,0.9631,0.7334,1.0,0.5888,0.268,0.942,0.2971,0.7405,0.1631,17.2353,50,12408,46992,9449,21312,12883,48194,7586,16285,12136,48023,3827,42136,3453,48643,9540,29239,2101,8208,22
35,0.9807,0.9437,1.0,0.8108,0.1624,0.9098,0.299,0.9014,0.2291,18.8039,50,5796,41266,5577,22268,5910,39735,4792,16511,5377,16448,1767,41960,960,45140,5327,30055,1354,7119,22
36,0.8604,0.7544,0.9967,0.6767,0.1083,0.7217,0.2368,0.7481,0.0256,13.6667,50,5974,48677,5238,24960,6920,48543,4698,16442,5011,16553,1644,43691,752,44676,5194,22696,178,7713,25
37,0.985,0.9209,0.9972,0.7339,0.3085,0.8482,0.2893,0.7639,0.1964,25.6667,50,10347,40452,9674,19187,10476,44335,7710,16305,8910,15940,3039,33772,3241,36516,8025,13879,2063,2063,14
38,0.9698,0.8482,1.0,0.6506,0.1742,0.9211,0.1711,0.8239,0.1903,25.9804,50,22969,48065,20088,23923,23684,45911,15409,17218,21815,46553,4053,40291,4125,44723,19513,23663,4506,10056,26
39,0.987,0.9565,1.0,0.707,0.1896,0.9575,0.0329,0.9575,0.0425,29.7451,50,24582,43114,23823,21604,24907,39641,17610,16764,23848,29627,820,32449,4723,46584,23848,29561,1059,8912,19
40,1.0,0.9254,1.0,0.7336,0.0456,0.9324,0.0456,0.9188,0.2621,25.549,50,29646,44287,27435,30207,29646,43802,21747,21415,27642,32677,1352,40729,1352,45281,27238,34249,7770,13236,32
41,1.0,0.9253,1.0,0.7331,0.0458,0.9323,0.0458,0.9188,0.262,25.549,50,29355,43613,27161,29728,29355,43134,21520,21082,27367,32164,1343,40186,1343,44678,26971,33712,7690,13043,32
42,0.9598,0.8489,0.9975,0.6135,0.0747,0.8042,0.0405,0.7934,0.0492,25.549,50,30029,48711,26560,35519,31208,48461,19193,19589,25161,30054,1268,36081,2336,43091,24823,35233,1539,11417,27
43,0.994,0.8807,1.0,0.678,0.044,0.8867,0.044,0.8744,0.2489,25.549,50,29599,48471,26226,33129,29779,42610,20191,20525,26406,30440,1310,38342,1310,42632,26038,31909,7412,12386,32
44,0.9182,0.8046,0.9952,0.6221,0.1634,0.7588,0.1269,0.7498,0.2128,25.902,50,26836,44802,23516,30445,29089,47840,18184,18522,22177,25526,3709,42163,4775,45217,21915,27627,6220,10933,27
45,0.9463,0.8355,1.0,0.6595,0.0418,0.841,0.0418,0.8293,0.0511,25.549,50,29405,48037,25963,32613,31075,44385,20495,20090,26133,29967,1300,37830,1300,42063,25771,39486,1587,11985,27
46,0.9862,0.9557,1.0,0.7082,0.1942,0.9566,0.197,0.9566,0.1835,29.7451,50,22063,42416,21379,19633,22371,41827,15844,15633,21401,26879,4407,35336,4344,41997,21401,23534,4104,10466,19
47,0.9201,0.7664,1.0,0.5748,0.2464,0.9072,0.3083,0.8092,0.1669,24.6863,50,22352,47956,18618,24910,24294,46641,13963,16940,22040,47387,7490,39816,5985,42450,19659,31728,4054,9321,24
48,1.0,0.7616,1.0,0.5937,0.246,0.9073,0.2808,0.7156,0.1671,25.0784,50,25503,48597,19424,22432,25503,46472,15141,17361,23139,46954,7160,41631,6275,44145,18250,22057,4261,9624,26
49,1.0,0.9991,1.0,0.7194,0.1946,0.9556,0.3432,0.9092,0.0441,29.3922,50,17757,41159,17741,19570,17757,38729,12775,15180,16968,23231,6095,37926,3455,35627,16145,24542,783,783,14
50,0.9198,0.7662,1.0,0.5937,0.2488,0.9072,0.308,0.8092,0.1668,24.6863,50,21598,47989,17990,24390,23480,47214,13940,16732,21301,46794,7231,38832,5841,45582,19000,31033,3916,9103,24
51,0.919,0.7656,1.0,0.5923,0.2474,0.9073,0.3977,0.8085,0.1668,24.6863,50,20265,46630,16881,23570,22050,47911,13060,16057,20006,46073,8770,43083,5455,43627,17828,28577,3677,7188,23
52,0.9797,0.9132,0.9972,0.6636,0.3227,0.8376,0.2273,0.7535,0.1918,25.7843,50,11393,41165,10620,19240,11597,45103,7717,15816,9741,15971,2643,32174,3753,37378,8762,13900,2230,2230,14
53,0.9527,0.7621,1.0,0.5895,0.2458,0.9074,0.2808,0.7161,0.0459,25.0784,50,25057,48225,20042,22954,26300,47632,15504,17428,23865,48135,7384,42734,6464,45327,18834,22571,1208,9497,26
54,0.9527,0.7619,1.0,0.607,0.2459,0.9074,0.2807,0.7213,0.1673,25.0784,50,24866,47250,19886,22822,26100,47338,15842,17436,23683,47834,7327,42455,6417,45026,18825,23204,4366,9805,26
55,0.9527,0.7619,1.0,0.607,0.2459,0.9074,0.2807,0.7213,0.1673,25.0784,50,24866,47250,19886,22822,26100,47338,15842,17436,23683,47834,7327,42455,6417,45026,18825,23204,4366,9805,26
56,0.9874,0.9572,1.0,0.7073,0.1927,0.9581,0.1959,0.9581,0.0419,29.7451,50,26235,41870,25433,23187,26571,40059,18793,17584,25458,31775,5205,41886,5120,48208,25458,31703,1113,9559,19
57,1.0,0.9251,1.0,0.7325,0.0459,0.9322,0.0459,0.9188,0.2619,25.549,50,29066,42948,26889,29257,29066,42476,21292,20755,27094,31659,1333,39651,1333,44085,26706,33186,7611,12851,32
58,0.9639,0.8525,1.0,0.6447,0.0404,0.8081,0.0404,0.7971,0.0492,25.549,50,30669,48127,27125,36624,31819,48106,20515,20309,25714,30986,1285,37072,1285,41222,25364,38606,1567,11737,27
59,0.9375,0.8223,0.9732,0.5916,0.1188,0.7772,0.083,0.7674,0.1809,25.902,50,28479,46577,24982,32711,29565,46682,17972,18074,23612,27698,2521,41090,3609,44045,23312,25043,5495,10679,30
60,0.9598,0.849,0.9975,0.6388,0.0746,0.8044,0.0404,0.7936,0.0492,25.549,50,30188,49077,26703,35791,31373,47159,20092,20043,25300,30284,1272,36326,2345,43384,24958,35498,1546,11495,27
61,0.9617,0.7684,1.0,0.5944,0.1604,0.9133,0.1942,0.7684,0.0352,25.0784,50,28136,48013,22482,25394,29257,48058,17391,17897,26719,45594,5681,40291,4694,43639,22482,35965,1030,8330,25
62,0.9947,0.7626,1.0,0.5923,0.2454,0.9076,0.2366,0.7168,0.0458,25.0784,50,27148,47241,20814,23656,27294,48022,16167,16904,24772,44378,6457,40780,6697,46866,19564,27383,1250,9819,25
63,1.0,0.9988,1.0,0.7128,0.1961,0.9556,0.2013,0.9519,0.0,29.3922,50,19473,39964,19450,20464,19473,40954,13880,15931,18608,24399,3919,34429,3818,37988,18536,29556,0,0,14
64,0.9198,0.7662,1.0,0.5937,0.2488,0.9072,0.308,0.8092,0.1668,24.6863,50,21598,47989,17990,24390,23480,47214,13940,16732,21301,46794,7231,38832,5841,45582,19000,31033,3916,9103,24
65,0.956,0.763,1.0,0.5944,0.245,0.9077,0.2365,0.7226,0.0457,25.0784,50,26654,48400,21272,24103,27880,48970,16571,17359,25307,45253,6594,41606,6830,47824,20147,28714,1275,10019,25
66,1.0,0.9992,1.0,0.7216,0.1936,0.9556,0.3397,0.9099,0.044,29.3922,50,17073,40292,17059,19268,17073,40292,12320,16248,16315,22825,5799,37063,3305,34750,15534,25351,752,752,14
67,0.916,0.7654,1.0,0.605,0.2468,0.9073,0.3511,0.8086,0.1668,24.6863,50,19818,47884,16561,23357,21636,47406,13090,16711,19631,45581,7597,39611,5340,43098,17494,28300,3609,7111,23
68,0.9854,0.9554,1.0,0.7109,0.1957,0.9561,0.2025,0.9561,0.1842,29.7451,50,20021,40830,19412,18379,20318,38846,14444,15471,19427,25062,4114,35553,3976,38740,19427,21979,3742,9009,19
69,0.9587,0.7678,1.0,0.5983,0.2016,0.9129,0.2377,0.7274,0.0459,25.0784,50,27510,47314,22031,24892,28694,47690,17168,17920,26194,46775,6821,43027,5786,45886,20871,30397,1316,9154,25
70,0.9586,0.7617,1.0,0.5933,0.246,0.9074,0.2808,0.7157,0.1672,25.0784,50,24637,48572,19577,22560,25701,46759,15248,16256,23320,47244,7216,41905,6323,44438,18395,22183,4296,9683,26
71,0.9869,0.9563,1.0,0.7071,0.1905,0.9573,0.033,0.9573,0.1827,29.7451,50,24249,42534,23498,21315,24572,39106,17374,16982,23524,29229,812,32011,4680,45938,23524,28833,4489,11272,19
72,0.9875,0.9573,1.0,0.7074,0.1374,0.9582,0.1957,0.9582,0.0418,29.7451,50,26400,40565,25593,23357,26735,40346,18912,16106,25618,32003,5233,42178,3673,45230,25618,31931,1117,9627,19
73,1.0,0.9676,1.0,0.7511,0.0465,0.9747,0.0465,0.9596,0.3326,24.5294,50,30161,43387,29185,33565,30161,43387,22653,22322,29397,36268,1403,39749,1403,44415,28943,34852,10033,17230,42
74,0.9067,0.8759,1.0,0.645,0.2838,0.8488,0.2186,0.7147,0.1667,26.8824,50,23606,47958,22806,27622,26036,46887,16794,18213,22099,22603,5692,40706,7388,46840,18608,34739,4341,10891,25
75,1.0,0.9997,1.0,0.7481,0.0003,0.9999,0.0288,1.0,0.234,28.6471,50,33382,43457,33373,35245,33382,43457,24972,22915,33379,40222,961,39049,10,44892,33382,37895,7813,17546,30
76,1.0,0.9995,1.0,0.7441,0.0299,0.9998,0.0703,1.0,0.0,28.6471,50,31490,42314,31474,31593,31490,39569,23433,21740,31484,36785,2214,40413,941,45183,31490,37197,0,11546,26
77,1.0,0.9933,1.0,0.8517,0.0412,1.0,0.0479,0.91,0.4439,18.8824,50,31767,44611,31554,40928,31767,44611,27057,28651,31767,42715,1523,29272,1310,47558,28909,43608,14100,34261,59
78,1.0,0.9914,1.0,0.9662,0.0168,0.9914,0.0678,1.0,0.285,17.2353,50,23935,35398,23730,33046,23935,35398,23127,34371,23730,33046,1623,32456,402,46510,23935,35398,6822,6822,19
79,1.0,0.9913,1.0,0.9951,0.0171,0.9913,0.0682,0.9951,0.2837,17.2353,50,23686,34937,23480,32643,23686,34937,23570,34407,23480,32643,1615,31690,406,45434,23570,34407,6719,6719,19
80,1.0,0.9932,1.0,0.8504,0.0134,1.0,0.0484,0.911,0.4434,18.8824,50,31273,43244,31060,39655,31273,43244,26594,27759,31273,41394,1513,28532,419,47040,28490,42255,13867,33313,54
81,1.0,0.9996,1.0,0.7456,0.0294,0.9998,0.0294,1.0,0.0,28.6471,50,32225,44021,32212,32945,32225,41185,24026,21988,32220,38309,949,37050,949,46697,32225,38735,0,11926,26
82,0.9843,0.9504,1.0,0.7208,0.1066,0.9504,0.0339,0.8846,0.2557,26.8824,50,27729,41918,26773,26304,28170,46836,20306,19808,26773,28006,956,37888,3003,44984,24918,34030,7204,14405,28
83,0.9855,0.9516,1.0,0.7221,0.0869,0.9516,0.0339,0.8844,0.1844,26.8824,50,28509,43510,27529,27357,28929,44544,20891,20569,27529,29116,980,39180,2514,42729,25586,35370,5335,14290,30
84,1.0,0.9997,1.0,0.7468,0.0006,0.9999,0.0291,1.0,0.0,28.6471,50,32807,39904,32796,34075,32807,42078,24500,22714,32803,39581,956,38039,20,45351,32807,43183,0,13605,26
85,1.0,0.9704,1.0,0.7194,0.0305,0.9708,0.0711,0.9711,0.2251,28.6471,50,29940,43538,29053,27694,29940,42157,21539,20341,29067,37727,2129,40424,914,45117,29076,29875,6738,12908,26
86,1.0,0.9706,1.0,0.7203,0.0302,0.971,0.0704,0.9713,0.2254,28.6471,50,30564,42955,29665,28608,30564,43468,22014,19765,29679,37549,2153,41540,923,46338,29687,30849,6889,13285,26
87,0.8287,0.8287,1.0,0.6169,0.4379,0.7654,0.4621,0.5398,0.08,25.3137,50,13597,41840,13597,23156,16407,47083,10122,15389,12558,14630,7582,34164,7185,37818,8857,20359,1313,1313,13
88,1.0,0.9687,1.0,0.9196,0.266,1.0,0.3367,0.4944,0.2523,24.2157,50,17189,41289,16651,13889,17189,41289,15807,39117,17189,41289,5788,39675,4573,41066,8499,24620,4336,4336,13
89,1.0,0.9733,1.0,0.919,0.1662,1.0,0.3382,0.8199,0.0267,20.451,50,18891,46047,18387,14730,18891,45367,17360,43709,18891,39404,6389,38346,3139,38697,15488,27001,504,11660,27
90,1.0,0.9731,1.0,0.9186,0.0641,1.0,0.1155,0.9731,0.0269,24.6863,50,22322,45814,21722,16948,22322,45814,20504,43089,22322,45814,2579,35215,1430,36095,21722,21179,600,11357,21
91,1.0,1.0,1.0,0.8494,0.0709,1.0,0.2838,0.7637,0.0,27.0784,50,22687,47245,22687,21742,22687,42628,19270,42752,22687,45931,6438,36712,1609,34342,17326,32362,0,6542,15
92,1.0,0.9732,1.0,0.9187,0.373,1.0,0.1161,0.9732,0.0268,24.6863,50,20828,42843,20270,15882,20828,42843,19135,40298,20828,42843,2418,36962,7768,46145,20270,20635,558,8087,23
93,1.0,0.9732,1.0,0.9186,0.0641,1.0,0.116,0.9732,0.0268,24.6863,50,21277,43705,20706,16185,21277,43705,19546,41108,21277,43705,2468,37727,1364,34411,20706,21038,571,8254,21
94,1.0,0.9734,1.0,0.9189,0.2692,1.0,0.2172,0.82,0.0266,24.6863,50,18591,38912,18097,14575,18591,38912,17084,36604,18591,38912,4038,32568,5005,43852,15244,26129,494,494,17
95,1.0,0.9732,1.0,0.9188,0.3732,1.0,0.2607,0.9732,0.0268,24.6863,50,20233,41732,19691,15499,20233,41732,18591,39254,20233,41732,5274,35061,7550,44915,19691,19885,542,542,22
96,1.0,0.9732,1.0,0.9184,0.0637,1.0,0.1148,0.9732,0.0268,24.6863,50,22918,47083,22303,17420,22918,47083,21049,44281,22918,47083,2632,36201,1461,37097,22303,21767,615,11250,21
97,1.0,0.9733,1.0,0.9188,0.3729,1.0,0.3428,0.9733,0.0267,24.6863,50,19785,40931,19256,15229,19785,40931,18179,38501,19785,40931,6783,39818,7378,44023,19256,19526,529,529,22
98,1.0,1.0,1.0,0.8572,0.7355,1.0,0.2282,0.6514,0.2397,27.0784,50,18280,41254,18280,18416,18280,41254,15670,35646,18280,38561,4172,34906,13445,43523,11907,20883,4382,4382,13
99,0.8915,0.8915,1.0,0.9616,0.2675,0.789,0.1106,0.3731,0.1246,25.0392,50,15728,41040,15728,22031,17642,47426,16965,46457,13920,33408,1952,36107,4720,39543,6583,17641,2198,2198,8
100,0.9898,0.9898,1.0,0.8982,0.1692,0.9898,0.1617,0.5519,0.0,25.2745,50,12862,34469,12862,16321,12994,43402,11671,45297,12862,32320,2101,23472,2198,41571,7171,18027,0,0,8
101,0.925,0.925,1.0,0.9616,0.2221,0.7886,0.214,0.3751,0.1234,24.9608,50,15265,42193,15265,25376,16503,46036,15869,45094,13014,32469,3532,28791,3666,41803,6190,16739,2036,2036,8
102,1.0,1.0,1.0,0.7502,0.3642,1.0,0.3077,0.8237,0.0,28.6078,50,13406,31472,13406,15147,13406,31472,10057,16109,13406,30036,4125,23927,4883,34070,11042,14288,0,0,11
103,1.0,1.0,1.0,0.8609,0.3649,1.0,0.151,0.7377,0.0,28.2157,50,15934,35502,15934,15813,15934,35502,13718,32338,15934,32653,2406,29071,5814,37850,11755,17521,0,0,11
104,0.9251,0.9251,1.0,0.8645,0.2223,0.7886,0.2148,0.3744,0.1238,24.9608,50,15620,42599,15620,25559,16885,46481,14597,43800,13315,32770,3627,29125,3753,42318,6322,16906,2091,2091,8
105,0.8783,0.8783,1.0,0.9082,0.2977,0.8663,0.2171,0.7414,0.2759,24.6863,50,19667,46487,19667,24112,22392,46276,20336,46820,19398,41056,4862,38973,6666,45027,16601,22595,6178,14478,24
106,1.0,0.9731,1.0,0.9189,0.1665,1.0,0.2562,0.9731,0.0269,20.451,50,20236,47843,19691,15499,20236,48077,18594,46322,20236,41737,5184,35159,3370,41124,19691,19885,545,12395,35
107,1.0,0.9731,1.0,0.9186,0.0641,1.0,0.2259,0.9731,0.0269,24.6863,50,21875,44892,21287,16611,21875,44892,20095,42223,21875,44892,4942,37787,1402,35363,21287,21343,588,588,20
108,1.0,0.9726,1.0,0.9183,0.1061,1.0,0.2113,0.9726,0.0274,20.451,50,24271,46292,23605,18582,24271,45573,22289,43306,24271,42553,5129,42302,2576,36371,23605,28953,666,17837,25
109,1.0,0.9727,1.0,0.9185,0.3114,1.0,0.1106,0.9727,0.0273,20.451,50,22929,47087,22303,17420,22929,46269,21060,48732,22929,47087,2536,36312,7141,43396,22303,23515,626,16782,25
110,1.0,0.9733,1.0,0.919,0.1662,1.0,0.3384,0.9733,0.0267,20.451,50,19189,46636,18676,14890,19189,45947,17634,44268,19189,39902,6493,38858,3190,39222,18676,31307,513,11818,33
111,1.0,0.9547,1.0,0.9976,0.1304,1.0,0.1465,0.9911,0.0,12.6078,50,12325,46466,11767,11640,12325,47698,12296,46320,12325,42647,1806,39420,1607,40622,12215,45038,0,16937,35
112,1.0,0.9757,1.0,0.9192,0.2489,1.0,0.3068,0.4891,0.0243,19.7843,50,12407,41161,12106,12605,12407,46467,11405,46239,12407,34841,3806,35843,3088,43243,6068,27955,301,14906,17
113,1.0,0.9602,1.0,0.9991,0.1308,1.0,0.421,0.9965,0.229,11.549,50,9052,49074,8692,11291,9052,46988,9044,44426,9052,41064,3811,41542,1184,43943,9020,39568,2073,13257,32
114,1.0,0.9869,1.0,0.9408,0.1599,1.0,0.2508,0.9999,0.013,15.3922,50,13423,46909,13247,14150,13423,48679,12628,43208,13423,41382,3366,37637,2146,40581,13421,40902,174,17041,32
115,1.0,0.9851,1.0,0.9411,0.1677,1.0,0.1632,0.2253,0.0136,17.0784,50,14931,47931,14709,14784,14931,45069,14052,46076,14931,44095,2436,37824,2504,43526,3364,11119,203,18345,11
116,0.837,0.774,1.0,0.9589,0.2051,0.9715,0.3886,0.9957,0.0,10.8824,50,10117,47413,9355,17988,12087,49034,11590,48074,11743,44992,4697,39802,2479,44199,12035,45300,0,16747,44
117,0.9732,0.96,1.0,0.9505,0.1342,1.0,0.2494,0.8765,0.1647,10.2941,50,12660,47236,12488,20362,13008,47171,12364,47937,13008,45101,3244,39848,1746,45287,11402,41029,2142,13446,42
118,0.9269,0.9269,1.0,1.0,0.8528,1.0,0.5469,0.8654,0.016,2.9216,50,5982,47007,5982,31915,6454,49109,6454,49202,6454,48240,3530,41487,5504,45800,5585,47637,103,9520,55
119,0.9237,0.9237,1.0,1.0,0.8577,1.0,0.5159,0.826,0.013,2.9216,50,5387,48663,5387,31587,5832,48777,5832,48885,5832,49214,3009,42704,5002,47261,4817,43734,76,8198,51
120,0.9762,0.9762,1.0,0.981,0.2356,0.9005,0.7701,0.8552,0.0,3.4706,50,5338,48347,5338,32929,5468,48741,5364,49139,4924,43602,4211,43891,1288,46739,4676,45790,0,9583,46
121,1.0,1.0,1.0,0.9336,0.1254,1.0,0.4488,0.7844,0.1426,3.0392,50,6397,49082,6397,20348,6397,47205,5972,46931,6397,46696,2871,42863,802,46640,5018,45553,912,10268,46
122,1.0,1.0,1.0,0.935,0.1212,1.0,0.4518,0.7915,0.1439,3.0392,50,5874,49058,5874,20350,5874,48068,5492,48111,5874,46187,2654,42199,712,45793,4649,44929,845,10114,44
123,0.9326,0.9326,1.0,0.9311,0.2009,0.9967,0.5442,0.7628,0.1408,3.3137,50,6486,49693,6486,28137,6955,47256,6476,48890,6932,48589,3785,41715,1397,47350,5305,45086,979,10435,44
124,1.0,1.0,1.0,0.935,0.1212,1.0,0.4518,0.7915,0.1439,3.0392,50,5874,49058,5874,20350,5874,48068,5492,48111,5874,46187,2654,42199,712,45793,4649,44929,845,10114,44
125,1.0,0.9925,1.0,0.9892,0.181,0.9695,0.5568,0.9593,0.1232,3.0784,50,4425,48016,4392,23522,4425,48444,4377,48312,4290,44625,2464,41325,801,46733,4245,46489,545,9044,49
126,1.0,1.0,1.0,0.9347,0.1223,1.0,0.4511,0.7896,0.1434,3.0392,50,6003,49194,6003,20348,6003,48198,5611,46501,6003,46309,2708,42359,734,45999,4740,44542,861,10152,46
127,0.9669,0.9603,1.0,0.982,0.4239,0.9069,0.7762,0.8644,0.0,3.3529,50,4827,47626,4794,26432,4992,48791,4902,46343,4527,46184,3875,43198,2116,47010,4315,47978,0,9376,45
